REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,MOLEFT,YRLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,WORK,OCUP,NOMONTH,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
1,55,1,1516,6,2,38,2,5,96,1,6,541,6,96,24,1,389,58,2,,,8,1998,1,18000,1,60000,1,1900,327.9407
1,55,1,1525,3,2,25,1,8,92,1,6,322,1,18,51,1,541,51,2,,,3,1997,1,15000,4,,1,7400,327.9405
1,55,1,1527,2,2,70,3,9,95,2,4,Z20,6,96,88,2,,,1,3,96,,,2,,,,2,,327.9405
1,55,1,1528,6,2,34,2,1,96,1,5,452,1,82,24,1,541,33,2,,,1,1998,1,6000,4,,2,,327.9405
1,55,2,1819,4,1,53,1,2,96,2,5,171,1,57,12,1,171,7,2,,,2,1997,1,32000,4,,2,,1009.5911
1,55,1,1537,6,2,30,1,7,95,2,5,541,1,81,15,1,541,55,2,,,12,1996,2,,,,2,,327.9394
1,55,1,1543,1,2,26,1,3,93,1,4,Z20,1,82,24,1,541,24,1,3,95,,,2,,,,2,,327.9394
1,55,2,1826,4,1,24,1,9,96,1,6,985,1,89,12,1,859,1,2,,,9,1997,2,,,,2,,1009.584
1,55,2,1828,4,1,34,2,3,94,2,4,949,6,96,88,1,949,60,2,,,88,8888,1,35466,1,,2,,1009.584
1,55,2,1837,3,2,37,2,9,95,2,4,759,1,39,26,1,541,38,1,9,96,,,2,,,,1,5500,1009.5867
1,55,2,1841,6,2,30,1,3,93,2,4,776,1,57,36,1,541,36,1,3,96,,,2,,,,2,,1009.5867
1,55,2,1845,3,1,25,1,99,92,1,5,621,4,47,88,1,541,36,2,,,3,1997,1,48000,1,,2,,1009.5867
1,55,2,1846,2,2,44,2,3,96,2,4,Z20,1,39,24,1,541,31,2,,,3,1998,1,10500,1,,2,,1009.5867
2,9,1,8,3,2,26,3,4,96,1,4,541,1,89,24,1,541,31,1,5,96,,,2,,,,2,,26.8448
2,9,1,9,3,1,27,2,7,95,2,5,813,1,15,24,1,819,38,2,,,88,8888,1,2600,5,,2,,26.8448
2,9,1,9,3,2,26,2,5,96,1,5,Z30,1,57,12,1,541,36,1,5,96,,,2,,,,1,7500,26.8448
2,9,1,19,3,1,32,2,8,95,1,5,629,1,15,24,1,629,37,2,,,8,1997,1,11000,1,,2,,26.8448
2,9,1,19,3,1,29,2,12,94,1,5,819,1,15,24,1,819,46,2,,,11,1996,1,8000,3,,2,,26.8448
2,15,1,163,3,2,24,1,11,94,1,4,451,1,39,24,1,541,23,2,,,12,1996,1,6000,1,,1,2000,351.4065
2,15,2,244,3,1,23,1,12,95,1,5,621,1,89,24,1,949,9,2,,,12,1997,1,21000,1,,2,,769.6903
2,15,2,420,2,2,36,1,7,95,2,5,541,1,39,24,1,541,38,2,,,7,1997,1,23000,1,,2,,769.6915
2,15,1,198,3,2,32,2,2,96,1,6,541,1,39,24,1,541,43,2,,,2,1997,1,19700,1,,1,5000,351.4069
2,15,1,200,6,1,62,1,3,96,2,4,611,6,96,88,2,,,1,9,96,,,2,,,,2,,351.4069
2,15,1,200,6,2,60,1,3,96,2,2,Z20,6,96,88,2,,,2,,,88,8888,2,,,,2,,351.4069
2,15,1,203,1,2,31,2,8,92,1,5,541,1,78,48,1,541,60,1,5,96,,,2,,,,2,,351.4069
2,15,1,203,6,2,34,1,10,95,3,6,Z20,1,999,24,1,541,11,2,,,10,1997,1,4360,1,,2,,351.4069
2,15,2,423,2,2,42,2,8,96,2,4,629,1,82,24,1,541,24,2,,,7,1998,2,,,,2,,769.689
2,15,2,351,3,1,26,2,10,95,1,1,531,1,81,24,1,531,36,2,,,10,1997,2,,,,2,,839.6613
2,15,2,353,3,2,22,1,8,95,1,5,451,1,82,24,1,541,14,2,,,8,1997,1,5000,3,,2,,839.6613
2,15,2,357,2,2,33,2,11,94,2,4,412,1,81,24,1,136,60,2,,,11,1996,2,,,,2,,839.6613
2,15,2,281,3,2,28,1,9,93,1,4,451,1,67,48,1,541,36,2,,,9,1997,1,10000,1,,2,,769.6896
2,15,2,282,3,2,28,2,12,95,4,2,Z20,1,81,24,1,541,34,2,,,12,1997,1,40000,1,,2,,769.6896
2,15,1,173,3,2,24,2,8,95,1,5,Z20,1,39,24,1,541,37,2,,,8,1997,1,4000,3,,1,900,351.4068
2,15,2,371,3,2,34,1,5,95,2,5,541,1,51,48,1,541,16,2,,,4,1998,1,18000,1,,2,,769.6915
2,15,2,371,3,2,40,2,1,96,1,5,451,1,51,48,1,541,57,2,,,10,1996,1,18000,1,,2,,769.6915
2,15,2,299,3,2,26,1,5,96,1,5,74,1,96,88,1,65,4,2,,,88,8888,1,30900,4,,2,,839.6615
2,15,2,314,3,2,25,2,6,95,1,5,67,1,39,16,1,541,48,2,,,12,1996,1,15000,1,,2,,769.6897
2,15,2,320,6,1,46,1,4,93,1,6,134,3,47,88,1,X30,60,2,,,88,8888,1,50000,1,,2,,769.6897
2,15,2,321,4,2,38,2,12,93,2,3,Z20,1,999,24,1,541,48,1,2,96,,,1,18000,1,,2,,769.6897
2,15,2,321,3,2,43,3,5,94,2,3,Z20,1,80,24,1,541,60,2,,,12,1996,1,12000,1,,2,,769.6897
2,15,2,323,2,2,40,1,8,95,2,5,Z20,1,39,24,1,541,54,2,,,1,1997,1,30000,1,,2,,769.6897
2,15,2,455,3,2,25,2,6,96,1,5,Z30,1,39,24,1,541,28,2,,,7,1998,2,,,,1,7000,769.6888
2,15,1,141,4,2,26,2,1,96,2,5,541,1,39,9,1,541,22,2,,,12,1996,1,20000,1,,2,,351.4065
2,15,2,376,3,2,27,3,5,94,1,3,541,1,10,24,1,541,13,1,7,96,,,1,8000,4,30000,1,5000,769.6877
2,15,1,145,1,1,38,99,6,96,1,5,326,6,96,88,1,776,10,2,,,88,8888,1,19000,1,,2,,351.4067
2,15,1,205,2,2,60,2,12,95,2,3,Z20,4,96,15,2,,,2,,,1,1997,2,,,,2,,351.4065
2,15,2,473,6,2,38,2,2,96,1,6,Z30,4,50,3,1,541,33,1,5,96,,,2,,,,2,,769.6902
2,15,2,499,2,1,30,2,8,95,2,6,66,1,94,24,1,66,47,2,,,4,1997,1,30000,1,,2,,769.6896
2,15,2,500,2,2,37,2,8,95,2,6,311,2,96,36,1,311,60,2,,,8,1998,1,40000,1,,2,,769.6896
2,15,2,505,4,1,24,1,9,96,2,2,959,1,81,24,1,729,1,2,,,10,1998,2,,,,2,,769.6888
2,15,2,514,4,2,29,1,5,96,2,6,451,1,39,24,1,541,4,2,,,3,1998,2,,,,2,,769.6888
2,15,2,517,1,1,37,1,5,94,2,6,202,4,89,0,2,,,1,5,94,,,2,,,,2,,769.6891
2,15,2,518,1,2,31,1,4,92,1,6,432,1,82,24,1,541,24,1,5,94,,,2,,,,2,,769.6891
2,15,2,519,3,2,27,1,2,93,1,4,Z20,1,82,88,1,541,24,2,,,88,8888,2,,,,2,,769.6891
2,15,2,521,3,2,23,1,10,94,1,5,Z20,1,39,24,1,541,24,2,,,12,1996,1,30000,1,,1,5000,769.6891
2,15,2,521,3,2,28,2,2,95,1,5,Z20,1,18,24,1,541,55,2,,,3,1997,1,40000,1,,2,,769.6891
2,31,2,910,2,2,24,2,6,95,2,4,Z20,1,39,24,1,541,40,2,,,5,1997,1,15000,1,,2,,664.2285
2,31,1,617,1,1,37,3,7,95,2,5,872,1,81,24,1,872,44,2,,,7,1997,1,24000,1,,2,,349.9033
2,31,1,559,2,2,34,1,3,95,2,6,Z20,1,39,18,1,541,14,1,5,96,,,1,11000,5,11000,1,3500,349.9031
2,31,2,722,1,1,50,3,12,95,2,5,599,1,81,10,1,552,10,2,,,88,8888,1,3750,1,,2,,664.229
2,31,2,723,1,1,34,1,12,93,2,5,X20,1,89,30,1,531,30,1,5,96,,,1,5000,1,30000,2,,664.229
2,31,1,628,6,1,32,1,1,96,2,6,23,1,81,88,1,23,9,2,,,88,8888,1,4000,3,,2,,349.9033
2,31,1,635,2,2,39,2,5,96,2,6,541,1,51,24,1,541,28,2,,,5,1998,2,,,,2,,349.9033
2,31,2,1006,3,2,28,2,5,95,1,3,541,1,57,24,1,541,52,2,,,5,1997,1,5000,1,,2,,664.2304
2,31,2,1006,3,2,29,2,12,95,1,2,541,1,57,24,1,541,57,2,,,12,1997,2,,,,2,,664.2304
2,31,2,1025,2,2,37,5,6,95,2,6,Z20,1,39,12,1,541,69,1,6,95,,,1,25000,1,,2,,664.2298
2,31,2,1026,6,2,27,1,9,93,4,6,Z20,3,94,24,1,541,24,1,10,95,,,2,,,,2,,664.2298
2,31,2,1032,3,1,29,1,10,92,1,6,611,1,89,24,1,949,20,1,7,95,,,2,,,,2,,664.2298
2,31,2,734,1,2,31,1,9,96,3,5,Z20,1,82,24,1,541,2,2,,,9,1998,2,,,,2,,664.2318
2,31,2,736,1,1,38,1,10,91,2,6,389,1,52,60,1,541,60,2,,,88,8888,1,32000,4,,2,,664.2318
2,31,1,539,6,2,99,1,9,92,2,2,500,2,51,12,1,549,54,2,,,88,8888,2,,,,2,,349.9031
2,31,1,643,4,1,37,3,5,94,2,5,611,1,52,24,1,859,42,2,,,5,1997,1,120000,3,,2,,349.903
2,31,1,643,2,2,33,2,8,95,2,6,389,1,52,24,1,859,38,2,,,5,1997,1,120000,3,,2,,349.903
2,31,2,852,2,2,39,1,9,93,2,3,621,1,82,24,1,541,36,2,,,3,1997,1,12000,4,,2,,664.2299
2,31,1,582,2,2,33,3,6,96,2,5,452,1,18,24,1,541,39,2,,,5,1998,1,5500,1,,2,,349.9031
2,31,1,583,3,2,25,2,8,96,1,5,621,1,57,24,1,541,36,2,,,7,1998,2,,,,2,,349.9031
2,31,1,590,2,2,43,1,9,95,2,4,621,1,39,24,1,541,13,2,,,9,1997,1,48300,1,,1,3600,349.9033
2,31,2,1073,2,2,31,2,3,95,2,4,541,1,39,24,1,541,12,2,,,3,1997,1,67000,1,,1,2500,664.2319
2,31,2,1067,2,2,26,1,6,94,2,4,541,1,82,24,1,541,30,2,,,12,1996,1,14000,4,,1,1500,664.2302
2,31,1,601,4,1,32,1,8,92,2,5,611,1,95,60,1,325,48,2,,,8,1997,1,51000,1,,1,19000,349.9034
2,31,1,657,2,2,42,1,1,96,2,6,Z20,1,57,24,1,541,9,2,,,12,1998,2,,,,1,300,349.903
2,31,1,672,2,2,32,2,12,95,2,5,Z20,1,39,12,1,541,34,2,,,12,1996,1,10000,1,,2,,262.4275
2,31,1,699,2,2,44,4,5,96,2,6,599,4,96,6,2,,,2,,,10,1996,2,,,,2,,349.9035
2,31,2,1081,2,2,42,2,6,96,2,3,541,1,54,12,1,541,60,2,,,5,1997,2,,,,2,,664.2307
2,31,2,1081,3,2,24,1,5,95,1,6,Z90,1,39,24,1,21,17,2,,,5,1997,1,13000,5,,2,,664.2307
2,31,1,714,1,1,43,1,5,93,2,3,855,1,81,24,1,855,24,1,5,95,,,2,,,,2,,349.9033
2,31,1,542,1,2,40,2,2,96,2,5,Z20,1,94,24,1,541,31,2,,,2,1998,1,5000,1,,2,,349.9028
2,31,1,543,4,1,36,3,10,95,2,6,389,1,999,88,1,385,60,1,9,96,,,1,15000,1,,2,,349.9028
2,31,1,543,4,2,30,2,1,95,2,6,66,1,18,12,1,593,12,1,1,96,,,1,20000,1,,2,,349.9028
2,31,1,550,4,1,28,2,2,96,2,5,Z90,1,81,20,1,949,50,2,,,10,1997,1,20000,4,,1,5000,349.9028
2,31,1,550,3,1,30,1,6,96,1,5,Z90,1,89,20,1,839,3,2,,,6,1998,1,30000,1,,2,,349.9028
2,50,2,1277,3,1,26,1,2,95,1,4,621,1,81,24,1,542,20,2,,,2,1997,2,,,,2,,609.173
2,50,2,1280,2,1,46,3,3,96,2,4,412,1,81,24,1,841,56,1,9,96,,,1,48000,1,,1,8000,609.173
2,50,2,1293,2,1,23,1,7,95,2,5,856,1,81,24,1,974,14,2,,,7,1997,1,9000,1,,2,,609.1732
2,50,2,1296,2,1,34,6,6,96,2,4,985,1,81,12,1,871,60,2,,,6,1997,1,20680,1,,2,,609.1732
2,50,2,1203,2,2,20,1,3,95,2,5,532,1,39,10,1,541,10,1,2,96,,,2,,,,2,,609.173
2,50,2,1204,6,2,24,1,1,94,1,5,Z20,1,82,24,1,541,24,1,1,96,,,2,,,,2,,609.173
2,50,2,1208,4,2,31,2,6,96,2,6,386,1,89,24,1,949,24,2,,,6,1998,1,23000,1,,2,,609.173
2,50,2,1209,2,2,51,2,5,93,2,5,Z20,1,47,43,1,541,40,2,,,12,1996,1,24000,1,,2,,609.173
2,50,2,1212,2,2,32,2,3,94,1,5,Z20,1,39,24,1,541,48,1,3,96,,,2,,,,2,,609.173
2,50,1,1187,2,2,44,1,6,96,2,4,Z20,1,89,12,1,541,3,2,,,6,1997,1,4000,1,,2,,477.2296
2,50,1,1188,3,2,40,3,10,95,1,5,313,1,94,24,1,384,59,2,,,10,1997,1,18000,4,,2,,477.2296
2,50,2,1299,2,2,31,1,6,95,2,2,Z20,1,82,24,1,541,16,2,,,12,1996,1,16000,1,,2,,609.1728
2,50,2,1219,3,2,23,1,2,96,1,6,66,1,39,24,1,541,7,2,,,2,1998,1,30000,1,,2,,609.1728
2,50,2,1219,3,2,26,1,6,95,1,6,66,1,39,24,1,541,15,2,,,6,1997,1,30000,1,,1,1800,609.1728
2,50,2,1223,3,2,28,2,11,95,1,6,541,1,39,24,1,541,60,2,,,8,1997,1,36000,1,,2,,609.1728
2,50,2,1223,3,2,31,2,11,95,1,6,541,1,82,24,1,541,34,1,9,96,,,1,12500,1,10000,1,5050,609.1728
2,50,1,1132,2,2,38,1,6,92,2,6,Z20,6,96,88,1,589,24,2,,,7,1997,1,11000,1,,2,,477.2299
2,50,2,1225,2,1,43,2,6,95,2,3,959,1,81,24,1,959,24,2,,,5,1997,1,37000,1,,2,,609.1738
2,50,2,1225,3,2,21,1,5,96,1,6,X10,1,82,24,1,541,5,2,,,4,1998,2,,,,2,,609.1738
2,50,2,1227,3,2,22,1,9,95,1,4,311,1,39,24,1,541,8,2,,,9,1997,1,31000,1,,2,,609.1738
2,50,2,1265,4,1,29,1,11,94,2,3,985,6,18,88,1,311,20,2,,,88,8888,1,20000,1,,1,11000,609.1735
2,50,2,1268,2,2,32,2,3,96,2,1,621,1,57,24,1,549,30,2,,,3,1998,1,5000,3,,2,,609.1735
2,57,2,1487,3,2,24,1,8,94,1,4,Z30,1,57,24,1,541,24,1,8,96,,,1,4000,1,12000,2,,518.0402
2,57,1,1375,3,2,28,1,5,96,3,3,Z20,4,89,24,2,,,2,,,5,1998,1,10000,1,,2,,161.4483
2,57,1,1379,1,1,35,1,9,96,2,6,622,1,81,24,1,63,24,2,,,9,1998,2,,,,2,,161.4483
2,57,1,1385,2,1,26,1,7,96,2,4,985,1,89,12,1,859,2,2,,,7,1997,2,,,,2,,161.4483
2,57,2,1491,3,2,26,1,11,94,1,4,Z20,1,89,24,1,949,23,2,,,11,1996,1,45000,1,,2,,518.0403
2,57,2,1497,2,2,37,1,6,95,2,3,Z20,1,57,24,1,541,16,2,,,6,1997,1,18000,1,,2,,518.0403
2,57,2,1547,3,2,21,1,8,96,1,3,541,1,89,12,1,759,1,1,9,96,,,2,,,,2,,518.0404
2,57,2,1547,3,2,26,2,4,95,1,4,Z20,1,89,12,1,759,28,2,,,4,1997,1,63000,1,,2,,518.0404
2,57,1,1421,3,1,30,5,1,96,1,5,971,1,35,10,1,971,48,2,,,11,1996,1,15000,2,,2,,161.4483
2,57,1,1421,3,1,26,1,4,95,1,5,621,1,35,10,1,981,10,1,8,96,,,1,1000,2,35000,2,,161.4483
2,57,1,1426,2,1,33,2,11,95,2,5,369,6,96,88,1,369,46,2,,,88,8888,1,82000,5,,2,,161.4483
3,8,2,252,1,1,48,1,10,92,2,4,412,1,81,2,1,872,2,1,1,93,,,2,,,,2,,759.9048
3,8,2,291,6,1,35,1,8,96,2,3,949,1,89,12,1,949,3,2,,,8,1997,2,,,,2,,759.9046
3,8,1,117,2,1,47,3,2,96,2,5,846,1,96,12,1,531,31,2,,,1,1997,1,468000,2,,2,,507.116
3,8,1,117,4,1,24,1,12,93,2,4,Z90,6,96,88,2,,,2,,,88,8888,2,,,,2,,507.116
3,8,1,118,4,1,35,1,6,96,2,5,611,1,81,12,1,871,3,2,,,5,1997,1,5000,1,,2,,507.116
3,8,1,119,6,1,33,1,2,95,2,4,589,1,39,24,1,589,19,2,,,2,1997,1,15600,4,,2,,507.116
3,8,1,119,6,2,28,1,10,95,2,4,560,1,82,24,1,541,11,2,,,8,1997,1,6000,4,,2,,507.116
3,8,1,21,3,2,26,2,9,96,1,6,159,1,94,13,1,384,24,2,,,8,1998,1,10000,1,50000,1,5000,507.1184
3,8,1,22,4,1,28,3,5,96,2,5,532,1,81,12,1,111,36,2,,,5,1997,1,39000,1,93000,1,23000,507.1184
3,8,1,23,4,2,34,3,8,95,2,3,451,1,39,12,1,541,48,1,4,96,,,2,,,,2,,507.1184
3,8,1,23,3,1,28,4,9,95,2,5,857,1,81,10,1,843,48,1,6,96,,,2,,,,2,,507.1184
3,8,1,38,1,1,37,4,1,96,2,5,199,1,81,7,1,859,48,2,,,12,1996,1,9000,1,,1,4060,507.1161
3,8,1,45,3,2,28,2,10,94,1,3,Z90,1,51,24,1,541,42,2,,,10,1996,2,,,,2,,507.1161
3,8,2,264,3,1,31,2,5,95,1,3,813,1,81,24,1,813,17,2,,,88,8888,2,,,,2,,759.9042
3,8,1,133,6,1,48,1,6,96,2,5,Z90,6,96,88,2,,,2,,,88,8888,2,,,,2,,507.1161
3,8,1,133,6,2,46,1,6,96,2,4,Z20,6,96,88,2,,,2,,,88,8888,2,,,,2,,507.1161
3,8,1,137,2,1,59,3,5,96,2,5,Z90,1,81,24,1,979,60,2,,,5,1998,2,,,,2,,507.1161
3,8,1,146,6,1,32,1,12,95,2,4,641,1,82,24,1,981,9,2,,,12,1997,1,12000,1,,2,,507.116
3,8,1,181,4,1,33,3,7,96,2,5,981,1,35,12,1,981,3,2,,,88,8888,2,,,,2,,507.1159
3,8,1,205,2,1,34,1,6,96,2,5,Z90,1,96,11,1,643,3,2,,,2,1997,1,30000,1,,2,,507.1159
3,8,1,54,4,1,24,1,5,95,2,5,Z90,1,89,24,1,799,17,2,,,5,1997,1,32000,1,,2,,507.116
3,8,1,76,2,1,41,5,5,96,2,6,713,1,100,4,1,713,60,1,9,96,,,1,26000,1,30000,2,,507.1155
3,8,1,84,2,1,36,2,6,95,2,6,134,1,56,15,1,946,48,2,,,10,1996,1,60000,1,,1,500,507.1155
3,8,2,313,2,1,45,2,10,92,2,4,985,1,81,88,1,985,60,2,,,88,8888,2,,,,2,,759.9046
3,8,2,320,2,1,48,1,4,92,2,4,700,1,52,88,1,700,43,2,,,88,8888,1,52000,4,,2,,759.9046
3,8,2,321,2,1,38,2,6,95,2,5,589,1,96,88,1,589,48,2,,,88,8888,1,30000,1,,2,,759.9046
3,8,1,231,3,1,27,1,3,96,1,4,871,1,56,12,1,871,7,2,,,3,1998,1,42000,1,,2,,507.1167
3,8,1,232,2,1,48,2,4,95,2,5,Z90,1,81,88,1,855,6,2,,,88,8888,1,60000,1,,2,,507.1167
3,8,1,85,3,2,43,1,1,93,4,2,794,1,92,36,1,794,36,1,1,96,,,2,,,,2,,507.1162
3,8,1,92,3,1,42,1,10,95,4,4,874,1,91,12,1,872,10,1,8,96,,,1,12000,3,20000,2,,507.1162
3,8,1,92,3,1,31,1,4,96,1,4,839,1,81,12,1,855,7,2,,,4,1997,1,10000,4,,2,,507.1162
3,14,1,699,6,1,44,2,7,96,1,5,593,4,89,24,2,,,1,7,96,,,2,,,,1,8500,374.5632
3,14,1,707,1,1,38,3,6,96,2,2,985,1,81,18,1,985,48,2,,,11,1997,1,42000,1,20000,1,14800,374.5632
3,14,1,708,6,2,26,3,4,95,1,2,794,1,81,24,1,541,53,2,,,4,1997,1,10400,4,,2,,374.5632
3,14,1,521,3,1,32,4,5,96,1,2,759,1,89,24,1,759,48,2,,,5,1998,1,30000,1,,2,,374.5625
3,14,1,524,3,2,36,6,3,96,4,4,179,1,52,6,1,179,34,2,,,10,1996,1,20000,4,,1,2000,374.5625
3,14,1,531,4,1,28,2,8,96,2,6,23,1,15,24,1,23,24,2,,,8,1997,2,,,,2,,374.563
3,14,1,549,2,1,38,6,8,96,2,5,846,1,81,11,1,846,60,2,,,7,1997,1,15000,4,35000,1,1850,374.5628
3,14,1,570,2,2,36,1,9,96,2,4,412,1,51,24,1,541,1,2,,,9,1998,2,,,,2,,374.5629
3,14,1,574,3,2,24,1,1,96,1,5,541,1,54,10,1,541,9,2,,,10,1996,2,,,,2,,374.5629
3,14,1,582,2,1,48,2,12,95,2,6,212,1,81,24,1,21,24,2,,,88,8888,1,31200,1,,1,10300,374.563
3,14,1,589,6,2,38,1,12,95,3,2,Z20,1,89,36,1,729,10,2,,,12,1998,1,60000,1,,2,,374.5631
3,14,1,591,3,2,25,2,4,96,1,4,794,1,52,6,1,171,6,2,,,10,1996,2,,,,2,,374.5631
3,14,2,1273,3,2,23,1,12,94,1,3,Z90,3,52,6,1,179,6,1,6,95,,,2,,,,2,,852.4519
3,14,2,1280,2,2,42,5,4,96,2,6,66,1,39,24,1,541,60,2,,,10,1997,1,36000,4,,1,18200,852.4519
3,14,1,342,2,1,30,3,9,96,2,5,929,1,81,12,1,929,24,2,,,6,1997,2,,,,2,,374.5629
3,14,1,348,3,1,21,1,5,96,1,3,922,1,81,24,1,922,4,2,,,99,1998,1,30000,4,,2,,374.5629
3,14,1,356,1,1,42,4,5,96,2,4,874,1,96,12,1,872,40,2,,,11,1997,1,24000,1,,1,56000,374.5622
3,14,1,612,6,1,31,1,3,94,1,4,855,1,81,88,1,855,30,2,,,88,8888,1,12000,1,,2,,374.5618
3,14,1,612,6,2,28,1,9,96,1,5,67,1,89,24,1,949,0,2,,,9,1998,2,,,,2,,374.5618
3,14,1,370,3,2,31,2,12,94,1,6,325,1,10,24,1,325,33,2,,,1,1997,1,4900,3,,1,1300,374.5629
3,14,1,375,4,1,33,5,3,96,2,5,946,1,81,12,1,946,40,1,8,96,,,1,40000,1,7000,1,650,374.5624
3,14,1,376,3,2,29,1,8,94,1,6,135,1,89,24,1,779,24,1,8,96,,,1,5000,1,50000,1,18150,374.5624
3,14,1,389,2,1,24,1,8,96,2,3,846,1,81,24,1,846,2,2,,,9,1998,1,13000,4,,2,,374.5634
3,14,1,622,2,2,48,1,6,95,2,2,Z20,1,94,24,1,541,4,1,10,95,,,2,,,,2,,374.5626
3,14,1,625,3,2,25,1,2,94,2,4,949,1,80,24,1,532,24,1,9,96,,,1,20000,4,20000,2,,374.5626
3,14,1,626,2,1,29,2,2,96,2,6,22,1,78,24,1,22,23,2,,,2,1998,1,48000,4,,2,,374.5626
3,14,1,632,2,1,31,3,4,95,2,4,846,1,81,24,1,846,60,2,,,4,1997,2,,,,2,,374.5626
3,14,1,402,4,1,24,1,1,96,2,5,73,1,81,24,1,855,9,2,,,1,1998,1,8000,2,,2,,374.5632
3,14,1,408,3,2,26,4,8,95,1,4,451,1,52,24,1,171,14,2,,,2,1997,1,10500,3,,2,,374.5632
3,14,2,1259,1,1,38,1,8,92,2,2,634,1,81,12,1,954,12,1,8,93,,,2,,,,2,,852.4525
3,14,2,1266,6,2,24,1,5,96,1,4,Z20,1,52,88,1,179,5,2,,,88,8888,1,10000,3,,2,,852.4523
3,14,2,1272,2,1,42,4,12,95,2,5,855,1,81,12,1,855,36,2,,,11,1996,1,48000,4,,2,,852.4523
3,14,1,418,6,2,36,2,2,95,2,5,794,1,39,88,1,541,43,2,,,88,8888,1,30000,3,,2,,374.5625
3,14,1,425,2,1,27,1,8,96,2,5,Z90,1,51,9,1,981,9,2,,,5,1997,1,8000,1,,2,,374.5631
3,14,1,436,2,1,39,4,6,96,2,4,451,1,999,10,1,981,40,2,,,4,1997,1,30000,1,,2,,408.6139
3,14,1,437,2,2,35,4,6,96,2,6,981,1,81,8,1,981,32,2,,,2,1997,1,60000,1,,2,,408.6139
3,14,1,438,1,1,38,3,8,93,2,6,981,1,95,10,1,981,30,1,6,94,,,2,,,,2,,408.6139
3,14,1,452,2,1,42,5,3,96,2,1,644,1,56,6,1,552,30,1,9,96,,,1,45000,1,,2,,374.5629
3,14,1,456,3,1,28,1,8,95,1,5,954,1,15,24,1,954,13,2,,,8,1997,2,,,,2,,374.5629
3,14,1,464,2,1,46,1,1,96,2,5,700,4,18,88,2,,,2,,,88,8888,2,,,,2,,374.5628
3,14,1,465,4,2,31,1,2,94,2,6,412,1,33,28,1,541,28,1,8,96,,,1,9999,3,,1,30000,374.5628
3,14,1,740,2,1,34,5,4,96,2,6,42,1,52,10,1,42,50,2,,,2,1997,1,78000,1,,2,,374.5627
3,14,1,746,2,1,29,2,4,94,2,4,839,1,81,36,1,839,54,2,,,4,1997,1,13500,2,,2,,374.5623
3,14,1,824,2,1,29,1,3,96,2,6,846,1,39,24,1,43,6,2,,,4,1998,1,33000,1,,2,,374.563
3,14,1,831,2,1,35,2,11,95,2,4,531,1,96,12,1,531,14,2,,,12,1996,1,47500,1,,2,,374.5622
3,14,1,844,3,2,52,2,6,96,3,4,794,1,51,12,1,541,16,2,,,6,1998,1,16000,5,,2,,374.563
3,14,1,853,4,1,34,4,7,96,2,5,999,1,81,24,1,951,36,2,,,99,1998,1,5000,4,25000,1,5200,374.5633
3,14,1,853,3,2,34,5,6,96,2,5,541,1,39,12,1,541,58,2,,,99,1999,1,10000,4,25000,1,7800,374.5633
3,14,1,855,2,2,30,3,5,96,2,4,794,1,39,12,1,794,30,2,,,8,1997,1,15000,2,,2,,374.5633
3,14,1,649,1,1,55,4,9,95,2,6,212,1,81,12,1,386,24,1,12,95,,,2,,,,2,,374.562
3,14,1,649,4,1,44,1,9,95,2,6,386,6,96,88,1,386,13,2,,,88,8888,1,90000,1,,2,,374.562
3,14,1,656,6,2,31,2,1,94,1,6,Z90,1,51,24,1,794,24,2,,,2,1998,2,,,,2,,374.562
3,14,1,657,3,2,27,2,3,96,1,5,66,1,15,24,1,532,30,2,,,4,1998,1,2000,3,,2,,374.562
3,14,1,660,3,2,28,2,7,95,4,4,Z90,1,81,12,1,570,24,2,,,7,1997,1,30000,4,,2,,374.562
3,14,1,490,2,1,28,3,5,95,2,6,321,8,96,88,1,321,15,2,,,88,8888,1,28000,4,,2,,374.5631
3,14,1,681,6,1,59,2,1,93,3,2,846,1,52,44,1,846,60,2,,,12,1996,2,,,,2,,374.5632
3,14,1,689,2,1,37,4,6,96,2,6,779,6,96,5,1,779,44,2,,,88,8888,1,40000,4,,1,13000,374.5632
3,14,1,691,2,1,36,5,12,95,2,5,42,1,96,9,1,42,57,2,,,10,1996,1,56000,1,,2,,374.5632
3,14,1,497,2,1,34,5,7,96,2,5,981,1,96,10,1,981,45,2,,,6,1997,1,38000,1,50000,1,39000,374.5621
3,14,1,509,1,1,40,5,5,94,2,2,951,1,81,17,1,951,60,2,,,88,8888,1,28200,4,,2,,374.562
3,14,1,514,2,1,39,5,5,95,2,6,31,1,81,17,1,31,50,2,,,10,1996,2,,,,1,15000,374.562
3,14,2,1297,1,1,84,2,8,95,2,1,Z40,8,96,6,2,,,1,11,95,,,2,,,,2,,852.4523
3,14,2,1302,3,1,27,2,7,96,1,4,621,1,89,12,1,649,20,2,,,7,1997,2,,,,2,,852.4523
3,14,2,1307,1,1,36,2,6,96,2,6,382,1,89,24,1,382,16,2,,,6,1998,1,47000,1,50000,2,,852.4523
3,14,1,918,6,2,45,1,9,96,2,4,412,1,96,12,1,541,0,2,,,8,1997,2,,,,2,,487.9071
