REGN,FILLER,URB,HHCN,REL,SEX,AGE,TLEFT,MDTLEFT,YDTLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,MDTRET,YDTRET,MDTEXP,YDTEXP,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,P6M_IND
13,76,1,4127,3,2,24,1,6,2000,1,7,94,1,10,20,1,419,15,1,2,2002,,,2,,,2,,2,,362.006,2
13,76,1,4136,2,1,51,2,5,2002,2,4,413,1,24,24,1,721,60,2,,,5,2004,1,30000,4,1,50000,1,21000,239.9438,1
13,76,1,4140,4,1,32,1,7,2000,2,6,419,3,47,88,1,512,26,2,,,88,8888,1,37000,1,2,,2,,239.9438,1
13,76,1,3945,2,2,31,1,8,2000,2,7,421,1,94,24,1,413,24,1,7,2002,,,1,400000,4,1,100000,1,280000,229.592,1
13,76,1,4154,2,1,56,5,4,2001,2,6,314,1,81,12,1,314,60,1,4,2002,,,1,110000,1,1,60000,1,41000,213.1832,1
13,76,1,4156,3,2,27,1,1,2001,1,7,233,4,39,0,2,,,1,1,2001,,,2,,,2,,2,,213.1832,2
13,76,1,4159,2,2,54,1,1,2001,2,4,743,1,81,9,1,743,9,1,10,2001,,,2,,,2,,2,,213.1832,2
13,76,1,4163,3,2,21,1,2,2001,1,7,827,1,89,46,1,827,19,2,,,12,2004,1,120000,1,2,,1,17500,213.1832,1
13,76,1,4174,3,2,25,2,9,2002,2,7,223,1,104,27,1,223,8,2,,,12,2004,1,135000,1,2,,1,57500,195.4179,1
13,76,1,4189,2,1,40,2,1,2002,2,7,241,1,81,24,1,241,54,2,,,1,2004,2,,,2,,2,,195.4179,1
13,76,1,4191,6,2,88,1,1,2001,3,4,22,6,96,88,2,,,2,,,88,8888,2,,,2,,1,65000,195.4179,
13,76,1,4195,2,1,30,1,10,2000,2,6,512,1,81,24,1,512,24,2,,,10,2002,1,91000,2,2,,2,,195.4179,1
13,76,1,4196,2,1,45,3,8,2002,2,6,521,1,14,12,1,834,30,2,,,7,2003,1,120000,2,1,150000,1,25000,195.4179,1
13,76,1,4178,1,1,54,1,11,1997,2,4,512,1,14,10,1,512,10,1,9,1998,,,2,,,2,,2,,195.4179,2
13,76,1,4178,4,1,25,2,9,2002,2,6,422,1,82,12,1,723,13,2,,,9,2003,1,53000,2,1,80000,1,29000,195.4179,1
13,76,1,4180,6,1,29,2,12,2001,2,7,834,1,52,12,1,834,32,2,,,12,2002,2,,,2,,2,,195.4179,1
13,76,1,4187,1,2,51,2,5,2002,3,7,131,4,18,11,2,,,2,,,4,2003,2,,,2,,2,,195.4179,2
13,76,1,4188,3,2,39,1,12,2000,2,7,245,6,52,88,2,,,2,,,88,8888,2,,,2,,1,12000,195.4179,
13,76,1,4203,3,2,39,1,11,2001,1,7,412,1,94,14,1,522,10,2,,,1,2003,1,40000,4,2,,2,,213.1833,1
13,76,1,4203,3,2,29,1,2,2001,1,6,516,1,94,27,1,516,18,2,,,5,2003,2,,,2,,2,,213.1833,1
13,76,1,4216,3,1,31,1,6,2000,1,7,213,1,47,36,1,213,27,2,,,5,2003,1,60000,4,2,,2,,260.5572,1
13,76,1,4218,2,2,47,1,3,2001,2,3,827,1,52,24,1,827,18,2,,,4,2003,1,75000,4,2,,2,,260.5572,1
13,76,1,4226,2,1,31,3,10,2001,2,6,832,1,52,12,1,834,29,1,9,2002,,,1,200000,2,1,120000,1,43000,276.2707,1
13,76,1,4230,3,2,32,4,6,2000,1,6,92,6,52,18,2,,,1,12,2001,,,2,,,2,,2,,276.2707,
13,76,1,4230,3,1,34,4,5,2002,1,6,832,1,52,10,1,834,36,2,,,3,2003,1,160000,2,2,,2,,276.2707,1
13,76,1,4231,3,1,32,5,2,2002,1,7,311,1,15,9,1,311,48,2,,,11,2002,1,50000,1,2,,2,,276.2707,1
13,76,1,4232,1,1,46,2,11,1999,2,7,516,1,78,18,1,516,24,1,5,2001,,,2,,,2,,2,,276.2707,2
13,76,1,4232,2,2,44,2,4,1998,2,7,223,1,81,36,1,223,44,1,3,2001,,,2,,,2,,2,,276.2707,2
13,76,1,4241,1,1,52,1,6,1998,2,2,347,1,78,24,1,347,24,1,6,2000,,,2,,,2,,2,,199.0656,2
13,76,1,4250,2,2,47,34,11,2000,2,6,743,1,39,12,1,913,43,1,10,2001,,,2,,,2,,2,,213.1833,2
13,76,1,4253,6,1,45,5,6,2001,3,7,231,1,81,24,1,149,46,2,,,5,2003,1,125000,1,2,,2,,213.1833,1
13,76,1,4258,4,1,31,2,10,1997,2,6,413,1,81,46,1,413,50,1,8,2001,,,2,,,2,,2,,213.1833,2
13,76,1,4261,1,1,40,1,3,1999,2,7,827,1,89,32,1,413,32,1,12,2001,,,2,,,2,,2,,195.418,2
13,76,1,4267,4,1,33,1,4,2002,2,7,222,6,96,88,1,513,6,2,,,88,8888,1,90000,1,2,,2,,195.418,
13,76,1,4278,3,2,27,1,11,1997,2,4,92,3,57,57,1,413,57,1,8,2002,,,1,55000,4,1,20000,2,,234.5015,1
13,76,1,4278,5,1,7,1,11,1997,,,,6,57,51,2,,,1,8,2002,,,2,,,1,0,2,,219.0115,
13,76,1,4278,5,1,5,1,1,2002,,,,6,57,7,2,,,1,8,2002,,,2,,,1,0,2,,219.0115,
13,76,1,4291,1,1,48,2,3,2001,2,7,743,1,50,9,1,215,19,1,3,2002,,,2,,,2,,2,,581.5367,2
13,76,1,4291,3,1,25,1,8,1999,1,7,23,1,89,24,1,822,1,1,9,1999,,,2,,,2,,2,,581.5367,2
13,76,1,4292,2,2,42,1,1,2000,2,6,21,8,39,0,2,,,1,1,2000,,,2,,,2,,2,,581.5367,2
13,76,1,4294,1,1,42,2,5,1999,2,6,724,1,65,3,1,724,15,1,8,1999,,,2,,,2,,2,,581.5367,2
13,76,1,4303,2,1,41,2,5,2002,2,4,23,1,81,24,1,832,17,2,,,5,2004,1,30000,1,2,,2,,581.5364,1
13,76,1,4304,2,2,47,1,10,2001,2,2,743,1,81,24,1,743,3,1,1,2002,,,2,,,2,,2,,581.5364,2
13,76,1,4339,1,1,50,1,10,1999,2,6,512,3,96,88,1,512,36,2,,,88,8888,1,64000,1,2,,1,1500,1123.2418,1
13,76,1,4339,3,2,14,1,10,1999,1,3,23,5,96,88,2,,,2,,,88,8888,2,,,2,,1,200,1044.6519,2
13,76,1,4341,3,1,30,3,5,1999,1,7,419,8,81,52,1,413,35,2,,,9,2003,1,3000,1,2,,2,,1123.2418,1
13,76,1,4355,3,2,26,1,1,1999,1,3,743,1,81,24,1,513,4,1,5,1999,,,2,,,2,,2,,775.3822,2
13,76,1,4364,3,2,24,5,3,2001,1,7,23,1,82,24,1,233,60,2,,,3,2003,2,,,2,,2,,775.3821,1
13,76,1,4364,3,2,22,1,3,2001,1,7,23,1,89,21,1,421,18,2,,,12,2002,2,,,2,,2,,775.3821,1
13,76,1,4397,2,2,58,2,6,2002,2,4,743,1,81,24,1,743,28,2,,,6,2004,1,9000,1,2,,2,,634.4034,1
13,76,1,4413,1,1,38,2,6,2002,2,7,23,8,96,12,2,,,2,,,6,2003,1,60000,1,2,,2,,828.1755,2
13,76,1,4414,3,2,37,4,5,1999,4,4,743,1,94,18,1,743,52,2,,,12,2002,2,,,2,,2,,828.1755,1
13,76,1,4444,3,2,21,2,5,2001,1,6,23,1,63,12,1,513,41,2,,,12,2002,1,41000,1,2,,2,,581.5364,1
13,76,1,4462,1,1,42,8,9,2001,2,4,23,1,888,6,1,512,42,1,3,2002,,,2,,,2,,2,,634.4034,2
13,76,1,4469,1,2,27,1,7,1998,1,6,23,1,1,24,1,512,24,1,7,2000,,,2,,,2,,2,,697.8439,2
13,76,1,4473,1,1,40,1,3,1999,1,7,311,1,52,36,1,311,36,1,3,2002,,,2,,,2,,2,,697.8439,2
14,1,2,52,1,2,37,1,5,2001,2,6,21,1,82,12,1,913,12,1,4,2002,,,1,3000,1,1,12000,2,,291.4028,1
14,1,1,13,3,2,39,1,10,2000,1,4,515,1,46,88,1,913,24,2,,,88,8888,1,60000,1,2,,2,,188.0181,1
14,1,1,20,3,2,25,1,8,2001,1,7,223,1,81,12,1,223,12,1,8,2002,,,1,55000,1,1,65000,2,,188.0181,1
14,1,2,160,5,2,34,10,12,2001,1,7,21,4,32,3,2,,,1,3,2002,,,2,,,2,,2,,247.8944,2
14,1,2,161,6,2,40,2,1,2000,1,7,21,1,39,24,1,913,60,2,,,12,2002,2,,,2,,2,,247.8944,1
14,1,2,178,2,2,48,1,11,1999,2,2,21,1,47,88,1,913,34,2,,,88,8888,1,4000,1,2,,2,,287.3329,1
14,1,2,178,3,2,21,1,5,2002,1,6,21,4,47,88,1,913,4,2,,,88,8888,2,,,2,,2,,287.3329,1
14,1,2,178,3,1,18,1,5,2002,1,4,921,4,47,88,2,,,2,,,88,8888,2,,,2,,2,,287.3329,2
14,1,2,178,3,1,2,1,5,2002,,,,4,47,88,2,,,2,,,88,8888,2,,,2,,2,,316.6461,2
14,1,1,37,2,2,38,2,4,2001,2,7,234,1,103,24,1,913,22,2,,,3,2003,1,66000,1,2,,1,28200,194.8037,1
14,1,2,74,2,2,52,1,11,1998,2,4,21,1,81,48,1,913,46,2,,,11,2002,1,6000,1,2,,2,,247.8947,1
14,1,2,110,1,2,37,2,5,2001,1,6,21,1,82,15,1,913,51,1,8,2002,,,1,85000,1,1,60000,1,19000,247.8949,1
14,1,2,120,4,2,32,1,8,2002,2,7,21,1,47,26,1,913,2,2,,,10,2004,2,,,2,,2,,247.8949,1
14,1,2,190,3,2,34,1,1,2002,2,6,21,1,67,11,1,421,8,2,,,12,2002,1,26000,1,2,,2,,247.8943,1
14,11,1,310,3,2,27,1,3,2002,1,4,94,1,89,88,1,817,7,2,,,88,8888,2,,,2,,2,,135.6763,1
14,11,1,517,1,1,41,2,7,2001,2,4,721,1,81,24,1,721,38,2,,,7,2003,1,20000,1,2,,2,,175.1835,1
14,11,1,521,3,2,31,2,2,2001,4,6,21,1,39,24,1,913,31,2,,,2,2003,1,15000,1,2,,2,,175.1835,1
14,11,1,339,2,1,47,1,2,2002,2,6,123,6,96,88,1,421,7,2,,,88,8888,1,20000,1,2,,2,,135.6763,
14,11,1,340,1,1,33,3,4,2001,2,6,712,1,82,10,1,512,30,1,2,2002,,,2,,,2,,2,,135.6763,2
14,11,1,345,4,1,32,4,11,2001,2,7,832,1,8,12,1,512,45,2,,,10,2002,1,112000,1,2,,2,,135.6763,1
14,11,1,366,3,1,27,1,10,2001,1,7,23,1,89,88,1,817,12,2,,,88,8888,1,30000,1,2,,2,,135.6762,1
14,11,1,386,1,2,46,2,4,2002,2,6,21,1,39,12,1,913,28,2,,,4,2003,1,30000,1,1,50000,1,18500,135.6765,1
14,11,1,393,2,2,29,1,3,2001,2,4,21,1,39,24,1,913,18,2,,,3,2003,1,30000,1,2,,2,,135.6765,1
14,11,1,399,2,1,39,10,8,2002,2,6,724,1,82,4,1,724,50,2,,,12,2002,1,60000,1,2,,2,,135.6765,1
14,11,1,407,2,1,45,4,11,2001,2,7,834,1,52,12,1,834,40,2,,,11,2002,1,48000,1,2,,2,,135.6765,1
14,11,1,421,1,1,35,5,2,2002,2,7,215,1,22,6,1,314,36,1,8,2002,,,1,40000,1,1,50000,1,25000,152.8705,1
14,11,1,425,3,2,29,1,8,2001,1,7,223,1,95,24,1,223,14,2,,,8,2003,1,80000,1,2,,2,,152.8705,1
14,11,1,439,2,2,47,5,3,2001,2,7,223,1,81,24,1,223,60,2,,,3,2003,1,140000,1,2,,2,,112.3746,1
14,11,1,443,3,1,33,2,8,2002,1,7,23,1,50,2,1,834,24,2,,,10,2003,1,40000,1,1,80000,2,,112.3746,1
14,11,1,461,2,2,32,2,9,2001,2,6,21,1,39,24,1,913,25,2,,,9,2003,1,60000,1,2,,2,,49.4629,1
14,11,1,474,2,2,37,1,1,2002,2,6,21,1,39,88,1,913,8,2,,,88,8888,1,40000,1,2,,2,,156.0789,1
14,11,1,511,3,2,33,2,3,2002,1,7,231,1,66,7,1,834,12,2,,,10,2002,1,25000,1,2,,2,,162.8116,1
14,11,1,511,3,1,28,1,10,1998,1,7,23,1,81,88,1,144,48,2,,,88,8888,2,,,2,,2,,162.8116,1
14,11,1,534,2,2,37,3,9,2001,2,4,21,1,39,18,1,913,48,2,,,3,2003,1,15000,1,2,,2,,135.6763,1
14,11,1,539,3,1,27,2,9,2002,1,6,23,1,89,24,1,827,24,2,,,8,2004,2,,,1,150000,2,,135.6763,1
14,11,1,540,3,2,26,1,6,1999,1,7,724,1,89,24,1,724,24,1,7,2002,,,1,16000,1,1,80000,2,,135.6763,1
14,11,1,560,1,1,63,4,12,2001,2,6,512,6,96,12,1,512,40,2,,,12,2002,1,60000,1,2,,2,,98.3934,
14,11,1,604,1,1,42,5,3,2002,2,7,143,1,17,12,1,143,56,2,,,3,2003,1,150000,1,2,,2,,135.6765,1
14,11,1,610,3,1,27,1,3,2001,1,7,223,1,81,24,1,422,18,2,,,3,2003,1,18000,1,2,,2,,135.6765,1
14,11,1,612,4,1,30,2,7,2002,2,7,21,1,52,36,1,222,29,2,,,7,2005,2,,,2,,2,,135.6765,1
14,11,1,614,3,1,34,1,3,2001,2,7,712,1,81,88,1,724,18,2,,,88,8888,1,30000,1,2,,2,,148.0108,1
14,11,1,624,1,1,31,3,10,1999,2,7,23,3,18,88,1,213,35,2,,,88,8888,1,48000,4,2,,2,,148.0108,1
14,11,1,626,2,1,44,2,5,1998,2,6,21,3,8,55,1,522,60,2,,,12,2002,1,65000,1,2,,1,32000,131.3862,1
14,11,1,649,2,2,57,5,3,2001,2,6,21,1,39,21,1,913,60,2,,,12,2002,1,60000,1,2,,2,,148.0107,1
14,11,1,672,2,2,37,4,12,2001,2,6,913,1,39,12,1,913,40,2,,,12,2002,1,48000,1,2,,2,,135.6765,1
14,11,1,675,3,1,28,1,4,2001,2,6,724,1,81,30,1,724,17,2,,,10,2003,1,120000,1,2,,2,,135.6765,1
14,11,1,684,1,1,35,1,9,2002,2,6,311,1,89,24,1,311,1,2,,,9,2004,2,,,2,,2,,135.6765,1
14,11,1,688,1,1,48,2,6,2000,2,7,131,1,81,10,1,821,36,1,4,2001,,,2,,,2,,2,,135.6765,2
14,11,1,705,3,2,43,4,8,2002,1,7,131,1,39,12,1,522,60,2,,,8,2003,1,30000,1,1,60000,1,19000,135.6765,1
14,11,2,733,2,2,43,2,6,2002,2,6,21,1,39,12,1,913,16,2,,,6,2003,1,10000,4,1,25000,2,,294.2585,1
14,11,2,767,2,1,32,1,3,2001,2,7,94,1,89,24,1,732,18,2,,,3,2003,1,10000,1,2,,2,,405.4227,1
14,11,2,771,3,2,36,2,3,2002,1,6,23,1,39,24,1,913,36,2,,,3,2004,1,25000,1,2,,2,,321.0101,1
14,11,2,771,3,2,28,2,3,2002,1,7,23,1,39,12,1,913,18,2,,,3,2003,1,20000,1,2,,2,,321.0101,1
14,11,1,193,2,2,39,2,7,2002,2,7,21,1,39,8,1,913,15,2,,,3,2003,1,53000,1,1,50000,1,21500,208.202,1
14,11,1,201,3,2,29,2,8,2001,1,7,23,1,18,88,1,244,24,2,,,88,8888,1,70000,1,2,,2,,208.202,1
14,11,1,212,2,2,37,2,4,2001,2,2,21,1,39,36,1,913,53,2,,,4,2004,1,45000,1,2,,1,20000,179.9895,1
14,11,2,784,1,2,45,1,1,1999,4,6,21,1,103,24,1,913,24,1,12,2001,,,2,,,2,,2,,287.8894,2
14,11,2,789,2,2,44,2,2,2000,2,7,21,1,47,34,1,913,53,2,,,12,2002,1,180000,1,2,,2,,287.8894,1
14,11,1,230,1,1,41,3,9,2002,2,7,22,1,52,12,1,827,50,2,,,9,2003,2,,,1,999999,2,,277.6027,1
14,11,1,230,2,2,38,3,9,2002,2,7,231,1,52,12,1,827,48,2,,,9,2003,2,,,1,999999,2,,277.6027,1
14,11,1,234,1,1,42,2,10,1999,4,7,23,1,888,3,1,931,25,1,1,2000,,,2,,,2,,2,,277.6027,2
14,11,1,240,4,2,24,2,11,2000,2,4,522,1,52,2,1,347,8,1,1,2001,,,2,,,2,,2,,277.6027,2
14,11,1,250,2,2,40,2,7,2002,2,6,21,1,39,24,1,913,51,2,,,7,2004,1,20000,1,1,100000,1,12500,208.202,1
14,11,2,900,2,1,30,1,9,2001,2,7,94,1,81,24,1,222,13,2,,,9,2003,1,60000,1,2,,2,,321.0095,1
14,11,2,793,3,2,28,3,9,2002,1,2,23,1,39,24,1,913,48,2,,,9,2004,1,30000,1,1,45000,1,45000,294.2583,1
14,11,1,261,1,1,36,3,5,1999,2,7,92,1,96,12,1,834,36,1,4,2000,,,2,,,2,,2,,208.202,2
14,11,1,266,2,2,49,5,5,2002,2,4,21,1,39,10,1,513,60,2,,,3,2003,1,62000,1,1,25000,2,,208.202,1
14,11,1,275,3,1,23,1,4,2002,1,7,23,1,89,36,1,817,5,2,,,4,2005,2,,,2,,2,,208.202,1
14,27,1,922,3,2,30,2,8,2002,1,7,513,1,39,12,1,913,5,2,,,8,2003,1,18000,1,1,24000,2,,38.6355,1
14,27,2,1022,3,2,29,1,1,1998,2,7,223,4,1,1,2,,,1,2,1998,,,2,,,2,,2,,229.0394,2
14,27,2,1031,3,2,24,1,8,2002,1,7,522,1,81,24,1,222,2,2,,,7,2004,2,,,2,,2,,229.0394,1
14,27,1,937,3,2,30,1,12,2001,1,7,323,1,96,88,1,223,10,2,,,88,8888,2,,,2,,2,,38.6355,1
14,27,1,937,3,2,33,2,5,2001,1,7,223,1,96,88,1,223,57,2,,,88,8888,2,,,2,,2,,38.6355,1
14,27,1,948,2,2,50,2,4,1999,2,6,913,1,39,48,1,913,58,2,,,3,2003,1,90000,1,2,,2,,38.6355,1
14,27,1,955,1,2,52,2,6,2002,3,6,21,1,39,8,1,913,54,2,,,3,2003,2,,,1,22000,1,7000,38.6355,1
14,27,1,956,3,2,22,1,8,2002,1,6,23,1,39,24,1,913,2,2,,,8,2004,2,,,2,,2,,38.6355,1
14,27,1,958,2,2,45,1,10,1999,2,6,21,1,46,60,1,913,36,2,,,10,2004,2,,,2,,2,,38.6355,1
14,27,1,962,1,1,32,3,9,2002,2,6,931,1,89,36,1,743,44,2,,,9,2003,1,19000,1,2,,1,5900,38.6355,1
14,27,1,963,2,2,46,4,7,2002,2,4,21,1,39,12,1,913,60,2,,,7,2003,1,48000,1,1,30000,2,,38.6355,1
14,27,1,965,3,2,26,1,12,1999,1,7,23,1,39,39,1,913,33,2,,,3,2003,1,63032,1,2,,2,,38.6355,1
14,27,1,970,2,2,33,1,2,2002,2,7,223,1,95,13,1,223,7,2,,,3,2003,1,140000,1,2,,2,,38.6355,1
14,27,2,1067,2,2,36,1,5,1999,2,4,921,1,82,32,1,913,32,1,1,2002,,,2,,,2,,2,,209.9526,2
14,27,2,1071,2,2,37,1,8,1999,2,6,513,1,89,24,1,913,24,1,8,2001,,,2,,,2,,2,,209.9526,2
14,27,1,975,2,2,40,2,3,2002,2,6,21,1,54,24,1,913,8,2,,,3,2004,1,3700,2,2,,2,,41.6636,1
14,27,1,984,2,1,42,3,4,2002,2,7,215,1,78,7,1,215,58,2,,,11,2002,1,40000,1,2,,2,,41.6636,1
14,27,2,1103,2,2,27,1,1,2001,2,1,921,1,81,24,1,913,20,2,,,1,2003,1,7000,1,2,,2,,209.9526,1
14,27,1,998,3,2,22,3,8,2002,1,4,921,1,39,9,1,913,40,2,,,5,2003,1,5000,1,1,2000,2,,42.1478,1
14,27,1,1004,2,2,56,1,9,1998,2,2,743,1,81,51,1,743,48,2,,,12,2002,2,,,2,,2,,42.1478,1
14,27,1,1005,3,2,23,1,9,2001,1,4,23,1,51,24,1,913,12,2,,,9,2003,1,16000,1,2,,2,,42.1478,1
14,27,2,1117,2,2,23,1,12,2000,2,4,921,1,39,24,1,913,22,2,,,12,2002,1,24000,1,2,,1,5000,229.0392,1
14,27,2,1119,2,2,34,1,10,1999,2,3,921,1,39,48,1,913,36,2,,,10,2003,1,50000,1,2,,2,,229.0392,1
14,27,2,1121,3,2,27,1,2,2001,3,6,921,1,103,24,1,913,19,2,,,2,2003,1,8000,1,2,,1,5000,229.0392,1
14,32,2,1249,3,2,25,2,5,2002,1,6,21,1,82,24,1,913,29,2,,,4,2004,1,2000,3,2,,1,4500,187.5814,1
14,32,2,1284,3,2,25,2,4,1999,1,7,419,1,39,44,1,913,42,2,,,12,2002,1,4000,1,2,,1,2000,187.5813,1
14,32,2,1287,2,2,49,6,1,2002,2,6,21,1,39,24,1,913,51,1,3,2002,,,2,,,2,,2,,187.5814,2
14,32,2,1288,3,2,24,1,8,2001,1,7,223,1,81,25,1,223,12,2,,,9,2003,1,120000,1,2,,2,,187.5814,1
14,32,1,1155,3,2,29,2,12,1999,1,7,21,1,57,8,1,913,36,1,8,2000,,,2,,,2,,2,,126.2425,2
14,32,1,1155,3,2,27,2,3,2001,1,7,911,1,57,14,1,913,24,1,5,2002,,,2,,,1,20000,2,,126.2425,1
14,32,1,1171,4,1,30,1,2,1999,2,4,921,1,94,60,1,721,43,2,,,2,2004,1,30000,1,2,,2,,158.865,1
14,32,1,1173,3,2,27,1,99,1998,1,7,21,1,39,88,1,913,48,2,,,88,8888,1,13000,1,2,,2,,158.865,1
14,32,1,1187,3,2,24,1,11,2001,1,7,522,1,82,24,1,522,10,2,,,11,2003,1,10000,1,2,,2,,126.2425,1
14,32,1,1187,2,2,27,1,6,2002,2,7,21,1,39,24,1,913,3,2,,,6,2004,1,18000,1,2,,2,,126.2425,1
14,32,2,1303,3,2,27,3,4,2002,1,6,23,1,39,24,1,913,53,2,,,3,2004,1,7000,3,2,,1,3000,187.5815,1
14,32,2,1303,3,2,22,1,9,2002,1,6,21,1,82,24,1,913,0,2,,,8,2004,2,,,2,,2,,187.5815,1
14,32,2,1322,2,2,35,3,3,2002,2,4,21,1,39,24,1,913,38,2,,,3,2004,2,,,2,,2,,201.885,1
14,32,2,1325,3,2,26,1,2,2002,2,6,23,1,89,24,1,932,7,2,,,2,2004,2,,,2,,2,,201.885,1
14,32,2,1336,1,1,48,1,3,2001,2,6,724,1,81,19,1,724,18,2,,,10,2002,1,96000,1,2,,2,,187.5814,1
14,32,2,1339,2,2,43,1,3,2000,2,6,21,1,50,30,1,743,30,1,4,2002,,,1,29000,1,1,0,2,,187.5814,1
14,32,2,1342,1,1,52,1,1,2001,2,7,611,1,81,24,1,931,20,2,,,1,2003,1,30000,1,2,,2,,187.5814,1
14,32,2,1343,2,2,32,1,3,2001,2,6,21,1,89,24,1,913,18,2,,,3,2003,1,10000,1,2,,2,,187.5814,1
14,32,1,1189,4,2,32,1,10,2000,2,7,234,1,39,29,1,913,24,2,,,3,2003,2,,,2,,2,,126.2426,1
14,32,1,1197,2,2,27,1,3,2002,2,7,223,1,94,24,1,223,6,2,,,4,2004,2,,,2,,1,1000,126.2426,1
14,44,2,1675,2,2,40,1,12,2000,2,7,921,1,39,16,1,913,16,1,4,2002,,,2,,,1,150000,2,,230.225,1
14,44,2,1676,3,2,35,1,5,2001,1,6,921,1,39,24,1,913,17,2,,,5,2003,1,50000,3,2,,2,,230.225,1
14,44,2,1679,1,1,57,1,2,1999,2,3,711,1,81,24,1,711,24,1,2,2001,,,2,,,2,,2,,230.225,2
14,44,2,1680,3,2,39,2,9,2002,1,6,21,1,32,9,1,913,14,2,,,6,2003,2,,,1,250000,2,,230.225,1
14,44,2,1680,3,2,34,2,9,2002,1,7,21,1,32,15,1,513,9,2,,,12,2003,2,,,1,50000,2,,230.225,1
14,44,2,1576,2,2,50,3,4,2001,2,5,21,1,56,8,1,323,49,1,12,2001,,,2,,,2,,2,,230.225,2
14,44,2,1587,3,2,34,3,2,2002,4,6,21,1,39,24,1,913,56,2,,,1,2004,1,30000,1,2,,2,,209.2953,1
14,44,1,1543,4,2,39,2,3,2001,2,7,21,1,39,24,1,913,54,2,,,4,2003,1,18000,1,2,,1,8500,65.8403,1
14,44,1,1547,2,2,49,3,7,2002,2,6,21,1,82,12,1,913,28,2,,,7,2003,1,31000,1,1,50000,1,6000,65.8403,1
14,44,1,1548,1,2,75,1,11,2000,3,7,22,4,39,1,2,,,1,12,2000,,,2,,,2,,2,,65.8403,2
14,44,1,1548,3,1,39,3,7,2000,1,7,515,4,39,1,2,,,1,8,2000,,,2,,,2,,2,,65.8403,2
14,44,2,1706,2,2,31,2,8,2001,2,4,21,1,39,24,1,913,37,2,,,8,2003,2,,,1,90000,2,,255.8056,1
14,44,2,1712,3,2,29,2,4,2002,1,7,21,6,18,24,1,223,48,2,,,4,2004,1,53000,5,1,10000,2,,255.8056,
14,44,2,1717,3,2,31,2,2,1999,1,3,21,1,89,48,1,913,43,2,,,2,2003,2,,,2,,2,,230.2252,1
14,81,2,1423,2,2,30,1,5,2000,2,6,21,1,39,48,1,913,28,2,,,5,2004,2,,,2,,1,1000,122.2059,1
14,81,2,1460,3,2,29,1,10,2001,1,3,21,1,39,24,1,913,12,2,,,10,2003,2,,,2,,2,,112.895,1
14,81,2,1442,3,2,28,1,5,2000,1,2,21,1,39,37,1,913,28,2,,,6,2003,1,14200,1,2,,2,,113.5328,1
14,81,1,1210,3,2,24,1,5,1998,1,7,21,1,94,88,1,913,52,2,,,88,8888,1,30000,1,2,,2,,36.7926,1
14,81,1,1210,4,1,24,1,6,2000,2,6,91,1,39,88,1,931,27,2,,,88,8888,1,30000,1,2,,2,,36.7926,1
14,81,2,1416,2,2,32,1,5,2002,2,4,21,1,39,24,1,913,4,2,,,5,2004,2,,,2,,2,,112.895,1
14,81,2,1504,2,2,31,2,8,2000,2,6,21,1,39,40,1,913,36,2,,,1,2004,1,18000,1,2,,1,3500,123.1581,1
14,81,2,1508,3,2,36,1,12,1999,1,6,21,1,39,36,1,913,33,2,,,12,2002,1,3000,1,2,,1,6600,123.1581,1
15,36,2,277,2,1,37,1,3,2000,2,7,832,1,81,36,1,832,29,2,,,3,2003,1,40000,2,2,,2,,316.2474,1
15,36,1,79,1,1,52,2,11,2001,2,7,131,1,81,24,1,234,60,2,,,11,2003,1,50000,1,2,,2,,158.361,1
15,36,1,79,3,2,24,2,10,2001,1,7,21,1,81,8,1,223,24,2,,,10,2004,1,60000,1,2,,2,,158.361,1
15,36,1,91,3,1,37,1,3,1999,1,7,94,3,81,24,1,419,43,2,,,3,2004,1,70000,3,2,,2,,162.4215,1
15,38,1,659,2,2,39,1,3,1998,2,2,23,1,81,24,1,913,22,1,1,2000,,,2,,,2,,2,,182.8351,2
15,38,2,1023,2,2,30,1,3,1998,2,4,21,1,51,24,1,913,23,1,2,2000,,,2,,,2,,2,,508.0108,2
15,38,2,969,3,2,21,1,6,2002,1,4,21,1,51,24,1,913,4,2,,,7,2004,2,,,2,,2,,362.3014,1
15,38,1,664,2,2,24,1,9,2002,2,4,21,1,51,24,1,913,1,2,,,99,2004,2,,,2,,2,,182.8351,1
15,38,1,667,6,2,39,2,99,2000,3,6,21,1,81,88,1,913,42,2,,,88,8888,1,10000,1,2,,2,,182.8351,1
15,38,1,669,6,2,48,1,8,2001,3,6,21,1,81,24,1,913,14,2,,,9,2003,1,12000,1,2,,2,,182.8351,1
15,38,2,753,2,2,29,1,4,2002,2,3,21,1,51,24,1,422,6,2,,,4,2004,1,4600,1,2,,2,,517.5735,1
15,38,1,711,3,2,36,2,6,2001,2,6,21,1,81,24,1,913,58,2,,,7,2003,2,,,2,,2,,149.5922,1
15,38,1,711,3,2,28,1,6,2001,1,4,21,1,81,24,1,913,15,2,,,6,2003,2,,,2,,2,,149.5922,1
15,38,1,719,3,2,24,1,12,2001,1,7,231,1,94,24,1,330,9,2,,,12,2003,1,120000,1,2,,1,2000,149.5922,1
