REGN,PROV,URB,HHCN,REL,SEX,AGE,TLEFT,MDTLEFT,YDTLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,MDTRET,YDTRET,MDTEXP,YDTEXP,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT
9,7,1,58,3,1,25,3,12,1999,1,2,611,3,57,24,1,712,21,2,,,12,2001,1,5000,3,2,,1,700,265.7844
9,7,1,59,2,2,27,2,8,1997,2,4,23,1,81,21,1,913,21,1,5,1999,,,2,,,2,,2,,265.7844
9,7,1,64,3,2,33,3,8,2001,4,2,611,1,51,23,1,913,29,2,,,7,2003,2,,,2,,2,,217.7511
9,7,1,67,3,2,33,2,1,1999,4,2,913,1,67,35,1,913,46,2,,,12,2001,1,15000,1,2,,1,3000,217.7511
9,7,1,85,1,1,41,3,4,2001,2,6,743,1,81,23,1,743,30,2,,,3,2003,1,10000,1,2,,2,,217.7512
9,7,1,95,1,2,80,1,4,2000,3,3,21,4,57,1,2,,,1,5,2000,,,2,,,2,,2,,217.7512
9,7,1,95,3,1,57,1,4,2000,2,4,832,4,57,1,2,,,1,5,2000,,,2,,,2,,2,,217.7512
9,7,1,95,4,2,52,1,4,2000,2,4,911,4,57,1,2,,,1,5,2000,,,2,,,2,,2,,217.7512
9,7,1,95,5,1,15,1,4,2000,1,3,23,4,57,1,2,,,1,5,2000,,,2,,,2,,2,,217.7512
9,7,2,103,1,1,54,3,1,2000,2,0,712,3,57,88,1,712,30,2,,,88,8888,2,,,2,,2,,149.9069
9,7,2,103,3,2,19,1,1,2000,1,1,21,3,57,88,1,913,8,2,,,88,8888,2,,,2,,2,,149.9069
9,7,2,107,3,2,23,1,2,2001,1,4,21,1,81,24,1,913,7,2,,,2,2003,2,,,2,,2,,149.9069
9,7,2,115,4,1,31,1,4,1999,2,7,643,3,57,88,1,712,29,2,,,88,8888,2,,,2,,2,,149.9068
9,7,2,127,1,2,50,1,8,2001,2,2,832,1,81,25,1,832,1,2,,,9,2003,2,,,2,,2,,149.907
9,7,2,139,3,2,20,1,12,2000,4,3,21,1,82,24,1,913,9,2,,,12,2002,1,12000,1,2,,2,,149.907
9,7,2,161,2,2,49,1,1,2001,2,0,21,1,81,35,1,913,8,2,,,12,2003,2,,,2,,2,,149.9068
9,7,2,162,3,2,25,1,7,1998,1,2,611,1,81,37,1,913,37,1,8,2001,,,2,,,1,100000,1,17500,149.9068
9,7,2,168,3,1,22,5,1,2001,1,7,522,5,57,11,2,,,2,,,12,2001,2,,,2,,2,,149.9068
9,7,2,169,5,1,21,1,1,1998,1,4,23,3,57,38,1,632,38,1,3,2001,,,2,,,2,,2,,121.5154
9,7,2,196,1,1,45,5,3,2001,2,1,131,3,57,88,1,632,6,2,,,88,8888,2,,,2,,2,,149.9067
9,7,2,196,2,2,44,1,3,2001,2,1,21,3,57,88,1,913,5,2,,,88,8888,1,8000,3,2,,2,,149.9067
9,7,2,204,1,1,43,1,1,2000,2,0,612,3,57,88,1,712,10,2,,,88,8888,1,3000,3,2,,2,,149.9067
9,7,2,213,2,2,28,1,12,1998,2,4,21,1,81,23,1,913,23,1,11,2000,,,2,,,2,,2,,195.5304
9,7,2,219,3,2,27,1,8,2001,1,1,21,1,81,24,1,913,1,2,,,8,2003,2,,,2,,2,,149.907
9,7,2,227,1,1,38,1,3,2001,2,6,612,1,81,24,1,932,6,2,,,3,2003,1,12500,1,2,,2,,149.907
9,7,2,227,2,2,38,1,3,2001,2,6,21,1,81,24,1,913,6,2,,,3,2003,1,25000,1,2,,2,,149.907
9,7,2,230,1,1,36,1,11,1997,2,2,643,1,81,24,1,832,24,1,11,1999,,,2,,,2,,2,,149.9069
9,7,2,233,4,2,28,1,10,1997,2,6,21,1,51,23,1,913,23,1,9,1999,,,2,,,2,,2,,149.9069
9,7,2,233,3,1,29,1,1,2001,2,6,911,3,57,11,1,513,8,2,,,12,2001,1,10000,1,2,,2,,149.9069
9,7,2,239,3,1,26,1,7,1999,1,0,643,3,57,25,1,931,25,1,8,2001,,,1,1500,3,1,20000,1,4000,149.9069
9,7,2,249,3,2,20,1,7,2000,1,1,21,1,51,23,1,913,14,2,,,6,2002,1,4000,1,2,,2,,149.9069
9,7,2,251,2,2,35,1,5,1999,2,0,21,1,81,35,1,913,28,2,,,4,2002,1,7840,1,2,,2,,149.9069
9,7,2,260,3,2,35,2,4,2000,1,2,21,1,15,24,1,913,18,2,,,4,2002,1,30000,1,2,,2,,149.907
9,7,2,260,3,2,32,1,7,2000,1,2,21,1,15,24,1,913,14,2,,,7,2002,1,30000,1,2,,2,,149.907
9,7,2,263,3,2,25,1,1,2000,1,2,21,3,57,18,1,522,20,2,,,7,2002,1,3000,3,2,,1,2200,149.907
9,7,2,267,3,2,26,1,9,2001,1,2,21,1,51,13,1,913,0,2,,,10,2002,1,18000,1,2,,2,,149.9069
9,7,2,268,3,2,30,1,2,2001,1,2,21,1,51,24,1,913,7,2,,,2,2003,1,15500,1,2,,2,,149.9069
9,7,2,289,3,2,37,4,6,2001,2,4,911,1,81,24,1,913,60,2,,,6,2003,1,10000,1,1,180000,1,32000,149.907
9,7,2,289,4,1,53,4,6,2001,2,7,215,1,81,24,1,713,52,2,,,6,2003,2,,,1,100000,1,7000,149.907
9,7,2,297,3,1,32,1,11,1997,4,4,23,8,57,88,1,712,46,2,,,88,8888,1,3000,3,2,,2,,149.907
9,7,2,336,3,2,22,1,6,2000,2,3,21,1,81,23,1,913,15,2,,,5,2002,2,,,2,,2,,149.9069
9,7,2,338,2,2,25,1,11,1998,2,1,21,1,51,23,1,913,23,1,10,2000,,,2,,,2,,2,,149.9068
9,7,2,339,2,2,26,1,4,1997,2,2,21,1,81,23,1,913,23,1,3,1999,,,2,,,2,,2,,149.9068
9,7,2,344,1,1,38,2,2,2001,2,1,612,3,57,24,1,913,32,2,,,2,2003,2,,,2,,2,,149.9068
9,7,2,344,2,2,36,1,1,2001,2,3,21,1,81,35,1,913,8,2,,,12,2003,1,12000,1,2,,2,,149.9068
9,7,2,354,3,1,26,1,99,2001,1,2,612,3,57,88,1,712,99,2,,,88,8888,2,,,2,,2,,149.9069
9,7,2,365,4,2,25,1,9,2000,2,1,21,1,81,24,1,913,12,2,,,9,2002,2,,,2,,2,,149.9069
9,72,1,432,2,2,50,5,99,2000,2,7,223,1,81,10,1,223,60,1,11,2000,,,2,,,2,,1,10500,208.1039
9,72,1,437,1,1,42,4,10,2000,2,7,412,1,82,11,1,314,40,1,9,2001,,,1,84000,1,1,50000,2,,161.6676
9,72,1,442,6,2,24,1,4,2000,1,7,313,1,89,10,1,827,10,1,2,2001,,,2,,,2,,2,,161.6676
9,72,1,454,3,2,25,1,1,2001,1,7,231,4,96,11,1,513,8,2,,,12,2001,1,10000,1,2,,1,10000,208.1041
9,72,1,462,2,2,50,2,3,2001,2,1,21,1,57,9,1,913,18,2,,,12,2001,1,35000,1,2,,2,,208.1041
9,72,1,470,3,1,29,4,8,2000,1,8,23,1,35,19,1,314,60,2,,,3,2002,1,51000,3,2,,1,44000,208.1039
9,72,1,470,4,1,35,5,10,2000,2,7,23,1,35,18,1,314,60,2,,,4,2002,1,108000,1,2,,2,,208.1039
9,72,1,473,2,2,33,1,3,2000,2,3,522,1,96,88,1,513,18,2,,,88,8888,1,10500,1,2,,2,,208.1039
9,72,1,485,3,1,25,1,2,2000,1,7,314,1,94,35,1,834,19,2,,,1,2003,1,45000,1,2,,2,,208.1039
9,72,1,499,3,2,25,1,8,2000,1,7,411,1,51,24,1,913,13,2,,,8,2002,2,,,2,,2,,208.1039
9,72,1,507,1,1,35,2,9,2001,2,2,91,1,81,24,1,931,24,2,,,9,2003,1,20000,1,1,3000,1,29200,227.3947
9,72,1,511,3,2,34,1,6,2001,1,6,91,4,57,3,1,914,3,1,9,2001,,,2,,,1,2500,2,,227.3947
9,72,1,513,2,1,75,1,6,2001,2,4,611,4,9,3,2,,,1,9,2001,,,2,,,1,0,2,,227.3947
9,72,1,513,2,2,61,1,1,2001,2,7,234,4,9,3,2,,,1,9,2001,,,2,,,1,0,2,,227.3947
9,72,1,513,3,1,36,4,11,2000,1,7,313,3,9,11,1,513,60,2,,,10,2001,2,,,2,,2,,227.3947
9,72,1,513,3,2,32,1,8,2001,1,7,222,1,81,24,1,222,1,2,,,8,2003,2,,,2,,2,,227.3947
9,72,1,515,3,1,25,3,9,2001,1,7,91,1,39,10,1,915,36,2,,,7,2002,1,60000,1,1,10000,1,18100,227.3947
9,72,2,538,3,2,47,2,6,1999,2,1,21,8,57,88,1,913,99,2,,,88,8888,2,,,2,,2,,643.452
9,72,2,558,1,1,53,1,7,2000,2,7,421,4,96,88,1,513,14,2,,,88,8888,1,30000,1,2,,2,,1849.1966
9,72,2,558,2,2,48,1,3,2000,2,4,515,4,96,88,1,513,18,2,,,88,8888,2,,,2,,2,,1849.1966
9,72,2,594,2,2,29,1,9,2001,2,6,21,3,51,23,1,913,0,2,,,8,2003,2,,,2,,2,,643.4506
9,72,2,663,3,1,22,1,11,2000,1,2,611,3,57,88,1,921,10,2,,,88,8888,2,,,2,,2,,589.8299
9,72,2,665,3,1,23,1,10,1997,1,2,611,3,57,88,1,931,47,2,,,88,8888,2,,,2,,2,,589.8299
9,73,1,815,2,2,37,1,6,1997,2,4,21,1,81,88,1,913,51,2,,,88,8888,1,4000,2,2,,2,,319.162
9,73,1,824,3,2,36,1,12,1996,1,7,91,1,94,60,1,213,17,2,,,12,2001,1,6000,1,2,,2,,274.8877
9,73,1,840,3,2,29,2,4,1999,2,4,21,1,81,88,1,913,54,2,,,88,8888,1,10000,1,2,,2,,368.9645
9,73,1,840,3,2,25,2,11,1999,1,4,21,1,81,88,1,913,47,2,,,88,8888,1,35000,1,2,,2,,368.9645
9,73,1,857,3,2,23,1,9,2001,1,7,412,1,888,13,1,512,0,2,,,10,2002,2,,,2,,2,,299.8777
9,73,1,890,1,1,47,4,2,2001,2,4,91,1,26,6,1,834,24,1,8,2001,,,1,100000,1,1,40000,2,,299.8777
9,73,1,947,3,1,25,1,6,2001,1,3,23,1,57,24,1,743,3,2,,,6,2003,2,,,2,,2,,274.8876
9,73,1,975,3,2,30,2,4,2001,1,4,23,1,81,24,1,913,60,2,,,3,2003,1,12000,1,1,40000,2,,265.5098
9,73,1,1002,3,2,23,1,9,2001,1,7,222,1,81,24,1,222,0,2,,,9,2003,2,,,2,,2,,279.15
9,73,1,1008,3,1,38,1,6,2001,1,7,92,3,57,88,1,523,3,2,,,88,8888,2,,,1,17000,1,7000,279.15
9,73,1,1008,3,2,30,1,4,1997,1,4,92,3,57,88,1,419,53,2,,,88,8888,2,,,2,,1,7000,279.15
9,73,2,1347,2,2,34,2,8,2001,2,6,21,1,81,24,1,913,25,2,,,8,2003,2,,,1,60000,1,6500,680.8047
9,73,2,1348,2,2,28,2,5,1998,2,1,21,1,81,35,1,913,48,1,4,2001,,,2,,,1,45000,1,8300,680.8047
9,73,2,1354,3,2,26,2,2,1999,1,4,21,1,81,88,1,913,54,2,,,88,8888,1,42000,1,2,,2,,680.8047
9,73,2,1374,4,1,30,1,2,1998,2,6,741,1,81,48,1,724,43,2,,,2,2002,1,20000,1,2,,2,,667.0282
9,73,2,1489,3,2,16,1,1,2001,1,1,921,3,57,88,1,913,7,2,,,88,8888,2,,,2,,2,,624.0659
9,73,2,1560,3,2,29,3,11,1998,1,6,23,1,81,36,1,913,60,2,,,11,2001,1,29000,1,2,,2,,624.0681
9,73,2,1578,1,1,42,1,2,2000,2,1,611,3,57,10,1,814,10,1,12,2000,,,2,,,2,,2,,740.049
9,73,1,1009,3,2,30,1,1,2000,1,7,91,1,81,88,1,513,20,2,,,88,8888,2,,,2,,1,13000,297.7644
9,73,1,1036,3,2,21,2,6,2001,1,7,91,1,81,88,1,513,24,2,,,88,8888,1,8000,1,1,75000,2,,297.7644
9,73,1,1082,3,2,40,2,10,1999,1,7,91,1,81,25,1,223,34,2,,,11,2001,1,18000,4,2,,1,15000,324.8339
9,73,1,1089,3,2,23,1,4,2000,1,7,91,1,52,24,1,347,17,2,,,4,2002,1,60000,1,2,,1,15000,324.8339
9,73,1,1118,1,1,23,2,9,2001,2,7,612,1,888,12,1,834,12,2,,,4,2002,1,30000,1,1,20000,1,28600,297.7643
9,73,1,1142,1,1,48,5,8,2000,2,6,834,1,35,12,1,834,53,1,8,2001,,,1,32000,1,1,50000,2,,410.6712
9,73,1,1145,1,1,50,1,4,2001,2,6,829,1,81,24,1,829,5,2,,,4,2003,1,48000,5,2,,2,,410.6712
9,73,1,1152,3,1,22,1,12,2000,1,7,834,1,35,88,1,834,9,2,,,88,8888,1,36000,1,2,,2,,410.6712
9,73,1,1156,3,2,23,1,3,2000,1,6,932,1,51,25,1,913,18,2,,,4,2002,1,5000,1,2,,2,,324.8339
9,73,1,1184,3,2,30,2,1,2001,1,4,21,1,15,16,1,513,48,2,,,5,2002,1,7000,1,2,,1,1000,297.7643
9,73,1,1220,1,1,37,2,4,2001,2,3,611,1,57,88,1,723,24,2,,,88,8888,1,5000,1,2,,2,,297.7643
9,73,2,1643,3,2,24,1,10,2000,4,7,91,1,51,88,1,323,9,2,,,88,8888,2,,,2,,2,,291.5254
9,73,2,1685,1,1,38,1,9,2000,2,2,131,3,57,6,1,712,6,1,3,2001,,,2,,,2,,2,,320.6779
9,73,2,1685,3,1,18,1,1,1998,1,1,643,3,57,88,1,832,32,2,,,88,8888,2,,,2,,2,,320.6779
9,73,2,1686,2,2,34,1,1,2001,2,3,932,1,51,24,1,913,8,2,,,1,2003,1,13000,1,2,,2,,320.6779
9,73,2,1694,1,1,48,3,5,2001,2,3,724,1,15,24,1,724,24,2,,,5,2003,1,14900,1,2,,2,,267.2315
9,73,2,1722,2,2,46,2,8,2001,2,6,21,1,67,36,1,913,20,2,,,8,2004,1,20000,1,1,50000,1,28000,273.5658
10,13,1,28,2,2,58,1,2,2001,2,1,131,6,36,88,2,,,2,,,88,8888,1,5000,1,2,,1,500,568.42
10,13,1,33,3,2,27,1,8,2000,1,7,913,1,39,24,1,913,13,2,,,8,2002,1,25000,1,2,,2,,568.42
10,13,1,46,2,2,39,1,6,2001,2,6,913,1,51,12,1,913,2,2,,,7,2002,2,,,2,,2,,359.0019
10,13,1,80,3,2,19,2,5,2001,1,2,21,1,57,88,1,913,36,2,,,88,8888,2,,,1,15000,1,7300,394.0277
10,13,1,97,3,2,33,3,6,2001,2,6,94,1,46,24,1,913,52,2,,,6,2003,1,21000,1,1,30000,2,,331.5783
10,13,1,97,3,2,41,2,8,1999,2,7,412,1,18,34,1,913,56,2,,,6,2002,1,18000,1,2,,1,5000,331.5783
10,13,1,151,3,1,23,2,9,2001,1,5,832,1,888,9,1,512,10,2,,,6,2002,2,,,1,0,1,300000,331.5781
10,13,1,186,3,2,35,2,1,2001,1,7,23,4,96,24,1,913,18,2,,,1,2003,1,30000,1,2,,1,4000,382.3073
10,13,2,323,2,2,34,1,10,2000,2,6,422,1,81,24,1,422,11,2,,,10,2002,1,42000,1,2,,1,6000,714.9133
10,13,2,325,3,2,30,1,2,2000,1,6,513,1,94,24,1,513,19,2,,,2,2002,1,16000,4,2,,2,,720.8716
10,13,2,329,2,2,52,1,12,1996,2,4,743,1,51,88,1,743,57,2,,,88,8888,1,5000,4,2,,1,12000,720.8716
10,13,2,355,3,1,38,4,6,2000,1,7,92,1,77,9,1,834,38,1,3,2001,,,2,,,2,,2,,655.3371
10,13,2,390,3,2,39,2,10,1999,1,7,21,1,89,36,1,913,58,2,,,10,2002,1,83000,1,2,,2,,600.7237
10,13,2,390,3,1,27,1,3,2000,1,7,921,1,89,24,1,712,18,2,,,3,2002,1,21000,1,2,,2,,600.7237
10,18,1,485,3,2,35,1,5,1999,4,6,21,1,57,35,1,913,28,2,,,4,2002,1,18000,4,2,,2,,72.1434
10,18,1,487,3,2,23,1,7,2000,1,7,21,1,89,37,1,834,14,2,,,8,2003,1,22000,1,2,,2,,72.1434
10,18,1,493,3,2,30,1,5,2000,1,7,223,1,81,18,1,223,16,2,,,11,2001,1,34000,1,2,,2,,72.1434
10,18,1,494,4,1,29,5,4,2001,2,7,834,1,96,6,1,834,30,2,,,10,2001,1,190000,1,2,,2,,72.1434
10,18,1,506,5,2,27,1,10,2000,1,7,522,1,57,25,1,913,11,2,,,11,2002,1,5000,1,2,,2,,78.7019
10,18,1,525,3,2,30,2,6,2001,1,6,932,1,82,12,1,513,48,2,,,6,2002,1,18000,1,1,13000,1,46500,72.1434
10,18,2,542,2,2,40,1,9,2000,2,4,523,1,81,27,1,913,12,2,,,12,2002,1,10000,1,2,,1,4000,74.5603
10,18,2,559,6,1,36,1,3,2000,2,6,834,1,94,12,1,834,12,1,3,2001,,,2,,,2,,2,,70.9961
10,18,2,568,6,2,29,2,6,2001,1,7,412,1,39,25,1,913,48,2,,,7,2003,1,10000,1,2,,1,18500,70.9961
10,18,2,597,3,1,30,2,3,2000,1,7,834,1,94,17,1,834,29,1,8,2001,,,1,28000,1,1,180000,1,7000,77.4502
10,42,1,631,3,2,33,2,4,1999,1,4,21,1,39,88,1,913,36,2,,,88,8888,1,5000,5,2,,2,,94.9689
10,42,1,649,5,1,20,1,5,2001,1,7,612,1,1,12,1,834,4,2,,,5,2002,1,14000,1,2,,2,,94.9689
10,42,1,681,4,1,24,1,11,2000,2,7,94,1,21,12,1,834,10,2,,,1,2002,1,52000,1,2,,2,,94.9689
10,42,1,742,1,1,60,1,99,1997,2,7,92,1,81,88,1,815,48,2,,,88,8888,1,42000,1,2,,2,,101.902
10,42,1,743,3,2,39,2,8,1999,1,6,94,1,67,36,1,913,49,2,,,8,2003,1,29000,1,2,,2,,101.902
10,42,1,759,3,2,31,1,9,1999,1,6,21,1,90,36,1,513,24,2,,,9,2002,1,13000,3,2,,1,10000,94.9689
10,42,1,761,3,1,22,2,9,2001,1,7,91,1,87,8,1,834,20,2,,,5,2002,2,,,1,30000,1,26000,94.9689
10,42,1,770,3,2,29,2,8,2001,1,7,522,1,94,24,1,522,38,2,,,8,2003,2,,,2,,2,,103.6024
10,42,1,770,3,2,25,2,7,2001,1,7,421,1,94,24,1,522,26,2,,,7,2003,2,,,2,,2,,103.6024
10,42,1,775,1,1,46,4,10,2000,2,7,23,1,66,10,1,834,40,1,6,2001,,,1,52000,1,1,30000,1,34000,103.6024
10,42,1,779,3,1,24,1,3,2001,1,7,91,1,33,10,1,511,6,2,,,1,2002,1,6000,1,2,,2,,103.6024
10,42,1,781,2,1,38,2,6,2001,2,7,131,1,89,12,1,829,15,2,,,5,2002,1,48000,1,1,50000,1,5000,94.9689
10,42,1,785,1,1,34,3,4,2000,2,7,91,1,81,12,1,122,35,1,3,2001,,,2,,,2,,1,4000,94.9689
10,42,1,789,1,1,50,2,7,2001,2,7,641,1,96,12,1,832,14,2,,,7,2002,1,30000,1,2,,1,8000,94.9689
10,42,1,789,2,2,49,2,7,2001,2,7,222,1,96,12,1,222,20,2,,,6,2002,1,30000,1,2,,1,8000,94.9689
10,42,1,798,3,2,33,1,8,1997,4,6,245,1,57,60,1,245,48,2,,,8,2002,1,30000,1,2,,2,,94.9689
10,42,1,837,3,1,21,1,7,2001,1,6,23,1,89,10,1,93,2,2,,,5,2002,2,,,2,,2,,94.9689
10,42,1,837,6,2,31,2,3,2000,4,7,411,1,51,24,1,913,18,2,,,3,2002,1,15000,1,2,,2,,94.9689
10,42,1,848,4,1,45,3,8,1998,2,6,131,1,66,12,1,834,37,1,8,1999,,,2,,,2,,2,,103.6024
10,42,1,873,2,2,37,2,6,2001,2,6,21,1,89,24,1,913,27,2,,,6,2003,2,,,2,,2,,104.8832
10,42,1,901,6,2,50,5,8,2001,3,4,911,1,12,12,1,913,60,2,,,8,2002,1,32000,1,1,30000,1,2900,94.9689
10,42,2,935,4,1,37,1,7,2001,2,6,131,1,39,10,1,834,2,2,,,5,2002,1,10000,1,2,,2,,235.4613
10,42,2,1159,3,1,29,3,5,2001,1,7,834,1,52,12,1,834,40,2,,,5,2002,1,40000,1,1,100000,1,4325,223.5391
10,42,2,1197,1,1,46,4,3,2001,2,4,814,1,57,10,1,814,48,2,,,1,2002,2,,,2,,2,,243.8608
10,42,2,1225,3,2,26,1,6,2001,1,6,522,1,81,24,1,513,3,2,,,5,2003,2,,,2,,2,,223.5386
10,42,2,1244,2,2,27,1,2,2001,2,3,21,4,23,25,1,913,7,2,,,3,2003,1,30000,1,2,,1,2000,264.5972
10,43,1,1285,3,1,33,1,9,1997,1,5,91,1,63,60,1,723,48,2,,,9,2002,1,48000,1,2,,1,35000,181.6834
10,43,1,1286,3,1,43,2,9,2000,1,7,611,1,81,24,1,215,48,2,,,9,2002,1,27500,1,2,,2,,181.6834
10,43,1,1291,3,1,36,8,6,2000,2,7,515,1,888,16,1,834,31,2,,,10,2001,1,144000,1,2,,1,27000,181.6834
10,43,1,1301,3,1,33,1,1,2000,1,7,612,1,33,23,1,215,9,2,,,12,2001,2,,,2,,2,,201.8708
10,43,1,1313,3,1,24,3,6,2001,1,7,23,1,52,6,1,834,72,2,,,12,2001,1,60000,1,2,,1,36500,151.4029
10,43,1,1319,3,2,23,1,9,2000,1,7,23,1,81,12,1,913,12,2,,,9,2002,1,42000,1,2,,2,,151.4029
10,43,1,1327,3,2,38,2,6,2001,4,4,21,1,81,9,1,913,28,2,,,3,2002,1,22500,1,2,,2,,165.1668
10,43,1,1421,1,1,40,4,8,2001,2,7,523,1,96,10,1,215,40,2,,,6,2002,1,70000,1,1,150000,2,,151.403
10,43,1,1424,1,1,37,5,3,1999,2,4,23,1,81,12,1,721,60,1,4,2000,,,2,,,2,,2,,151.403
10,43,1,1432,3,2,31,3,2,2001,4,6,91,1,81,24,1,913,49,2,,,3,2003,1,6300,4,2,,2,,155.8056
10,43,1,1449,1,1,43,2,5,2001,2,4,314,1,51,5,1,314,26,2,,,10,2001,1,100000,1,2,,1,2800,158.5308
10,43,1,1461,1,1,29,1,4,1998,2,6,522,1,81,27,1,330,27,1,8,2000,,,2,,,2,,2,,133.5324
10,43,1,1487,3,1,40,4,1,2001,2,6,91,1,96,6,1,314,48,1,8,2001,,,1,55000,1,1,40000,2,,165.1669
10,43,1,1532,3,1,38,3,8,2001,4,7,23,1,96,6,1,913,30,2,,,2,2002,1,4000,4,2,,2,,151.403
10,43,1,1532,3,2,30,1,1,2001,2,6,91,1,51,24,1,913,8,2,,,2,2003,1,27000,1,2,,2,,151.403
10,43,1,1533,4,2,30,1,8,2001,2,3,91,1,53,24,1,913,1,2,,,8,2003,2,,,2,,2,,151.403
10,43,1,1543,1,1,37,3,2,2001,2,7,931,1,81,15,1,215,36,2,,,5,2002,1,94000,1,2,,1,31000,298.0589
10,43,1,1566,1,1,47,2,12,1997,2,7,143,1,81,23,1,143,23,1,11,1999,,,2,,,2,,2,,273.2207
10,43,1,1569,3,2,26,1,8,2001,1,7,231,7,96,4,1,231,2,2,,,12,2001,2,,,2,,2,,273.2207
10,43,1,1569,3,2,25,1,8,2000,1,7,23,1,89,12,1,932,12,1,8,2001,,,1,20000,1,1,100000,2,,273.2207
10,43,1,1572,6,1,53,4,2,2001,1,7,246,7,96,11,1,246,44,2,,,1,2002,1,50000,1,2,,2,,273.2207
10,43,1,1607,3,2,32,4,1,2000,1,6,246,8,47,49,1,235,60,2,,,12,2004,2,,,2,,2,,273.2207
10,43,1,1617,3,2,22,1,6,2001,1,6,522,1,52,6,1,347,3,2,,,12,2001,1,24000,1,2,,2,,273.2207
10,43,1,1624,3,2,26,1,11,1999,1,7,223,1,81,33,1,223,22,2,,,8,2002,1,60000,1,2,,2,,292.5799
10,43,1,1624,3,1,23,1,7,2001,1,7,724,1,81,24,1,724,3,2,,,7,2003,1,20000,1,2,,2,,292.5799
10,43,1,1638,3,1,29,2,2,2000,1,7,829,1,81,26,1,829,48,2,,,4,2002,1,6000,1,2,,2,,273.2206
10,43,1,1640,3,1,31,2,11,2000,2,4,812,1,81,24,1,311,40,2,,,11,2002,1,36000,1,2,,2,,273.2206
10,43,1,1709,3,1,37,3,1,2001,1,7,222,1,96,88,1,222,59,2,,,88,8888,2,,,2,,2,,298.059
10,43,1,1721,1,1,61,2,3,2001,2,2,112,4,52,2,2,,,1,5,2001,,,2,,,1,40000,2,,273.221
10,43,1,1721,2,2,59,2,3,2001,2,2,21,4,52,2,2,,,1,5,2001,,,2,,,1,10000,2,,273.221
10,43,1,1730,2,2,51,2,7,2001,2,6,131,4,96,6,1,913,12,2,,,1,2002,1,80000,1,2,,2,,273.2207
10,43,1,1742,1,1,31,1,2,1999,2,7,724,1,81,13,1,724,13,1,3,2001,,,2,,,2,,2,,273.2204
10,43,1,1742,2,2,32,1,1,2001,2,7,246,4,96,12,2,,,2,,,1,2002,2,,,2,,2,,273.2204
10,43,1,1773,3,1,27,4,1,2000,1,7,23,1,96,10,1,314,50,1,9,2001,,,2,,,1,10000,1,4500,273.2206
10,43,1,1780,4,1,39,2,9,2000,2,7,23,1,82,13,1,311,24,2,,,10,2001,1,90000,1,2,,1,25200,270.0063
10,43,1,1782,1,1,28,6,9,2001,1,7,23,1,52,10,1,834,60,2,,,7,2002,2,,,1,0,2,,270.0063
10,43,1,1815,1,1,50,3,7,2000,2,7,245,4,96,3,2,,,1,10,2000,,,2,,,2,,2,,210.8829
10,43,1,1833,2,2,58,1,6,2000,2,7,243,4,91,2,2,,,1,8,2000,,,2,,,2,,2,,374.5815
10,43,1,1833,3,1,25,1,10,2000,1,7,131,4,52,0,2,,,1,10,2000,,,2,,,2,,2,,374.5815
10,43,1,1836,3,2,40,1,9,2001,1,7,411,4,1,3,2,,,2,,,12,2001,2,,,2,,2,,374.5815
10,43,1,1869,2,2,48,1,3,2001,2,7,141,7,90,1,2,,,1,4,2001,,,2,,,1,0,2,,273.2207
10,43,1,1871,3,2,21,1,8,2001,1,7,23,1,89,24,1,213,1,2,,,6,2003,1,15000,1,2,,2,,273.2207
10,43,1,1871,3,2,27,2,11,1998,1,7,411,1,89,36,1,213,36,2,,,11,2001,1,65000,1,2,,1,32700,273.2207
10,43,2,1875,6,2,27,1,8,2001,1,6,324,1,81,24,1,913,2,2,,,8,2003,2,,,2,,2,,410.9304
10,43,2,1878,3,2,27,5,5,2001,1,4,21,1,81,24,1,913,38,2,,,5,2003,1,15000,4,1,71000,2,,410.9304
10,43,2,1898,3,1,29,1,3,2001,1,7,23,1,52,12,1,93,7,2,,,3,2002,1,66000,1,2,,2,,434.2114
10,43,2,1939,3,1,25,1,6,2001,1,4,723,1,81,88,1,93,3,2,,,88,8888,1,10000,1,2,,2,,434.2104
10,43,2,1968,4,1,24,1,4,2001,2,7,91,1,52,6,1,834,6,2,,,10,2001,1,50000,1,2,,2,,398.0266
10,43,2,1995,2,2,49,2,12,1999,2,4,522,1,39,37,1,913,22,2,,,3,2002,1,9000,1,2,,1,700,434.2109
10,43,2,2003,1,1,47,1,11,1999,2,2,832,1,81,28,1,832,22,2,,,3,2002,1,48000,1,2,,2,,434.2109
10,43,2,2041,3,2,25,1,11,1999,1,6,421,1,51,22,1,913,22,1,9,2001,,,1,2000,1,1,34000,1,1500,392.6476
10,43,2,2050,3,1,31,2,5,1998,1,4,724,1,81,37,1,724,41,1,6,2001,,,1,6000,2,1,10000,1,25000,392.6476
10,43,2,2050,3,1,29,2,3,2000,1,4,741,1,81,23,1,724,39,2,,,2,2002,1,46000,2,2,,2,,392.6476
11,23,1,21,3,2,31,4,6,2001,1,7,94,1,888,9,1,223,40,2,,,3,2002,2,,,2,,2,,362.2578
11,23,1,75,3,1,33,1,3,2000,3,2,642,1,21,25,1,931,18,2,,,4,2002,1,11000,1,2,,2,,362.2578
