REG,HHNUM,RPL,PSU,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9_USOCC,Q10_REASON,Q11_CTRY,Q12_STAY,Q13_INDWORK,Q14_OCCUP1,Q15_NOMONTH,Q16_RET,Q17_DTRET,Q18_DTEXP,Q19_CASHREM,Q20_CASHAMT,Q21_MODE,Q22_RET6MOS,Q23_CASHHOME,Q24_INKIND,Q25_KINDAMT,SWGT,P6M_IND
01,00182,2,01105,04,02,2,32,01,042006,2,04,0210,1,211,24,1,9131,05,2,      ,042008,1,025000,4,2,      ,2,      ,000479.1030,1
01,00183,2,01105,07,03,2,19,01,072006,1,05,0910,1,222,48,1,9131,02,2,      ,072010,2,      , ,2,      ,2,      ,000446.3181,1
01,00184,2,01105,07,03,2,43,02,042003,4,61,0210,1,400,42,1,5121,60,2,      ,102006,1,090000,1,2,      ,2,      ,000410.9681,1
01,00185,2,01105,04,03,1,26,02,082003,1,04,9313,1,212,48,1,9132,49,2,      ,082007,1,008000,3,2,      ,2,      ,000466.7220,1
01,00186,2,01105,06,05,1,30,02,022005,2,04,9211,1,234,18,1,7141,31,1,082006,      ,1,020000,4,1,015000,2,      ,000466.7220,1
01,00187,3,01111,01,01,1,43,05,092006,2,05,4222,1,300,06,1,5122,38,2,      ,032007,1,030000,1,1,050000,1,040000,000384.7897,1
01,00188,4,01123,02,02,2,40,02,022004,2,03,9111,1,222,34,1,9131,43,2,      ,122006,1,060000,4,2,      ,2,      ,000396.5312,1
01,00189,4,01123,03,08,1,43,01,012002,2,05,4141,1,400,60,1,8322,56,2,      ,012007,1,100000,1,2,      ,2,      ,000382.4541,1
01,00190,4,01149,01,01,1,48,05,072006,2,05,9322,1,212,09,1,8340,43,2,      ,042007,1,030000,5,2,      ,2,      ,000380.3016,1
01,00191,2,01162,03,03,1,32,03,042006,1,65,0920,1,500,10,1,2151,25,2,      ,022007,1,050000,1,2,      ,2,      ,000481.2650,1
01,00192,1,01172,81,02,2,58,02,062006,2,04,0210,6,500,07,2,    ,  ,2,      ,012007,2,      , ,2,      ,2,      ,000402.9672, 
01,00193,1,01172,06,03,2,39,02,062006,4,04,5123,1,222,09,1,4211,60,2,      ,032007,1,030000,1,1,999999,2,      ,000412.7098,1
01,00194,1,01172,05,02,2,46,02,072006,2,64,0210,1,211,08,1,9131,45,2,      ,032007,1,042000,1,2,      ,2,      ,000376.9042,1
01,00195,1,01172,03,02,1,49,02,052004,2,63,9211,1,400,36,1,5169,58,2,      ,052007,1,060000,4,2,      ,2,      ,000372.1497,1
01,00196,1,01172,02,03,2,34,01,122003,1,04,0920,1,222,36,1,9131,33,2,      ,122006,1,018000,1,2,      ,2,      ,000481.1334,1
01,00197,1,01172,03,02,1,31,01,042006,2,04,4142,1,234,15,1,7241,05,2,      ,072007,1,005000,5,2,      ,2,      ,000468.7000,1
01,00198,4,01181,04,02,2,47,02,082004,2,04,9111,1,235,59,1,9131,32,2,      ,072009,1,060000,1,2,      ,2,      ,000414.3139,1
01,00199,4,01181,04,02,2,46,03,052006,2,04,6111,1,233,22,1,7123,31,2,      ,032007,1,072000,1,2,      ,2,      ,000414.3139,1
01,00200,4,01181,05,02,2,45,01,062006,2,05,9111,1,235,12,1,5133,03,2,      ,062007,1,122400,1,2,      ,2,      ,000414.3139,1
01,00201,2,00371,01,01,1,37,02,062005,2,05,7424,1,234,24,1,1490,60,2,      ,062007,1,036000,1,2,      ,2,      ,000409.6586,1
01,00202,2,00371,03,03,2,25,01,022006,1,64,4211,1,234,36,1,5220,07,2,      ,022009,1,035000,1,2,      ,2,      ,000495.1546,1
01,00203,1,00399,01,01,1,54,02,062005,2,04,7123,1,233,19,1,7123,51,2,      ,012007,1,075000,4,2,      ,2,      ,000370.6460,1
01,00204,1,00399,02,02,2,50,01,092004,2,02,0210,1,400,27,1,9131,24,2,      ,122006,1,060000,1,2,      ,2,      ,000375.3813,1
01,00205,1,00399,02,02,2,37,01,052003,2,04,0210,1,222,46,1,9131,40,2,      ,032007,1,060000,1,2,      ,1,018500,000411.0422,1
01,00206,4,00389,03,03,1,34,01,012003,1,68,5151,1,223,88,1,2399,44,2,      ,888888,1,045000,1,2,      ,1,000300,000482.3589,1
01,00207,4,00389,03,03,2,38,01,072003,3,03,0210,1,235,27,1,3473,28,1,102005,      ,2,      , ,2,      ,2,      ,000424.7370,2
01,00208,4,00389,02,03,1,30,02,052005,1,65,0920,1,213,24,1,3113,40,2,      ,052007,1,016000,1,2,      ,2,      ,000482.3589,1
01,00208,4,00389,03,03,1,24,01,072004,1,05,4113,1,213,25,1,8273,25,1,082006,      ,1,017000,1,1,060000,1,030500,000411.9888,1
01,00209,4,00422,03,03,2,27,03,052006,1,05,1314,1,232,25,1,9131,44,2,      ,062008,1,006500,4,2,      ,1,008000,000465.0956,1
01,00209,4,00422,06,05,2,28,01,092005,2,05,9112,1,232,05,1,9131,05,1,022006,      ,2,      , ,2,      ,2,      ,000465.0956,2
01,00209,4,00422,11,03,2,29,02,012006,2,04,7433,1,211,25,1,9131,46,2,      ,022008,1,024000,4,2,      ,1,022000,000465.0956,1
01,00210,4,00422,01,01,1,39,02,022006,2,05,9312,1,233,25,1,9142,35,2,      ,032008,1,079000,1,2,      ,2,      ,000384.7897,1
01,00211,4,00422,03,03,2,23,01,092004,1,04,9131,1,222,44,1,9131,24,2,      ,052008,1,039000,5,2,      ,2,      ,000433.2693,1
01,00212,4,00422,05,05,1,28,01,012004,2,05,0231,1,232,36,1,3121,32,2,      ,012007,1,042000,4,2,      ,2,      ,000453.0766,1
01,00213,4,00422,01,01,1,38,01,062003,2,04,7231,1,222,49,1,7212,39,2,      ,072007,1,020000,4,2,      ,2,      ,000384.7897,1
01,00213,4,00422,02,02,2,38,01,102005,2,05,7432,1,222,25,1,9131,11,2,      ,112007,1,021000,4,2,      ,2,      ,000398.9528,1
01,00214,1,00417,03,03,2,40,02,092004,1,02,0210,1,232,23,1,9131,59,1,082006,      ,1,054000,4,1,030000,2,      ,000395.9258,1
01,00215,1,00417,01,01,2,48,01,082003,3,01,0210,1,211,30,1,9131,30,1,022006,      ,2,      , ,2,      ,2,      ,000361.5764,2
01,00216,1,00417,01,01,2,51,02,032006,3,02,0210,1,231,49,1,9131,57,2,      ,042010,1,021000,4,2,      ,1,002500,000361.5764,1
01,00217,1,00417,01,01,1,36,03,112005,2,05,6111,1,400,10,1,7141,30,1,092006,      ,1,033000,1,1,036400,2,      ,000381.8702,1
01,00218,1,00417,01,01,1,48,02,072005,2,04,8321,1,100,11,1,1430,31,1,062006,      ,1,085000,1,1,010400,2,      ,000357.0152,1
01,00219,1,00417,01,01,1,66,01,122005,2,05,6111,4,500,02,2,    ,  ,1,022006,      ,2,      , ,2,      ,2,      ,000395.3967,2
01,00219,1,00417,02,02,2,65,01,072004,2,61,2341,4,500,07,2,    ,  ,1,022006,      ,2,      , ,2,      ,2,      ,000360.4456,2
01,00220,1,00417,11,03,2,34,02,082006,3,04,0210,1,222,27,1,9131,30,2,      ,112008,1,029000,1,2,      ,1,015500,000461.5668,1
01,00221,1,00417,02,05,1,24,02,062006,2,68,0231,1,400,09,1,8340,15,2,      ,032007,1,022000,1,1,090000,1,010000,000384.0424,1
01,00222,1,00423,05,06,2,26,01,012006,1,05,4211,1,500,88,1,5133,08,2,      ,888888,1,173000,4,2,      ,2,      ,000496.0388,1
01,00223,1,00423,01,01,1,39,01,052006,2,62,9211,4,214,02,2,    ,  ,1,072006,      ,2,      , ,1,010000,2,      ,000410.3901,2
01,00224,1,00423,02,03,1,24,02,112005,1,68,0920,1,212,11,1,8340,22,2,      ,102006,2,      , ,2,      ,2,      ,000412.7245,1
01,00225,1,00423,81,07,2,85,02,092003,3,01,0210,6,500,36,2,    ,  ,1,092006,      ,2,      , ,1,044500,1,004000,000415.4510, 
01,00226,1,00423,01,01,1,46,02,082006,2,05,0920,1,232,12,1,7136,18,2,      ,082007,2,      , ,2,      ,2,      ,000383.6788,1
01,00227,1,00423,01,01,2,57,01,112003,4,05,0210,1,211,24,1,9131,24,1,112005,      ,2,      , ,2,      ,2,      ,000408.6540,2
01,00228,1,00424,03,03,2,29,02,052006,1,04,5220,1,222,24,1,9131,57,2,      ,052008,1,006000,1,2,      ,1,017500,000477.9130,1
01,00229,1,00424,04,03,2,30,01,122004,1,05,0920,1,222,24,1,9131,21,2,      ,122006,1,007000,1,2,      ,2,      ,000477.9130,1
01,00229,1,00424,03,03,1,40,01,072006,1,04,6420,1,233,24,1,8262,02,2,      ,072008,1,020000,4,2,      ,2,      ,000395.3940,1
01,00230,1,00419,02,02,2,38,01,062004,2,65,2231,1,233,33,1,2231,27,2,      ,032007,1,030000,1,2,      ,1,010700,000414.9258,1
01,00231,1,00437,06,03,2,43,01,042004,2,05,0210,1,223,88,1,5133,29,2,      ,888888,1,060000,1,2,      ,2,      ,000397.4393,1
01,00232,1,00437,03,03,2,29,01,022005,1,65,0210,1,233,24,1,2229,19,2,      ,022007,1,064000,1,2,      ,2,      ,000463.3312,1
01,00232,1,00437,04,03,2,28,01,022005,1,65,0210,1,233,24,1,2229,19,2,      ,022007,1,064000,1,2,      ,2,      ,000463.3312,1
01,00233,3,00439,02,02,2,60,05,092006,2,65,2231,1,233,12,1,2231,55,2,      ,092007,1,135000,1,1,400000,1,010000,000398.5027,1
01,00234,3,00443,03,03,1,22,01,122004,1,04,9211,1,234,24,1,4121,21,2,      ,122006,1,021000,4,2,      ,2,      ,000413.7514,1
01,00234,3,00443,06,05,1,26,01,122004,2,68,5220,1,234,28,1,9132,21,2,      ,042007,1,057000,4,2,      ,1,007000,000484.4225,1
01,00235,3,00443,02,03,1,29,01,072003,1,04,6111,1,213,36,1,7142,36,1,072006,      ,1,030000,1,1,030000,1,020000,000484.4225,1
01,00235,3,00443,03,03,2,27,01,022006,1,61,4211,1,213,36,1,9322,07,2,      ,022009,1,010000,1,2,      ,2,      ,000497.2730,1
01,00236,3,00443,02,02,2,37,01,112005,2,04,9211,1,221,25,1,5131,10,2,      ,122007,1,038000,5,2,      ,1,006000,000426.5541,1
01,00237,3,00443,01,01,1,32,01,082002,2,04,7212,1,233,88,1,7212,49,2,      ,888888,1,038000,1,2,      ,2,      ,000484.4225,1
01,00238,3,00434,02,02,1,42,03,062006,2,04,9313,1,233,23,1,7123,60,2,      ,052008,2,      , ,1,010000,2,      ,000396.4500,1
01,00239,3,00434,02,02,2,40,01,042005,2,61,0920,1,222,24,1,9131,17,2,      ,042007,1,024000,4,2,      ,1,003000,000411.0422,1
01,00240,2,00448,03,04,2,50,01,122004,4,05,1315,1,231,24,1,9131,21,2,      ,122006,1,036000,1,2,      ,2,      ,000373.3288,1
01,00241,2,00450,02,02,2,37,01,112005,2,04,9211,1,222,23,1,9131,10,2,      ,102007,1,021000,1,2,      ,2,      ,000426.5541,1
01,00242,2,00450,07,03,2,26,01,072005,1,04,5220,1,235,23,1,9131,14,2,      ,062007,1,005000,1,2,      ,2,      ,000497.2730,1
01,00243,4,00457,03,03,2,30,02,072005,1,05,0920,1,211,16,1,9131,60,2,      ,112006,1,008500,1,2,      ,2,      ,000476.5693,1
01,00243,4,00457,09,05,2,32,02,072005,2,64,9311,1,211,24,1,9131,38,2,      ,072007,1,015000,1,2,      ,1,010500,000476.5693,1
01,00244,4,00457,02,03,2,53,01,022005,1,05,9311,1,500,88,1,9131,19,2,      ,888888,2,      , ,2,      ,2,      ,000373.3288,1
01,00245,4,00457,03,03,2,27,02,092004,1,05,0920,1,211,48,1,9131,48,2,      ,092008,1,030000,1,2,      ,2,      ,000476.5693,1
01,00246,4,00457,04,03,2,42,02,122004,3,04,0920,1,211,23,1,9131,48,2,      ,112006,1,039000,1,2,      ,2,      ,000408.7947,1
01,00247,4,00457,02,02,2,38,01,102003,2,62,9311,1,213,36,1,9131,35,2,      ,102006,1,076000,1,2,      ,1,055000,000408.7947,1
01,00248,4,00457,03,03,2,35,02,022004,1,63,9322,1,222,33,1,9131,55,2,      ,052007,1,006000,1,2,      ,1,030000,000408.7947,1
01,00249,4,00463,02,02,2,32,01,082006,2,04,0210,1,222,21,1,9131,01,2,      ,052008,1,040000,1,2,      ,2,      ,000474.3881,1
01,00250,4,00463,03,04,1,27,01,072006,1,04,8321,1,213,36,1,7435,02,2,      ,072009,2,      , ,2,      ,2,      ,000462.1290,1
01,00251,4,00463,05,03,2,25,02,122002,2,05,5220,1,211,05,1,9131,18,1,052003,      ,2,      , ,2,      ,2,      ,000474.3881,2
01,00252,2,00497,03,03,2,27,01,122003,1,64,4113,1,500,72,1,9131,33,2,      ,122009,1,028000,1,2,      ,2,      ,000480.3577,1
01,00253,2,00497,02,02,2,35,01,042006,2,64,0210,1,500,24,1,5133,05,2,      ,042008,1,040000,1,2,      ,2,      ,000412.0443,1
01,00254,2,00497,03,03,1,33,05,062006,4,04,8322,1,400,07,1,8340,27,2,      ,012007,1,045000,1,2,      ,2,      ,000467.9443,1
01,00255,2,00497,05,03,2,23,01,122005,2,04,0210,1,234,24,1,9131,09,2,      ,012008,1,034000,5,2,      ,2,      ,000447.4869,1
01,00256,2,00497,01,01,2,51,05,022006,4,65,2231,1,233,11,1,2231,56,2,      ,012007,1,137000,1,2,      ,2,      ,000376.2965,1
01,00257,4,00498,03,03,2,26,01,102003,1,64,4222,1,213,36,1,2132,35,2,      ,102006,1,099000,1,2,      ,2,      ,000480.3577,1
01,00258,3,00532,01,01,1,29,05,072006,2,05,9132,1,500,12,1,9132,48,2,      ,072007,1,022800,1,1,050000,1,010500,000483.2202,1
01,00259,4,00531,02,02,2,41,02,062006,2,04,9111,1,233,24,1,9131,60,2,      ,062008,1,022000,1,1,080000,1,028000,000409.9474,1
01,00260,2,00543,04,03,2,44,01,062006,2,04,6212,1,235,36,1,5133,03,2,      ,062009,1,020000,1,2,      ,2,      ,000406.9237,1
01,00261,2,00543,02,02,2,38,03,092006,2,04,0210,1,211,23,1,9131,57,2,      ,082008,1,058500,1,1,021000,1,055500,000406.9237,1
01,00262,2,00543,06,05,2,22,01,112005,2,04,9131,4,223,06,1,9131,06,1,052006,      ,2,      , ,1,003000,2,      ,000441.9258,1
01,00263,3,00547,02,02,2,29,01,012002,2,04,6212,1,211,17,1,9131,17,1,062003,      ,2,      , ,2,      ,2,      ,000461.5668,2
02,00264,3,02018,02,02,2,36,01,042003,2,63,4222,1,211,44,1,5133,41,2,      ,122006,1,005000,1,2,      ,1,002000,000344.1226,1
02,00265,3,02018,02,02,2,37,02,082006,2,04,0210,1,222,23,1,9131,13,2,      ,072008,2,      , ,2,      ,2,      ,000344.1226,1
02,00266,3,02018,02,02,2,45,03,042005,2,04,0210,1,211,25,1,9131,55,2,      ,052007,1,131000,1,2,      ,2,      ,000314.2675,1
02,00267,4,02015,02,02,2,41,02,082005,2,04,9131,1,231,23,1,9131,38,2,      ,072007,1,079000,1,2,      ,2,      ,000340.1729,1
02,00268,4,02015,06,03,2,28,01,032004,1,61,2399,1,235,35,1,9131,30,2,      ,022007,1,014000,4,2,      ,2,      ,000396.5705,1
02,00268,4,02015,07,03,2,24,02,042005,1,02,5220,1,235,23,1,9131,18,2,      ,032007,1,024000,4,2,      ,2,      ,000369.4333,1
02,00269,4,02015,05,03,2,25,02,082006,1,04,9131,1,211,24,1,9131,51,2,      ,082008,1,004000,1,1,005000,2,      ,000396.5705,1
02,00270,4,02015,03,03,2,34,01,082005,1,61,2341,1,213,23,1,9131,13,2,      ,072007,1,005000,4,2,      ,2,      ,000396.5705,1
02,00271,1,02010,02,02,2,43,02,072005,2,03,3221,1,211,24,1,9131,58,2,      ,072007,1,065000,5,2,      ,2,      ,000340.1729,1
02,00272,1,02010,02,02,2,35,01,082005,2,04,9211,1,235,88,1,5133,13,2,      ,888888,1,015000,5,2,      ,2,      ,000340.1729,1
02,00273,1,02026,02,02,2,26,01,032002,2,61,3224,1,222,25,1,3229,25,1,042004,      ,2,      , ,2,      ,2,      ,000391.9526,2
02,00274,1,02026,02,07,2,65,01,082006,3,03,1314,4,500,06,2,    ,  ,2,      ,022007,2,      , ,2,      ,2,      ,000306.0827,2
02,00275,1,02026,02,03,2,28,02,042005,1,04,0920,1,213,15,1,9141,46,1,072006,      ,2,      , ,1,002500,2,      ,000391.9526,1
02,00276,1,02026,10,05,2,24,01,022005,2,05,9211,1,234,24,1,9131,19,2,      ,022007,1,030000,4,2,      ,1,000500,000365.1314,1
02,00277,4,02038,10,03,2,36,02,032006,1,04,0210,1,213,37,1,9131,54,2,      ,022009,1,094000,1,2,      ,2,      ,000336.2117,1
02,00277,4,02038,11,03,2,26,01,052006,1,66,0920,1,213,36,1,5131,04,2,      ,052009,1,044000,1,2,      ,2,      ,000391.9526,1
02,00278,4,01222,02,02,2,26,01,042005,2,61,2341,1,233,36,1,5133,17,2,      ,042008,1,023800,4,2,      ,2,      ,000379.6363,1
02,00279,4,01222,02,02,2,28,01,062005,2,05,9322,1,235,23,1,9131,15,2,      ,052007,1,026000,1,2,      ,1,007000,000379.6363,1
02,00280,3,01219,04,03,2,22,01,032004,1,03,9131,1,231,60,1,9131,30,2,      ,032009,1,040000,1,2,      ,2,      ,000362.9375,1
02,00281,3,01219,03,03,2,27,03,062006,1,04,0920,1,222,24,1,9131,60,2,      ,062008,1,010000,4,1,050000,2,      ,000389.5975,1
02,00282,3,01216,03,03,1,26,01,012006,1,04,9211,1,213,36,1,7212,08,2,      ,012009,1,054000,1,2,      ,2,      ,000427.3661,1
02,00283,3,01216,03,03,2,49,05,062005,2,65,2231,1,233,24,1,2231,60,2,      ,062007,2,      , ,2,      ,1,005000,000328.1597,1
02,00283,3,01216,81,03,2,58,04,042005,2,65,2231,1,233,12,1,2231,55,1,042006,      ,2,      , ,1,010000,1,005000,000326.3541,1
02,00284,3,01216,02,02,2,34,01,032003,2,04,5220,1,235,60,1,9131,42,2,      ,032008,1,014000,1,2,      ,2,      ,000418.9090,1
02,00285,3,01216,03,05,2,28,01,032006,2,61,0210,1,222,24,1,9131,06,2,      ,032008,1,005000,1,2,      ,2,      ,000418.9090,1
02,00286,4,01218,01,01,1,48,02,012006,2,04,6111,1,233,24,1,8324,60,2,      ,012008,1,008000,1,2,      ,2,      ,000308.1248,1
02,00287,2,01228,02,02,2,31,02,092006,2,05,9211,1,211,24,1,9131,12,2,      ,092008,2,      , ,2,      ,2,      ,000393.1948,1
02,00288,2,01228,02,02,2,41,02,082002,2,04,9211,1,211,84,1,9131,60,2,      ,082007,2,      , ,2,      ,2,      ,000337.2772,1
02,00289,2,01228,03,03,2,27,02,082006,1,05,5220,1,213,36,1,9131,38,2,      ,082009,2,      , ,1,020000,1,005000,000393.1948,1
02,00290,1,01225,03,03,1,26,01,022004,1,65,2231,1,233,88,1,2231,31,2,      ,888888,1,030000,1,2,      ,2,      ,000401.9981,1
02,00291,1,01225,02,02,2,34,01,102005,2,04,9211,1,222,23,1,5123,11,2,      ,092007,1,018000,1,2,      ,2,      ,000394.0431,1
02,00292,4,01227,02,02,2,34,01,042005,2,04,0210,1,211,24,1,9131,17,2,      ,042007,1,035000,5,2,      ,2,      ,000405.8182,1
02,00293,4,01227,03,03,2,29,01,112004,1,05,0210,1,500,36,1,9131,22,2,      ,112007,2,      , ,2,      ,2,      ,000405.8182,1
02,00294,3,01241,03,03,2,27,01,102004,4,04,9211,1,235,24,1,9131,23,2,      ,102006,2,      , ,2,      ,2,      ,000379.6363,1
02,00295,1,01242,02,03,2,33,02,032003,1,04,9131,1,235,60,1,9131,60,2,      ,032008,1,079000,3,2,      ,2,      ,000390.3690,1
02,00296,1,01260,02,02,2,26,01,112005,2,02,9211,1,235,24,1,9131,10,2,      ,112007,1,013000,5,2,      ,2,      ,000417.1965,1
02,00297,1,01260,02,02,2,41,02,032006,2,04,0210,1,233,24,1,9131,50,2,      ,032008,1,024000,1,2,      ,2,      ,000357.8656,1
02,00298,3,01254,02,03,2,37,04,032006,2,05,4115,3,500,21,1,2460,32,2,      ,122007,2,      , ,2,      ,2,      ,000335.4887,1
02,00299,3,01262,02,02,2,40,04,042006,2,05,0920,1,211,11,1,9131,60,2,      ,032007,1,056000,1,2,      ,2,      ,000332.4457,1
02,00300,3,01262,07,03,2,37,03,092004,4,03,0920,1,233,24,1,9131,60,1,092006,      ,2,      , ,1,070000,2,      ,000332.4457,1
02,00300,3,01262,08,03,2,33,01,092006,1,03,5123,1,231,24,1,9131,00,2,      ,092008,2,      , ,2,      ,2,      ,000387.5623,1
02,00301,4,01271,07,05,2,30,02,092005,2,05,0210,1,211,24,1,9131,24,2,      ,092007,1,019000,1,2,      ,1,000500,000418.9090,1
02,00302,2,01266,03,03,2,34,01,082005,2,05,5220,1,231,25,1,9131,13,2,      ,092007,1,024000,1,2,      ,2,      ,000420.7262,1
02,00303,2,01303,03,03,1,24,01,082004,1,65,5220,1,213,36,1,9322,25,2,      ,082007,1,055000,1,2,      ,2,      ,000340.2498,1
02,00304,2,01305,02,02,2,49,02,052005,2,02,0210,1,234,22,1,9131,58,2,      ,032007,1,027500,1,2,      ,2,      ,000306.3826,1
02,00305,2,01305,03,03,1,28,01,082003,1,05,0231,1,213,35,1,9321,35,1,072006,      ,1,010000,1,1,100000,2,      ,000399.0056,1
02,00306,2,01305,03,03,1,29,01,092005,2,05,9211,1,213,23,1,7243,12,2,      ,082007,1,015000,1,2,      ,2,      ,000399.0056,1
02,00307,2,01314,04,03,2,23,01,062005,1,61,5220,1,234,36,1,9131,15,2,      ,062008,2,      , ,2,      ,2,      ,000376.3078,1
02,00308,4,01312,02,02,2,38,03,012006,2,65,2231,1,211,23,1,9131,48,2,      ,122008,1,105000,1,2,      ,2,      ,000357.9171,1
02,00309,1,01309,03,03,2,21,01,052002,1,05,0210,1,211,52,1,9131,52,1,082006,      ,2,      , ,1,100000,1,020000,000400.8123,1
