PREG,PHHNUM,PRPL,PPSU,PQ1_LNO,PQ2_REL,PQ3_SEX,PQ4_AGE,PQ5_TMSLEFT,PQ6_DTLEFT,PQ7_MSTAT,PQ8_HGRADE,PQ9_USOCC,PQ10_REASON,PQ11_CTRY,PQ12_STAY,PQ13_INDWORK,PQ14_OCCUP1,PQ15_NOMONTH,PQ16_RET,PQ17_DTRET,PQ18_DTEXP,PQ19_CASHREM,PQ20_CASHAMT,PQ21_MODE,PQ22_RET6MOS,PQ23_CASHHOME,PQ24_INKIND,PQ25_KINDAMT,PSWGT,PP6M_IND,PSVYYR
41,002877,4,56011,04,08,2,50,05,032004,2,65,02,1,233,12,1,22,55,2,      ,032005,1,006000,1,2,      ,2,      ,000430.6451,1,2004
41,002878,2,56012,03,03,2,41,01,042004,1,04,52,1,211,24,1,91,06,2,      ,032006,1,020000,1,2,      ,2,      ,000452.4770,1,2004
41,002879,2,56015,05,08,1,54,01,032001,1,01,71,1,300,88,1,71,31,2,      ,888888,2,      , ,2,      ,2,      ,000512.6619,1,2004
41,002880,2,56015,02,05,2,42,02,032003,4,05,13,1,222,88,1,91,36,2,      ,888888,1,048000,1,2,      ,2,      ,000529.5292,1,2004
41,002881,2,56018,05,03,2,19,01,072004,1,04,02,1,212,06,1,34,03,2,      ,012005,1,014550,2,2,      ,2,      ,000518.8621,1,2004
41,002882,4,56019,03,03,2,34,02,122000,1,05,02,1,211,12,1,91,40,1,082003,      ,2,      , ,2,      ,2,      ,000516.1345,2,2004
41,002882,4,56019,04,03,2,32,01,122000,1,04,02,1,211,24,1,91,32,1,082003,      ,2,      , ,2,      ,2,      ,000516.1345,2,2004
41,002883,4,56019,03,03,1,26,04,092003,1,65,02,1,223,12,1,14,40,1,082004,      ,1,060000,1,1,880000,2,      ,000515.8595,1,2004
41,002883,4,56019,04,05,1,30,04,042004,2,05,02,1,213,10,1,83,42,2,      ,022005,1,095000,1,2,      ,2,      ,000515.8595,1,2004
41,002884,4,56019,01,01,1,33,04,032004,2,65,83,1,500,12,1,83,31,2,      ,032005,1,120000,1,2,      ,2,      ,000515.8595,1,2004
41,002885,4,56020,02,03,2,45,02,082004,3,04,02,1,211,12,1,91,24,2,      ,082005,1,050000,1,1,030000,1,004000,000431.1287,1,2004
41,002886,4,56020,01,01,1,43,03,092003,2,65,21,1,233,12,1,21,30,1,092004,      ,1,050000,1,1,070000,1,006000,000452.6984,1,2004
41,002887,3,56022,01,01,1,54,01,101999,2,05,09,1,222,06,1,31,06,1,012000,      ,2,      , ,2,      ,2,      ,000454.5437,2,2004
41,002888,3,56024,04,03,1,35,01,111999,2,04,92,1,213,24,1,82,18,1,042001,      ,2,      , ,2,      ,2,      ,000452.6984,2,2004
41,002889,2,56025,04,03,2,23,02,032004,1,04,02,1,212,06,1,24,12,1,092004,      ,1,020000,2,1,040000,2,      ,000509.8827,1,2004
41,002890,2,56025,07,03,2,22,01,092004,1,04,02,1,212,06,1,24,01,2,      ,032005,2,      , ,2,      ,2,      ,000509.8827,1,2004
41,002891,2,56026,04,02,2,52,01,082002,2,04,82,1,213,88,1,91,25,2,      ,888888,1,065000,1,2,      ,2,      ,000462.1826,1,2004
41,002892,4,56028,04,03,2,27,02,052003,1,01,74,1,223,24,1,74,17,2,      ,122004,1,036200,1,2,      ,2,      ,000516.4238,1,2004
41,002893,4,56028,05,02,2,35,01,062000,2,03,02,1,234,88,1,91,52,2,      ,888888,2,      , ,2,      ,2,      ,000453.4932,1,2004
41,002894,1,56030,06,03,2,26,01,062002,1,05,42,1,234,30,1,42,27,2,      ,122004,1,090000,1,2,      ,2,      ,000553.3112,1,2004
41,002895,1,56030,01,01,1,53,02,082001,2,05,51,1,233,36,1,51,42,1,092004,      ,1,040000,1,1,060000,1,020000,000470.4084,1,2004
41,002895,1,56030,05,03,1,23,01,052004,1,05,02,5,222,06,2,  ,  ,2,      ,112004,2,      , ,2,      ,2,      ,000500.1284,2,2004
41,002896,1,56030,01,01,1,30,02,012003,2,05,33,1,233,36,1,41,35,2,      ,032005,1,088000,1,2,      ,2,      ,000553.0164,1,2004
41,002897,1,56030,01,01,2,54,03,102002,3,61,23,3,214,88,1,91,48,2,      ,888888,1,060000,1,2,      ,2,      ,000462.4417,1,2004
41,002897,1,56030,07,03,1,25,03,022004,1,64,51,1,214,12,1,51,32,2,      ,072005,2,      , ,2,      ,2,      ,000553.0164,1,2004
41,002897,1,56030,88,03,2,34,01,092003,1,02,09,6,214,88,2,  ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000492.4688, ,2004
41,002898,1,56038,05,05,1,29,01,112003,2,04,52,1,233,24,1,71,10,2,      ,112005,1,060000,1,2,      ,2,      ,000547.1237,1,2004
41,002899,4,56039,03,03,2,33,03,042002,1,65,22,1,400,24,1,22,58,2,      ,122004,1,060000,1,2,      ,2,      ,000516.4238,1,2004
41,002900,4,56039,01,01,1,31,02,092004,2,03,83,1,234,88,1,83,37,2,      ,888888,2,      , ,2,      ,2,      ,000516.1486,1,2004
41,002901,4,56039,03,03,2,24,01,042002,1,04,02,1,233,24,1,91,20,1,112003,      ,2,      , ,2,      ,2,      ,000480.4279,2,2004
41,002902,4,56045,05,05,2,32,01,052003,2,04,02,1,235,24,1,91,17,2,      ,042006,1,020000,1,2,      ,1,010000,000550.8022,1,2004
41,002902,4,56045,11,05,2,33,01,042004,2,05,32,1,500,30,1,51,06,2,      ,102006,1,030000,1,2,      ,1,010000,000550.8022,1,2004
41,002903,2,58001,02,03,2,35,02,112002,1,65,22,1,233,24,1,22,34,2,      ,102004,1,054000,1,2,      ,2,      ,000480.7567,1,2004
41,002904,4,58002,02,02,1,49,03,072004,2,05,93,1,233,12,1,41,36,2,      ,072005,1,015000,1,1,250000,2,      ,000475.1022,1,2004
41,002905,4,58002,02,02,1,37,03,102000,2,05,13,1,233,50,1,74,36,2,      ,122004,1,080000,1,2,      ,2,      ,000490.4233,1,2004
41,002906,2,58003,88,02,2,43,01,092000,2,04,09,6,212,88,2,  ,  ,2,      ,888888,1,090000,1,2,      ,2,      ,000519.4782, ,2004
41,002907,2,58003,01,01,2,46,02,052004,1,63,41,1,233,24,1,51,28,2,      ,042006,1,060000,1,2,      ,2,      ,000487.8043,1,2004
41,002908,2,58003,06,04,2,30,01,062004,1,61,33,1,213,24,1,91,03,2,      ,062006,1,024000,1,2,      ,2,      ,000583.6576,1,2004
41,002909,2,58003,01,01,1,38,01,082004,2,65,09,1,233,24,2,  ,  ,2,      ,012006,2,      , ,2,      ,1,056000,000512.2097,2,2004
41,002910,2,58003,01,01,2,44,02,082002,3,04,09,1,211,24,1,91,48,1,072004,      ,1,036000,1,1,070000,2,      ,000512.5340,1,2004
41,002911,2,58003,02,02,2,40,01,101999,2,03,42,1,213,12,1,91,03,1,012000,      ,2,      , ,2,      ,2,      ,000512.5340,2,2004
41,002912,2,58003,03,05,1,32,01,082004,2,65,72,1,233,12,2,  ,  ,2,      ,082005,1,060000,1,2,      ,2,      ,000583.3466,2,2004
41,002913,4,58004,01,01,1,40,99,999999,2,65,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000512.2097,2,2004
41,002914,3,58005,02,02,1,43,03,052004,2,68,83,1,212,09,1,83,27,2,      ,022005,1,120000,1,2,      ,2,      ,000472.2485,1,2004
41,002915,3,58005,02,02,1,56,01,092003,2,03,83,3,231,88,1,83,12,2,      ,888888,2,      , ,2,      ,2,      ,000489.0080,1,2004
41,002916,3,58005,02,05,1,27,03,062004,2,64,09,1,400,08,1,83,33,2,      ,022005,1,150000,4,2,      ,2,      ,000537.8356,1,2004
41,002916,3,58005,88,02,1,57,01,042000,4,05,83,6,500,88,1,82,54,2,      ,888888,1,072000,4,2,      ,2,      ,000478.9500, ,2004
41,002917,2,58007,01,01,1,53,03,052004,2,05,73,1,233,12,1,72,01,2,      ,052005,1,050000,1,1,000000,2,      ,000523.4139,1,2004
41,002918,4,58008,01,01,1,43,02,082004,2,04,09,1,233,24,2,  ,  ,2,      ,082006,2,      , ,2,      ,2,      ,000540.2929,2,2004
41,002919,3,58009,09,03,2,34,02,032001,1,05,41,1,211,12,1,91,48,1,052003,      ,2,      , ,2,      ,2,      ,000536.9650,2,2004
41,002920,2,58012,02,02,1,46,03,082003,2,65,09,1,212,11,1,72,33,1,072004,      ,1,045000,1,1,123000,2,      ,000457.4953,1,2004
41,002921,2,58012,02,02,1,39,02,042004,2,05,09,1,233,12,1,12,28,2,      ,032005,1,225000,1,2,      ,2,      ,000472.2485,1,2004
41,002922,3,58014,05,02,1,35,01,022000,2,05,41,1,500,88,1,51,56,2,      ,888888,1,210000,1,2,      ,2,      ,000468.1861,1,2004
41,002923,4,58015,07,03,2,33,02,042004,1,63,41,1,500,24,1,41,29,2,      ,022006,1,170000,1,1,030000,2,      ,000619.5750,1,2004
41,002924,4,58015,07,02,1,58,01,042004,2,05,51,1,235,24,1,12,05,2,      ,042006,1,260000,1,1,090000,2,      ,000563.0266,1,2004
41,002925,4,58015,05,03,2,47,01,032004,2,65,21,3,300,88,1,21,06,2,      ,888888,1,185000,1,2,      ,2,      ,000517.8231,1,2004
41,002925,4,58015,06,03,1,45,01,022000,2,65,21,3,500,88,1,21,41,1,072004,      ,1,021000,1,1,030000,2,      ,000526.7439,1,2004
41,002925,4,58015,07,03,2,40,01,052000,2,68,42,3,400,88,1,23,52,2,      ,888888,1,042000,1,2,      ,2,      ,000544.0746,1,2004
41,002926,4,58015,04,02,2,37,01,072002,2,05,02,1,211,24,1,91,24,1,082004,      ,1,011000,1,1,021000,2,      ,000544.0746,1,2004
41,002927,2,58016,02,02,2,27,01,042004,2,05,02,1,211,24,1,91,05,2,      ,042006,2,      , ,2,      ,2,      ,000619.5750,1,2004
41,002928,3,58017,02,02,1,36,03,052004,2,04,72,1,233,12,1,72,40,2,      ,052005,1,090000,1,2,      ,2,      ,000506.6516,1,2004
41,002929,1,58018,07,03,2,28,01,072003,4,67,02,1,233,24,1,41,14,2,      ,072005,1,150000,1,2,      ,2,      ,000577.3242,1,2004
41,002930,1,58018,02,02,1,41,01,042001,2,04,71,1,233,88,1,74,41,2,      ,888888,1,090000,1,2,      ,2,      ,000506.6516,1,2004
41,002931,4,58019,02,02,1,50,02,112003,2,04,14,1,233,10,1,14,50,1,092004,      ,1,240000,1,1,100000,2,      ,000457.9872,1,2004
41,002932,1,58022,01,01,1,51,02,092004,2,05,09,1,233,12,2,  ,  ,2,      ,102005,2,      , ,2,      ,2,      ,000604.7465,2,2004
41,002933,3,58028,01,01,1,33,01,052004,2,65,83,1,233,24,1,72,04,2,      ,052006,1,021000,4,2,      ,2,      ,000548.7079,1,2004
41,002934,3,58028,04,03,2,36,01,032000,3,04,91,1,231,60,1,91,54,2,      ,032005,1,040000,1,2,      ,2,      ,000482.1001,1,2004
41,002935,3,58029,01,01,1,33,01,112003,2,04,72,1,233,08,1,72,08,1,072004,      ,2,      , ,1,015000,2,      ,000570.8100,1,2004
41,002936,2,58031,01,01,1,37,01,122003,2,03,83,1,233,36,1,72,09,2,      ,122006,1,060000,4,2,      ,2,      ,000486.5043,1,2004
41,002937,3,58032,02,02,1,34,02,052004,2,04,71,1,233,24,1,71,28,2,      ,052006,1,038000,4,2,      ,1,022000,000538.4139,1,2004
41,002938,4,58033,02,03,2,33,01,112003,1,05,74,1,214,24,1,91,10,2,      ,112005,1,048000,1,2,      ,2,      ,000514.6879,1,2004
41,002939,2,58034,03,07,2,42,01,062004,3,02,02,1,233,24,1,91,03,2,      ,062006,2,      , ,2,      ,2,      ,000452.9851,1,2004
41,002940,1,58035,02,02,2,40,01,062001,2,05,22,1,211,24,1,91,09,1,122002,      ,2,      , ,2,      ,2,      ,000452.9851,2,2004
41,002941,2,58036,02,02,2,41,01,042004,2,04,42,1,212,12,1,42,05,2,      ,042005,1,095000,1,2,      ,2,      ,000490.7338,1,2004
41,002942,2,58036,01,01,1,36,01,062004,2,05,71,1,233,06,1,71,03,2,      ,122004,2,      , ,2,      ,2,      ,000490.4233,1,2004
41,002943,2,58036,03,03,2,24,01,082004,1,05,51,1,231,24,1,51,01,2,      ,082006,2,      , ,2,      ,2,      ,000519.8804,1,2004
41,002944,2,58037,01,01,1,35,02,012002,2,05,72,1,233,24,1,71,30,1,062004,      ,1,021000,1,1,015000,2,      ,000473.7719,1,2004
41,002945,2,58037,03,03,1,28,01,992002,1,05,02,5,212,36,2,  ,  ,2,      ,122005,2,      , ,2,      ,2,      ,000539.5705,2,2004
41,002946,4,58038,01,01,2,41,02,032002,1,04,02,1,233,24,1,91,39,1,032004,      ,2,      , ,2,      ,2,      ,000510.5389,2,2004
41,002947,4,58038,02,02,2,35,02,062002,2,05,93,1,211,24,1,91,27,1,062004,      ,1,030000,1,1,020000,2,      ,000510.5389,1,2004
41,002948,2,58039,01,01,1,31,01,092002,2,04,72,1,234,26,1,72,24,2,      ,122004,1,027000,4,2,      ,2,      ,000536.9681,1,2004
41,002949,2,58039,02,02,2,44,01,072003,2,02,13,1,233,24,1,51,14,2,      ,072005,1,019000,4,2,      ,2,      ,000471.7854,1,2004
41,002950,1,58040,04,03,1,37,02,102002,1,05,32,1,400,24,1,91,46,2,      ,112004,1,060000,1,2,      ,2,      ,000502.9193,1,2004
41,002950,1,58040,05,03,2,36,02,102002,1,65,22,1,400,24,1,91,46,2,      ,102004,1,060000,1,2,      ,2,      ,000503.2377,1,2004
41,002951,1,58040,02,02,2,43,05,062004,2,03,74,1,211,24,1,91,54,2,      ,062006,1,015000,1,1,015000,2,      ,000503.2377,1,2004
41,002952,1,58040,02,02,1,33,01,052004,2,61,34,4,300,04,2,  ,  ,1,092004,      ,2,      , ,1,000000,2,      ,000572.7659,2,2004
41,002953,1,58040,01,01,1,54,01,042002,2,66,13,1,500,20,1,52,29,2,      ,122004,1,072000,1,2,      ,2,      ,000487.2079,1,2004
41,002954,3,58041,02,02,1,36,01,062000,2,65,21,3,500,88,1,21,45,2,      ,888888,1,234000,4,2,      ,2,      ,000510.7774,1,2004
41,002955,3,58043,01,01,1,35,04,102003,2,05,51,1,400,10,1,31,40,1,082004,      ,1,100000,1,1,200000,2,      ,000569.7450,1,2004
41,002956,2,58045,04,05,2,50,01,052004,2,02,91,1,300,24,1,74,04,2,      ,052006,2,      , ,2,      ,2,      ,000430.1615,1,2004
41,002957,1,58046,01,01,1,54,02,032002,2,61,14,1,214,12,1,14,36,1,032003,      ,2,      , ,2,      ,2,      ,000467.1117,2,2004
41,002958,1,58046,02,02,2,58,04,072003,2,04,91,4,500,01,2,  ,  ,1,082003,      ,2,      , ,2,      ,2,      ,000489.7968,2,2004
41,002959,2,58049,01,01,1,52,02,032004,2,05,83,1,300,12,1,71,06,2,      ,092005,1,100000,1,2,      ,2,      ,000453.5598,1,2004
41,002960,1,58053,88,07,2,65,01,042002,3,02,02,6,500,31,2,  ,  ,2,      ,102004,2,      , ,2,      ,2,      ,000458.0925, ,2004
41,002960,1,58053,89,04,2,41,01,121999,2,63,41,6,500,88,1,14,60,2,      ,888888,1,015000,1,2,      ,2,      ,000458.0925, ,2004
41,002961,1,58053,04,03,2,25,01,032004,1,04,74,1,233,36,1,91,06,2,      ,032007,1,005000,4,2,      ,2,      ,000514.6879,1,2004
41,002962,1,58053,01,01,1,43,01,122003,2,05,34,1,233,24,1,93,10,2,      ,122005,1,060000,4,2,      ,2,      ,000451.6828,1,2004
41,002963,4,58054,04,05,1,53,01,112003,2,05,72,1,223,24,1,72,10,2,      ,112005,1,048000,1,2,      ,2,      ,000438.0640,1,2004
41,002963,4,58054,05,03,2,51,01,082000,2,05,74,1,223,24,1,74,24,1,082002,      ,2,      , ,2,      ,2,      ,000430.6451,2,2004
41,002964,4,58054,88,03,2,43,01,112003,2,65,22,6,500,10,1,22,10,2,      ,012005,2,      , ,2,      ,2,      ,000452.1906, ,2004
41,002965,4,58055,01,01,1,28,03,032004,2,05,71,1,100,03,1,71,27,1,062004,      ,1,027000,1,1,027000,2,      ,000514.4137,1,2004
41,002966,4,58055,01,01,1,34,02,102003,2,04,72,1,100,06,1,72,09,1,012004,      ,2,      , ,2,      ,2,      ,000514.4137,2,2004
41,002967,4,58055,03,05,1,36,03,072004,2,05,72,1,233,24,1,72,36,2,      ,072006,1,010000,4,1,050000,1,009000,000451.6828,1,2004
41,002968,4,58056,02,02,2,48,02,042001,2,02,74,1,233,88,1,74,58,2,      ,888888,1,030000,4,2,      ,2,      ,000459.2008,1,2004
41,002969,4,58056,02,03,1,31,01,092004,1,05,72,1,233,48,1,72,01,2,      ,092008,2,      , ,2,      ,2,      ,000549.1407,1,2004
41,002970,1,58057,01,01,2,38,02,072001,4,04,91,1,300,88,1,91,50,2,      ,888888,1,030000,4,2,      ,2,      ,000490.7338,1,2004
41,002971,1,58057,03,05,1,27,01,062004,2,05,81,1,300,88,1,72,03,2,      ,888888,1,069800,4,2,      ,1,006500,000558.5345,1,2004
41,002972,1,58057,10,03,2,38,02,042004,4,03,02,1,221,88,1,91,18,2,      ,888888,1,026000,4,2,      ,1,008000,000490.7338,1,2004
41,002973,3,58058,06,05,1,42,05,022002,2,05,93,1,500,33,1,72,48,2,      ,112004,1,090000,1,2,      ,2,      ,000485.0340,1,2004
41,002974,3,58058,04,02,1,47,02,052003,2,04,83,1,233,24,1,83,24,2,      ,042005,1,108000,4,2,      ,2,      ,000469.8814,1,2004
41,002975,3,58058,03,02,2,39,99,999999,2,04,99,3,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000485.3412,2,2004
41,002976,3,58058,03,02,1,50,99,999999,2,05,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000469.8814,2,2004
41,002977,2,58059,01,01,1,36,03,072001,2,03,13,3,233,12,1,72,36,1,062002,      ,2,      , ,2,      ,2,      ,000483.9459,2,2004
41,002978,4,58060,04,03,1,32,04,032003,2,05,93,3,231,21,1,52,48,2,      ,122004,1,060000,4,2,      ,2,      ,000570.8100,1,2004
41,002979,4,58060,02,02,2,35,05,102002,2,05,74,1,211,24,1,91,48,2,      ,102004,1,024000,4,2,      ,1,003100,000501.5192,1,2004
41,002980,4,58060,05,03,2,28,01,072004,1,05,41,3,213,36,1,72,03,2,      ,062007,1,037000,4,2,      ,2,      ,000571.1143,1,2004
41,002981,1,58063,02,02,2,58,01,022004,2,61,42,4,500,01,2,  ,  ,1,032004,      ,2,      , ,2,      ,2,      ,000482.3054,2,2004
41,002982,1,58063,02,02,1,44,01,032004,2,03,83,1,233,12,1,83,06,2,      ,032005,1,028000,4,2,      ,2,      ,000474.8002,1,2004
41,002983,1,58063,02,02,1,43,01,022004,2,03,83,1,400,12,1,34,07,2,      ,022005,1,066000,4,2,      ,2,      ,000474.8002,1,2004
41,002984,1,58068,02,02,2,42,03,062002,2,65,23,1,233,48,1,23,54,2,      ,072006,1,060000,4,2,      ,2,      ,000529.9011,1,2004
41,002985,1,58068,04,03,1,27,02,052003,4,04,71,1,233,24,1,51,42,2,      ,042005,1,045000,1,1,150000,2,      ,000603.1132,1,2004
41,002986,2,58069,01,01,1,40,02,102002,2,65,21,1,233,26,1,21,59,2,      ,122004,1,077000,1,2,      ,2,      ,000549.3768,1,2004
41,002987,2,58069,01,01,1,46,02,062002,2,05,72,1,231,88,1,72,59,2,      ,888888,1,095000,4,2,      ,2,      ,000532.2141,1,2004
41,002988,2,58069,01,01,1,42,02,072004,2,05,72,3,500,88,1,71,59,2,      ,888888,1,060000,1,1,150000,2,      ,000549.3768,1,2004
41,002989,4,58070,03,03,2,24,01,092003,1,64,02,1,213,24,1,31,13,2,      ,092005,1,060000,1,2,      ,2,      ,000582.3750,1,2004
41,002990,4,58070,05,08,2,62,01,042000,3,04,02,1,400,88,1,51,53,2,      ,888888,1,120000,1,2,      ,2,      ,000558.0609,1,2004
41,002990,4,58070,06,08,2,35,02,042000,2,61,23,1,400,88,1,91,57,2,      ,888888,1,180000,1,2,      ,2,      ,000549.7247,1,2004
41,002991,3,58071,08,04,2,26,01,032004,2,03,02,8,212,48,2,  ,  ,2,      ,032008,1,050000,1,2,      ,1,006000,000626.0092,2,2004
42,002992,2,40001,01,01,1,55,01,062003,2,05,61,1,100,24,1,72,12,1,062004,      ,1,165000,1,1,000000,2,      ,000248.7524,1,2004
42,002993,2,40001,01,01,1,29,04,032003,2,05,51,1,400,07,1,51,28,2,      ,102004,1,090000,1,2,      ,2,      ,000273.5904,1,2004
42,002994,2,40001,03,03,2,30,02,122003,1,63,41,1,211,24,1,41,34,2,      ,122005,1,030000,1,2,      ,2,      ,000275.5144,1,2004
42,002995,2,40003,04,02,2,37,02,052003,2,03,09,1,211,24,1,51,28,2,      ,052005,2,      , ,2,      ,1,003300,000243.0404,1,2004
42,002996,2,40003,08,03,1,28,01,072003,1,05,72,1,233,24,1,72,14,2,      ,072005,1,048000,4,2,      ,2,      ,000274.8340,1,2004
42,002997,2,40003,06,02,1,39,05,082004,2,61,09,1,400,09,1,72,37,2,      ,052005,1,028000,1,2,      ,2,      ,000241.3190,1,2004
42,002998,1,40006,07,03,2,35,01,102001,1,65,31,1,235,48,1,91,36,2,      ,102005,1,037000,1,2,      ,1,000300,000241.9407,1,2004
42,002999,4,40007,03,03,2,47,01,082000,2,02,74,1,233,60,1,74,49,2,      ,082005,1,014000,1,2,      ,2,      ,000249.4560,1,2004
42,003000,3,40008,08,05,1,32,03,062004,2,65,31,1,233,24,1,21,28,2,      ,062006,1,045000,1,2,      ,2,      ,000274.8340,1,2004
42,003000,3,40008,09,03,1,29,02,102001,2,65,09,1,232,09,1,31,18,1,072002,      ,2,      , ,2,      ,2,      ,000274.8340,2,2004
42,003001,3,40008,88,07,2,85,04,082003,3,02,09,6,500,88,2,  ,  ,2,      ,888888,1,073000,4,2,      ,1,031000,000238.7684, ,2004
42,003002,3,40008,06,03,2,30,02,032004,1,05,09,3,500,88,1,91,31,2,      ,888888,1,060000,1,2,      ,2,      ,000276.7668,1,2004
42,003003,3,40008,06,02,1,56,02,042003,2,05,72,1,233,18,1,72,36,1,082004,      ,1,040000,1,1,022000,1,007000,000249.8831,1,2004
42,003004,1,40010,01,01,1,45,05,052004,2,05,72,1,233,06,1,72,52,2,      ,122004,2,      , ,1,085000,1,009700,000233.7801,1,2004
42,003005,1,51001,01,01,1,47,02,082003,2,03,93,1,233,12,1,83,55,1,092004,      ,1,100000,4,1,000000,1,012000,000250.2116,1,2004
42,003006,3,51008,01,01,1,49,04,022003,2,05,09,1,300,08,1,72,32,1,092003,      ,2,      , ,2,      ,2,      ,000249.2343,2,2004
42,003007,2,51013,03,05,1,30,02,082003,2,68,09,1,100,12,1,31,22,1,082004,      ,1,080000,1,1,050000,2,      ,000273.5904,1,2004
42,003008,3,51016,02,03,1,28,03,112003,1,05,52,1,213,05,1,41,36,1,042004,      ,1,060000,1,1,020000,2,      ,000290.6898,1,2004
42,003008,3,51016,03,03,2,25,02,062004,1,64,09,1,213,36,1,31,36,2,      ,052007,1,020000,1,2,      ,2,      ,000292.7341,1,2004
42,003009,4,51017,01,01,1,41,04,042003,2,65,61,1,213,12,1,21,32,1,042004,      ,2,      , ,1,050000,2,      ,000266.3517,1,2004
42,003010,2,51019,02,02,2,50,01,012002,2,03,02,1,400,35,1,51,30,2,      ,122004,1,030000,3,2,      ,2,      ,000245.7516,1,2004
42,003011,3,51020,01,01,1,41,99,999999,2,65,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000251.1464,2,2004
42,003012,4,51022,06,05,1,29,01,112002,2,05,91,1,213,26,2,  ,  ,2,      ,012005,1,123000,1,2,      ,1,024000,000292.4930,2,2004
42,003013,1,52004,02,02,2,42,03,042004,2,04,13,1,211,12,1,91,60,2,      ,032005,1,041200,1,2,      ,2,      ,000276.0738,1,2004
42,003014,3,52005,05,03,2,27,01,072003,1,61,23,1,213,36,1,93,14,2,      ,082006,1,044000,1,2,      ,2,      ,000294.2160,1,2004
42,003015,2,52011,01,01,1,43,06,092004,2,75,21,1,233,06,1,21,36,2,      ,032005,1,200000,1,1,120000,1,015000,000255.8214,1,2004
42,003016,2,52012,01,01,1,56,02,062002,2,63,34,1,233,48,1,13,40,2,      ,062006,1,063000,4,2,      ,2,      ,000283.8465,1,2004
42,003017,2,52013,02,02,2,39,02,062002,2,03,02,1,213,24,1,91,48,1,092004,      ,2,      , ,1,066000,1,005000,000266.1262,1,2004
42,003018,2,52013,01,01,1,42,02,082003,2,05,51,1,233,24,1,51,60,2,      ,092005,1,060000,1,2,      ,2,      ,000264.2412,1,2004
42,003019,2,52013,01,01,1,29,01,102002,2,05,61,1,213,24,1,72,24,2,      ,112004,1,060000,1,2,      ,2,      ,000300.9397,1,2004
42,003020,3,52014,02,02,2,40,01,022004,2,01,02,1,233,24,1,91,07,2,      ,022006,1,027500,1,2,      ,2,      ,000269.3849,1,2004
42,003021,4,52015,01,01,1,36,02,052000,2,03,83,1,233,29,1,72,53,1,102002,      ,2,      , ,2,      ,2,      ,000264.2412,2,2004
42,003022,4,52015,01,01,1,49,05,022003,2,68,83,1,500,10,1,14,40,1,122003,      ,2,      , ,2,      ,2,      ,000255.9862,2,2004
42,003023,4,52017,02,03,2,43,02,012004,3,02,91,1,233,24,1,91,24,2,      ,022006,1,052500,4,2,      ,2,      ,000259.8297,1,2004
42,003024,3,52020,01,01,1,47,01,082001,2,68,83,1,100,12,1,71,12,1,082002,      ,2,      , ,2,      ,2,      ,000232.4578,2,2004
42,003025,3,52020,01,01,1,36,02,072004,1,05,83,4,211,02,2,  ,  ,1,092004,      ,2,      , ,1,000000,2,      ,000239.9540,2,2004
42,003025,3,52020,02,02,2,39,02,101999,2,04,52,1,211,60,1,91,59,2,      ,122004,1,018000,1,2,      ,1,031000,000241.6657,1,2004
42,003026,3,52022,02,03,1,29,01,012004,2,65,41,1,233,24,1,22,09,2,      ,122006,1,030000,1,2,      ,2,      ,000312.1886,1,2004
42,003027,3,52022,03,05,1,34,01,012002,2,65,31,1,233,14,1,21,14,1,032003,      ,1,120000,1,2,      ,2,      ,000312.1886,2,2004
42,003028,3,52022,02,02,2,35,01,072001,2,61,42,1,235,27,1,91,27,1,102003,      ,1,070000,1,2,      ,2,      ,000276.0738,2,2004
42,003029,2,52023,03,03,2,39,02,062001,1,04,92,1,400,33,1,91,48,1,032004,      ,2,      , ,2,      ,2,      ,000260.3896,2,2004
42,003030,4,52029,01,01,1,33,02,122003,2,04,72,1,213,36,1,74,46,2,      ,122006,1,047000,4,2,      ,2,      ,000312.1886,1,2004
42,003031,1,52030,03,03,2,26,02,032004,4,02,73,1,234,33,1,91,31,2,      ,122005,1,050000,1,2,      ,2,      ,000305.1322,1,2004
