REG,HHNUM,RPL,PSU,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9_USOCC,Q10_REASON,Q11_CTRY,Q12_STAY,Q13_INDWORK,Q14_OCCUP1,Q15_NOMONTH,Q16_RET,Q17_DTRET,Q18_DTEXP,Q19_CASHREM,Q20_CASHAMT,Q21_MODE,Q22_RET6MOS,Q23_CASHHOME,Q24_INKIND,Q25_KINDAMT,SWGT,P6M_IND
01,00146,4,00627,01,01,1,46,02,012003,2,05,6111,1,212,32,1,7241,33,2,      ,112005,1,130000,1,2,      ,1,014000,000366.5864,1
01,00147,2,00635,09,05,2,36,01,112002,2,65,2231,1,235,36,1,5132,35,2,      ,122005,1,042000,1,2,      ,2,      ,000377.3114,1
01,00148,2,00635,09,05,2,31,01,052004,2,04,0210,1,400,24,1,9131,16,2,      ,042006,1,030000,1,2,      ,2,      ,000430.3556,1
01,00149,2,00654,02,03,2,27,01,072004,4,05,0210,1,231,24,1,9131,15,2,      ,072006,1,030000,1,2,      ,2,      ,000432.9817,1
01,00150,3,00683,01,01,1,51,02,032004,2,03,6111,1,233,24,1,8322,46,2,      ,022006,1,030000,4,2,      ,2,      ,000356.0316,1
01,00150,3,00683,03,03,2,25,01,042005,1,05,0920,1,213,24,1,9322,05,2,      ,032007,2,      , ,2,      ,2,      ,000447.1894,1
01,00151,4,00704,04,03,1,42,03,082004,1,65,3221,1,400,15,1,2231,33,2,      ,112005,1,010000,1,2,      ,2,      ,000372.2733,1
01,00152,4,00704,04,03,1,24,01,112002,1,65,0920,1,500,88,1,2229,34,2,      ,888888,1,082500,1,2,      ,1,001500,000382.0542,1
01,00153,4,00704,02,03,1,23,01,112004,1,05,5122,1,500,11,1,5122,10,1,092005,      ,1,032500,1,1,030000,2,      ,000382.0542,1
01,00154,4,00704,01,01,1,28,01,022004,2,65,5123,1,234,24,1,7241,19,2,      ,042006,1,047000,4,2,      ,1,013500,000427.8889,1
01,00155,1,00732,03,03,1,35,03,112004,1,04,8321,1,233,36,1,7232,60,2,      ,122007,1,015000,4,2,      ,2,      ,000370.5811,1
01,00156,3,00733,03,03,1,19,01,082005,1,05,0231,5,212,09,2,    ,  ,2,      ,052006,2,      , ,2,      ,2,      ,000448.9137,2
01,00156,3,00733,04,03,1,28,01,082005,4,05,0920,1,400,11,1,4131,02,2,      ,072006,2,      , ,2,      ,2,      ,000502.7695,1
01,00157,3,00733,03,05,2,32,01,052002,2,05,0920,1,400,88,1,3300,36,2,      ,888888,1,084000,1,2,      ,1,008000,000509.1392,1
01,00158,3,00733,03,08,1,29,02,092005,1,05,0940,1,212,10,1,5122,11,2,      ,102006,1,096250,1,1,027500,1,010000,000502.7695,1
01,00159,2,00720,02,02,2,39,03,092005,2,04,7432,1,211,24,1,9131,60,2,      ,092007,1,004500,4,1,100000,1,015500,000391.1800,1
01,00160,4,00764,01,01,1,37,02,022001,2,04,8321,1,214,88,1,8331,55,2,      ,888888,1,051000,1,2,      ,2,      ,000383.6998,1
01,00161,4,00768,04,05,1,44,01,052002,2,05,9321,3,500,88,1,5123,37,2,      ,888888,1,033000,1,2,      ,2,      ,000425.4820,1
01,00162,4,00768,02,03,2,30,01,092005,1,05,5220,3,400,88,1,5123,01,2,      ,888888,2,      , ,2,      ,2,      ,000495.2427,1
01,00163,1,00774,01,01,1,34,03,032004,2,04,8322,1,400,36,1,8322,36,2,      ,032007,2,      , ,2,      ,2,      ,000437.5154,1
01,00163,1,00774,02,02,2,33,03,032004,2,04,0210,1,400,21,1,9131,36,2,      ,032007,2,      , ,2,      ,2,      ,000443.0584,1
01,00164,1,00774,02,02,2,34,02,102003,2,02,0210,1,211,36,1,9131,36,2,      ,102006,1,020000,1,2,      ,2,      ,000443.0584,1
01,00165,1,00780,05,02,1,36,03,022005,2,04,0920,1,400,16,1,8340,08,2,      ,102005,1,033000,5,2,      ,2,      ,000371.9912,1
01,00166,1,00780,07,05,1,31,04,022005,2,04,0920,1,400,10,1,8340,25,2,      ,122005,1,071500,5,2,      ,2,      ,000427.5648,1
01,00167,2,00781,02,02,2,40,01,022001,2,05,0210,1,400,62,1,9131,55,2,      ,042006,1,090000,2,2,      ,2,      ,000379.6138,1
01,00168,2,00781,01,01,1,36,01,042003,2,65,5220,1,233,24,1,7244,24,1,032005,      ,2,      , ,2,      ,2,      ,000371.9912,2
01,00169,1,00790,03,03,2,37,02,102004,1,05,4115,1,214,24,1,9131,48,2,      ,102006,1,024000,1,2,      ,2,      ,000407.4242,1
01,00170,1,00790,02,02,2,32,02,102004,2,05,4211,1,211,12,1,9131,44,2,      ,102005,1,030000,4,2,      ,2,      ,000464.7018,1
01,00171,1,00804,05,05,1,49,02,122004,2,65,7242,1,233,24,1,7242,35,2,      ,122006,1,060000,1,2,      ,2,      ,000343.4133,1
01,00172,3,00807,01,01,1,32,02,042005,2,65,0920,1,213,24,1,2231,42,2,      ,042007,1,075000,1,2,      ,1,002500,000425.9440,1
01,00173,3,00807,01,01,1,33,05,082005,2,05,0920,1,400,09,1,8340,43,2,      ,052006,1,075000,1,1,400000,2,      ,000425.9440,1
01,00174,3,00827,02,02,1,34,02,052003,2,65,0920,1,233,88,1,2153,55,2,      ,888888,1,090000,1,2,      ,2,      ,000440.5919,1
01,00175,3,00827,02,03,1,29,02,122003,1,65,0920,1,400,88,1,2231,30,2,      ,888888,1,010000,1,2,      ,2,      ,000440.5919,1
01,00175,3,00827,03,03,2,27,01,042005,1,64,7243,1,213,24,1,7243,05,2,      ,042007,1,025000,1,2,      ,2,      ,000446.1739,1
01,00175,3,00827,81,02,1,52,03,042005,2,05,0920,6,500,88,1,9152,51,2,      ,888888,1,055000,1,2,      ,2,      ,000372.9271, 
01,00176,2,00828,01,01,2,41,01,082004,4,65,2222,1,233,24,1,2222,07,1,022005,      ,2,      , ,2,      ,2,      ,000390.4887,2
01,00177,2,00828,01,01,1,33,04,092004,2,05,0920,1,100,10,1,8340,42,1,082005,      ,1,060000,1,1,060000,2,      ,000439.8133,1
01,00178,2,00828,04,03,2,23,01,062004,1,64,9322,1,213,36,1,5139,15,2,      ,062007,1,098000,4,2,      ,2,      ,000425.2495,1
01,00179,4,00833,01,01,1,49,02,092005,2,02,6111,1,100,04,1,7214,28,2,      ,012006,2,      , ,2,      ,2,      ,000343.4133,1
01,00179,4,00833,03,03,2,24,02,032004,1,63,0920,1,500,88,1,5133,24,2,      ,888888,1,048000,4,2,      ,2,      ,000411.8394,1
01,00180,4,00833,03,05,1,36,09,032003,2,05,0920,1,233,36,1,9322,42,2,      ,032006,1,067000,4,2,      ,2,      ,000370.5811,1
01,00180,4,00833,04,03,2,38,02,022002,2,04,0210,3,233,24,1,9131,44,1,012004,      ,2,      , ,2,      ,2,      ,000378.1748,2
01,00181,4,00833,01,01,1,37,02,062005,2,05,7212,1,232,24,1,7212,34,2,      ,052007,1,010000,4,1,085000,1,001600,000370.5811,1
01,00182,1,00844,03,03,1,34,05,042005,1,65,0920,1,400,10,1,7233,46,2,      ,022006,1,040000,1,2,      ,2,      ,000452.1025,1
01,00183,1,00844,01,01,1,36,03,032004,2,05,9322,1,100,24,1,8322,39,2,      ,032006,1,037000,4,2,      ,2,      ,000393.3396,1
01,00184,1,00861,01,01,1,41,04,042005,2,03,6111,1,212,10,1,8340,52,2,      ,022006,1,040000,2,2,      ,2,      ,000369.7350,1
01,00185,3,00845,02,02,2,35,01,102004,2,05,0210,1,235,24,1,9131,11,2,      ,102006,1,030000,4,2,      ,2,      ,000390.2895,1
01,00186,3,00845,01,01,1,40,01,052005,2,05,0210,1,211,24,1,9131,04,2,      ,052007,1,015000,4,2,      ,2,      ,000382.4526,1
01,00187,2,00840,02,04,2,54,03,022005,1,65,0210,1,211,24,1,9131,32,2,      ,022007,1,033000,4,2,      ,2,      ,000362.1699,1
01,00188,4,00866,04,03,2,35,02,122004,4,04,5123,1,222,24,1,9131,22,2,      ,122006,1,024000,1,2,      ,1,004500,000401.9145,1
01,00189,4,00866,03,03,1,27,02,102004,1,64,4223,1,222,24,1,4223,24,2,      ,102006,1,030000,1,2,      ,2,      ,000452.6824,1
01,00190,4,00866,01,01,2,38,01,012005,3,63,0210,1,233,12,1,9131,08,2,      ,012006,1,048000,4,2,      ,2,      ,000401.9145,1
01,00191,3,00873,81,03,2,35,01,082002,1,04,5151,6,500,88,1,2351,37,2,      ,888888,1,018000,1,2,      ,2,      ,000385.4420, 
01,00192,3,00873,02,02,2,45,02,102003,2,04,5151,1,213,36,1,9131,48,2,      ,112006,1,048000,1,2,      ,2,      ,000374.3238,1
01,00193,3,00873,02,02,2,49,03,092005,2,02,9111,3,400,51,1,5131,36,2,      ,122009,2,      , ,2,      ,2,      ,000374.3238,1
01,00194,3,00873,03,03,2,28,02,082004,1,65,2231,1,500,24,1,5131,29,2,      ,082006,2,      , ,2,      ,2,      ,000461.1469,1
01,00195,3,00873,02,05,1,32,04,042005,2,68,0920,1,233,12,1,8340,48,2,      ,042006,2,      , ,1,050000,2,      ,000455.3776,1
01,00196,4,00922,03,03,2,19,01,022005,1,05,0231,1,300,24,1,5123,07,2,      ,022007,1,030000,4,2,      ,2,      ,000437.1318,1
01,00197,4,00922,01,01,1,40,01,042004,2,04,1312,1,233,09,1,2231,09,1,012005,      ,2,      , ,2,      ,2,      ,000393.3396,2
01,00198,2,00947,01,01,1,33,01,022001,2,04,9322,1,234,48,1,7113,55,1,092005,      ,1,042000,4,1,050000,1,020000,000427.2406,1
01,00198,2,00947,02,02,2,29,01,062003,2,04,0210,1,234,24,1,5123,26,1,092005,      ,2,      , ,1,030000,1,023000,000432.6534,1
01,00199,2,00947,04,02,2,50,01,052003,2,03,0210,1,213,36,1,5131,28,2,      ,052006,1,040000,1,2,      ,2,      ,000351.1950,1
01,00199,2,00947,05,03,2,24,01,112004,1,05,5220,1,213,24,1,9322,10,2,      ,112006,1,010000,1,2,      ,2,      ,000413.0931,1
01,00200,2,00947,05,05,2,25,01,092005,2,64,0210,1,211,24,1,9131,00,2,      ,092007,2,      , ,2,      ,2,      ,000432.6534,1
01,00200,2,00947,06,02,2,48,01,052001,2,04,0210,1,233,55,1,9131,52,2,      ,122005,1,005000,4,2,      ,2,      ,000351.1950,1
01,00201,4,00957,03,03,2,26,01,072005,1,04,5220,1,234,24,1,9131,03,2,      ,072006,2,      , ,2,      ,2,      ,000432.9817,1
01,00202,4,00957,01,01,1,43,01,082005,2,04,9313,1,234,24,1,7123,02,2,      ,082007,2,      , ,2,      ,2,      ,000371.9912,1
01,00203,4,00957,05,03,2,30,01,082004,2,04,9322,1,213,24,1,9131,14,2,      ,082006,1,060000,4,2,      ,2,      ,000432.9817,1
01,00204,1,00963,02,05,1,28,02,112003,2,61,7241,1,233,36,1,7241,48,2,      ,112006,1,040000,4,2,      ,2,      ,000502.7695,1
01,00205,1,00963,03,03,2,24,01,072005,1,61,0210,1,222,24,1,9131,02,2,      ,072007,1,010000,4,2,      ,2,      ,000486.1210,1
01,00206,1,00991,02,02,2,37,02,082005,2,05,0210,1,211,24,1,9131,26,2,      ,082007,1,005000,1,1,005000,2,      ,000391.0519,1
01,00207,3,00973,02,02,2,53,02,122004,2,05,3232,1,211,24,1,9131,50,2,      ,122006,1,035000,1,2,      ,2,      ,000373.7553,1
01,00207,3,00973,04,03,2,22,01,122004,1,65,0910,1,211,24,2,    ,  ,2,      ,122006,1,030000,1,2,      ,2,      ,000439.6297,2
01,00208,3,00978,05,03,2,30,01,102003,1,04,0210,1,222,24,1,9131,06,1,042004,      ,2,      , ,2,      ,2,      ,000487.1045,2
01,00209,3,00978,03,03,2,24,01,042005,1,04,0210,1,213,12,1,9131,05,2,      ,042006,2,      , ,2,      ,2,      ,000465.0824,1
01,00210,3,00978,02,02,2,41,03,122002,2,02,9131,1,221,36,1,9131,50,2,      ,122005,2,      , ,2,      ,1,002000,000427.0656,1
01,00211,4,01002,04,03,1,27,01,082005,1,65,0920,1,213,24,1,2152,02,2,      ,082007,2,      , ,2,      ,2,      ,000424.9715,1
01,00212,4,00987,01,01,1,35,02,092004,2,05,7122,1,233,24,1,7122,36,2,      ,092006,1,042000,4,2,      ,2,      ,000384.9846,1
01,00213,4,00987,01,01,1,43,02,082005,2,04,7241,1,222,24,1,7241,26,2,      ,082007,1,011000,1,2,      ,2,      ,000384.9846,1
01,00214,4,00987,03,03,2,29,01,112000,1,04,8273,1,214,60,1,8273,58,2,      ,122005,1,005000,1,2,      ,2,      ,000448.1054,1
01,00215,3,00992,04,05,2,43,01,072002,2,04,0920,3,500,88,1,5123,39,2,      ,888888,1,057000,1,2,      ,2,      ,000379.3260,1
01,00216,3,01026,03,03,2,27,01,032005,1,05,5123,1,235,60,1,5133,07,2,      ,022010,1,022000,4,2,      ,2,      ,000445.3854,1
01,00217,3,01026,02,02,2,37,03,122004,2,04,0210,1,211,24,1,9131,57,2,      ,122006,1,087000,4,2,      ,1,035000,000390.4887,1
01,00218,1,01012,01,01,1,48,02,052003,2,04,7231,1,233,48,1,7231,58,2,      ,042007,1,084000,1,2,      ,2,      ,000355.9406,1
01,00219,3,01033,01,01,1,45,01,032005,2,04,7123,1,233,36,1,7123,06,2,      ,042008,2,      , ,2,      ,2,      ,000344.4587,1
01,00219,3,01033,03,03,1,25,01,032005,1,65,4113,1,233,24,1,4113,02,2,      ,032007,2,      , ,2,      ,2,      ,000427.2406,1
01,00220,3,01033,03,03,2,22,01,032004,1,04,0210,1,222,26,1,9131,18,2,      ,052006,1,018000,1,2,      ,2,      ,000413.0931,1
01,00221,2,01044,02,02,2,38,03,012005,2,03,9211,1,211,24,1,9131,36,2,      ,012007,1,030000,1,2,      ,2,      ,000380.1894,1
01,00222,2,01044,02,02,2,35,02,072005,2,05,5220,1,211,24,1,9131,60,2,      ,072007,1,010000,1,2,      ,2,      ,000380.1894,1
01,00223,2,01044,02,02,2,47,02,052004,2,03,9211,1,222,24,1,9131,48,2,      ,052006,1,030000,4,2,      ,2,      ,000351.9944,1
01,00224,2,01044,01,01,1,52,03,102003,2,05,7123,1,231,26,1,7123,48,2,      ,122005,1,055000,4,2,      ,2,      ,000345.2428,1
01,00225,2,01044,05,03,2,24,02,122004,1,61,5220,1,400,24,1,9131,22,2,      ,122006,1,060000,1,2,      ,2,      ,000414.0334,1
01,00226,2,01044,03,03,2,30,02,092002,1,05,5220,1,223,37,1,5220,24,1,062005,      ,1,025000,4,1,050000,1,015500,000433.6382,1
01,00226,2,01044,04,03,2,26,01,012005,1,05,5220,1,223,12,1,5220,08,2,      ,012006,1,030000,4,2,      ,2,      ,000433.6382,1
01,00227,2,01044,03,03,2,21,01,072005,1,05,0231,1,500,24,1,9131,02,2,      ,072007,2,      , ,2,      ,2,      ,000414.0334,1
01,00228,2,01044,01,01,2,33,01,022005,3,04,5220,1,400,24,1,9131,07,2,      ,022007,1,040000,4,2,      ,2,      ,000433.6382,1
01,00229,1,01055,01,01,1,44,02,112004,2,05,6111,1,214,24,1,7434,36,2,      ,112006,1,030000,4,2,      ,2,      ,000411.2230,1
01,00229,1,01055,02,02,2,44,01,072004,2,04,0210,1,214,36,1,7434,14,2,      ,072007,1,040000,4,2,      ,2,      ,000419.6494,1
01,00230,4,01069,01,01,1,43,02,052004,2,65,2151,3,500,88,1,2151,16,2,      ,888888,1,082000,1,2,      ,1,030000,000396.1890,1
01,00231,2,01068,02,02,2,45,03,012005,2,04,9131,1,211,11,1,9131,56,2,      ,122005,1,060000,1,2,      ,2,      ,000362.5238,1
01,00232,2,01074,02,02,2,40,01,012005,2,04,1314,1,211,15,1,9131,08,2,      ,042006,1,036000,1,2,      ,2,      ,000390.4545,1
01,00233,2,01074,01,01,2,41,01,012005,1,63,1130,1,235,24,1,5133,08,2,      ,012007,1,033000,4,2,      ,2,      ,000390.4545,1
01,00234,4,01082,04,05,2,49,01,012005,2,04,4190,1,234,24,1,9131,08,2,      ,012007,1,120000,1,2,      ,2,      ,000362.3863,1
01,00235,4,01082,02,02,2,36,01,042005,2,05,5220,1,213,24,1,9131,05,2,      ,042007,1,050000,1,2,      ,2,      ,000391.4138,1
01,00236,3,01094,05,08,2,50,01,082004,3,04,0210,1,231,24,1,5151,13,2,      ,082006,1,030000,2,2,      ,1,010000,000377.2094,1
01,00237,3,01094,11,03,2,34,01,032002,1,05,0920,1,222,88,1,9131,42,2,      ,888888,1,006000,4,2,      ,2,      ,000464.7018,1
01,00237,3,01094,12,05,1,40,01,102003,2,05,9211,1,400,88,1,9131,24,2,      ,888888,1,048000,5,2,      ,2,      ,000399.2432,1
01,00238,3,01094,04,03,1,26,01,072005,1,65,5123,1,213,24,1,4113,02,2,      ,072007,2,      , ,2,      ,2,      ,000458.8881,1
01,00238,3,01094,08,03,1,27,01,082005,2,68,5123,1,100,12,1,8340,01,2,      ,072006,2,      , ,2,      ,2,      ,000458.8881,1
01,00239,3,01094,07,03,2,32,01,072004,2,65,0210,1,222,24,1,2231,14,2,      ,072006,1,030000,1,2,      ,2,      ,000464.7018,1
01,00239,3,01094,08,03,1,28,01,082004,1,65,5133,1,222,24,1,5132,13,2,      ,082006,1,030000,1,2,      ,2,      ,000458.8881,1
01,00240,3,01094,04,03,2,23,01,072004,1,05,9141,1,400,24,1,9131,14,2,      ,072006,1,162000,1,2,      ,2,      ,000443.6926,1
01,00240,3,01094,05,03,1,21,01,072005,1,65,2231,1,222,24,1,5133,02,2,      ,072007,1,048000,5,2,      ,2,      ,000409.7328,1
01,00241,2,01091,01,01,1,41,03,022005,2,04,8324,1,233,24,1,8324,53,2,      ,022007,1,065000,1,2,      ,2,      ,000411.2230,1
01,00242,2,01091,01,01,1,35,02,062005,2,65,6111,1,500,10,1,5111,20,2,      ,042006,1,020000,1,2,      ,2,      ,000411.2230,1
01,00243,2,01091,01,01,1,45,04,032005,2,05,6111,1,233,15,1,1449,55,2,      ,062006,1,051000,1,2,      ,2,      ,000381.0757,1
01,00244,3,01111,01,01,1,42,03,092005,2,05,5169,1,300,10,1,8340,30,2,      ,072006,1,030000,1,1,999999,2,      ,000383.6998,1
01,00245,4,01123,02,02,2,39,01,012005,2,03,5220,1,222,24,1,9131,08,2,      ,012007,1,055000,1,2,      ,2,      ,000388.4485,1
01,00246,4,01123,03,08,1,42,01,112003,2,05,4190,1,400,32,1,9131,22,2,      ,072006,1,120000,1,2,      ,2,      ,000380.6485,1
01,00247,4,01149,01,01,1,47,03,112004,2,05,9322,1,212,12,1,8340,26,2,      ,112005,1,090000,1,2,      ,2,      ,000354.0270,1
01,00248,2,01162,01,01,1,40,02,082005,2,05,0920,1,400,06,1,8340,14,2,      ,022006,1,035000,4,1,056000,2,      ,000420.3085,1
01,00249,2,01162,01,01,1,38,01,112004,2,04,5220,1,214,19,1,5169,10,2,      ,062006,1,090000,1,2,      ,2,      ,000420.3085,1
01,00250,2,01162,03,03,2,28,04,012004,1,05,0210,1,211,09,1,9131,60,2,      ,102005,1,012000,1,2,      ,2,      ,000489.2209,1
01,00250,2,01162,02,02,2,48,01,042004,2,02,5122,1,211,20,1,9131,17,2,      ,122005,1,024000,1,2,      ,2,      ,000397.1121,1
01,00251,2,01162,02,02,2,28,03,012005,2,04,0210,1,400,11,1,9142,49,2,      ,122005,1,044000,4,2,      ,2,      ,000489.2209,1
01,00252,1,01172,01,01,1,42,04,022005,2,05,6212,1,400,12,1,5123,30,1,092005,      ,1,065000,4,1,050000,1,008000,000384.9846,1
01,00253,1,01172,05,05,1,27,03,102004,2,04,9211,1,234,14,1,7241,29,2,      ,122005,1,056000,4,2,      ,2,      ,000442.4993,1
01,00254,4,01181,02,02,2,32,02,102001,2,65,2231,1,231,88,1,2231,47,2,      ,888888,1,010000,1,2,      ,2,      ,000493.7108,1
01,00255,4,01181,04,03,2,22,01,102003,2,05,4211,1,211,24,1,9131,07,1,052004,      ,2,      , ,2,      ,2,      ,000471.3900,2
01,00256,4,01181,04,02,1,46,01,062003,2,04,0920,1,233,88,1,9313,27,2,      ,888888,1,060000,1,2,      ,2,      ,000393.0697,1
01,00257,2,01198,02,02,2,34,01,122004,2,04,0210,1,211,24,1,9131,09,2,      ,122006,1,030000,4,2,      ,2,      ,000495.2427,1
02,00258,1,01208,03,03,2,43,01,062004,1,05,9211,1,213,36,1,9131,15,2,      ,062007,2,      , ,2,      ,2,      ,000325.1528,1
02,00259,4,01222,04,05,2,25,01,042005,2,61,2341,1,233,36,1,9131,05,2,      ,042008,1,024000,1,2,      ,2,      ,000369.7971,1
02,00260,4,01222,02,02,2,27,01,042004,2,05,0210,1,231,24,1,9131,17,2,      ,042006,1,076000,1,2,      ,1,014000,000369.7971,1
02,00261,3,01219,04,03,2,21,01,032004,1,03,9131,1,231,24,1,9131,18,2,      ,032006,1,026000,1,2,      ,2,      ,000341.3421,1
02,00262,3,01219,03,03,2,26,01,062001,1,04,0210,1,222,60,1,9131,51,2,      ,062006,1,005000,4,2,      ,1,003000,000357.5049,1
02,00263,4,01223,03,03,2,38,01,052001,2,05,9111,1,211,24,1,9131,25,1,062003,      ,2,      , ,2,      ,2,      ,000325.1528,2
02,00264,3,01216,02,03,2,37,02,092005,1,63,5220,1,211,24,1,9131,60,2,      ,092007,1,003000,1,1,050000,1,009000,000325.9200,1
02,00265,3,01216,03,03,2,56,05,062005,2,65,2231,1,233,06,1,2231,60,2,      ,122005,1,010000,1,1,050000,2,      ,000318.2265,1
02,00265,3,01216,04,03,2,48,05,062005,2,65,2231,1,233,06,1,2231,60,2,      ,122005,1,010000,1,1,035000,2,      ,000301.7496,1
02,00266,3,01216,02,02,2,33,01,032002,2,04,9211,1,235,60,1,9131,42,2,      ,032007,1,010000,1,2,      ,2,      ,000371.7394,1
02,00267,4,01218,01,01,1,47,01,052001,2,04,6112,1,233,60,1,8324,52,2,      ,052006,1,002000,1,2,      ,2,      ,000306.2938,1
02,00268,2,01228,03,03,1,32,02,092005,2,05,6111,1,212,12,1,8340,24,2,      ,092006,2,      , ,2,      ,2,      ,000393.0227,1
02,00268,2,01228,04,05,2,32,01,052003,2,63,0210,1,400,30,1,9131,28,2,      ,122005,1,999999,1,2,      ,2,      ,000383.6740,1
02,00269,4,01227,02,02,2,33,01,042005,2,04,0210,1,235,24,1,9131,05,2,      ,042007,1,020000,1,2,      ,2,      ,000383.6740,1
02,00270,4,01227,03,03,2,28,01,082004,1,05,5220,1,500,24,1,9131,12,2,      ,082007,2,      , ,2,      ,2,      ,000383.6740,1
02,00271,3,01241,03,03,2,26,02,082005,4,04,9211,1,235,24,1,9131,26,2,      ,082007,1,008000,4,1,030000,2,      ,000358.9208,1
02,00272,1,01242,02,02,2,24,01,122004,2,05,9211,1,213,24,1,9131,09,2,      ,122006,1,040000,1,2,      ,1,001000,000352.7061,1
02,00273,1,01260,04,03,2,25,01,102001,2,05,4115,1,222,15,1,9131,15,1,012003,      ,2,      , ,2,      ,2,      ,000384.4306,2
02,00273,1,01260,06,03,1,28,02,052005,2,04,9211,1,233,36,1,9312,36,2,      ,032008,1,011000,1,1,050000,2,      ,000393.7978,1
02,00274,3,01254,01,01,1,29,01,052004,2,05,8321,1,213,12,1,3152,12,1,052005,      ,1,020000,1,1,040000,2,      ,000378.7780,1
02,00275,3,01262,02,02,2,39,03,042005,2,05,0210,1,211,24,1,9131,60,2,      ,042007,1,021000,1,2,      ,2,      ,000315.3021,1
02,00276,3,01262,09,03,2,36,02,092004,4,03,7433,1,233,24,1,9131,60,2,      ,092006,1,044000,1,2,      ,2,      ,000315.3021,1
02,00277,4,01271,07,05,2,29,01,092005,2,05,0210,1,211,24,1,9131,00,2,      ,092007,2,      , ,2,      ,2,      ,000371.7394,1
02,00278,2,01303,02,02,2,54,02,042003,2,03,7433,1,235,36,1,7433,60,2,      ,122005,1,005000,4,2,      ,2,      ,000298.8148,1
02,00279,2,01303,01,01,1,49,02,082003,2,63,2460,7,500,05,1,2460,10,1,012004,      ,2,      , ,2,      ,2,      ,000304.0283, 
02,00280,2,01305,04,03,2,33,02,012004,1,63,3433,1,500,60,1,9131,48,2,      ,012009,1,015000,1,2,      ,2,      ,000369.7681,1
02,00281,2,01305,05,03,2,38,03,082005,2,04,0210,1,234,12,1,3300,58,2,      ,082006,1,055000,1,1,022000,2,      ,000324.1917,1
02,00282,2,01314,03,03,1,25,01,042003,1,64,9211,1,213,36,1,9321,29,2,      ,042006,1,025000,1,2,      ,1,007000,000387.0737,1
02,00283,4,01312,02,02,2,37,02,012003,2,65,2231,1,211,35,1,9131,46,2,      ,122005,1,090000,1,2,      ,1,010000,000323.2350,1
02,00284,1,01320,03,03,2,33,02,082005,1,03,9211,1,211,24,1,9131,25,2,      ,072007,1,010000,1,1,030000,2,      ,000369.7971,1
02,00285,3,01332,03,03,1,36,01,052005,1,04,9211,1,235,24,1,9131,04,2,      ,052007,1,010000,1,2,      ,2,      ,000342.6132,1
02,00286,3,01332,01,01,2,43,01,012005,3,02,9211,1,234,24,1,9131,08,2,      ,012007,1,025000,4,2,      ,2,      ,000337.0470,1
02,00287,3,01332,03,03,1,35,01,122003,2,65,2141,1,500,24,1,2141,21,2,      ,122005,1,010000,1,2,      ,2,      ,000342.6132,1
02,00288,3,01332,03,05,2,35,02,012003,2,04,9211,1,213,24,1,9131,48,1,012005,      ,2,      , ,2,      ,2,      ,000337.0470,2
02,00289,3,01332,02,02,2,50,03,042005,2,02,6212,1,211,08,1,9131,58,2,      ,122005,1,015000,1,2,      ,2,      ,000312.0514,1
02,00290,2,01330,04,02,1,41,02,042003,2,05,7122,1,223,48,1,7122,60,2,      ,042007,1,018000,4,2,      ,2,      ,000341.1872,1
02,00291,1,01347,04,03,2,35,01,092004,2,61,4215,1,213,36,1,9131,12,2,      ,082007,2,      , ,2,      ,2,      ,000314.6814,1
02,00292,1,01347,02,02,2,32,01,092005,2,05,9211,1,213,36,1,9131,01,2,      ,082008,2,      , ,2,      ,2,      ,000358.9208,1
02,00293,1,01347,04,03,2,29,01,092004,1,63,2331,1,235,24,1,9131,12,2,      ,082006,1,070000,1,2,      ,2,      ,000358.9208,1
02,00294,1,01347,02,02,2,47,01,122000,2,03,0210,1,235,27,1,9131,27,1,032003,      ,2,      , ,2,      ,2,      ,000291.3444,2
02,00295,1,01347,02,02,2,34,01,062005,2,05,9211,1,211,24,1,9131,03,2,      ,052007,1,015000,5,2,      ,2,      ,000358.9208,1
02,00296,2,01344,04,03,2,34,02,072003,1,04,0210,1,211,36,1,9131,60,2,      ,072006,1,100000,1,2,      ,1,010000,000359.6287,1
02,00297,1,01354,05,05,2,28,01,072002,2,04,9211,1,222,24,1,9131,25,1,082004,      ,2,      , ,2,      ,2,      ,000359.6287,2
02,00298,1,01354,02,05,1,33,01,032001,2,65,6111,1,223,24,1,9322,01,1,042001,      ,2,      , ,2,      ,2,      ,000368.3916,2
02,00298,1,01354,03,03,2,35,01,032001,2,05,0210,1,223,24,1,9131,01,1,042001,      ,2,      , ,2,      ,2,      ,000315.3021,2
