REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,DTLEFTM,DTLEFTY,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DTRETM,DTRETY,DTEXPM,DTEXPY,CASHREM,CASHAMT,MODE,RET6MOS,CASHHOME,INKIND,KINDAMT,SWGT
06,30,1,1023,2,1,54,05,03,2000,2,6,Z90,1,096,10,1,043,50,2,  ,    ,01,2001,1,300000,1,2,      ,2,      ,0430.9492
06,30,1,1025,3,1,21,01,10,1998,1,6,Z30,5,096,88,2,   ,  ,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0430.9492
06,30,1,1026,2,1,45,04,06,2000,2,7,Z90,1,100,08,1,043,35,2,  ,    ,02,2001,1,060000,1,2,      ,2,      ,0430.9492
06,30,1,1026,3,1,23,02,06,2000,1,7,Z90,1,100,12,1,042,24,2,  ,    ,06,2001,1,050000,1,2,      ,2,      ,0430.9492
06,30,1,1036,2,1,50,05,09,2000,2,6,981,1,082,10,1,981,50,2,  ,    ,06,2001,1,200000,1,1,020000,1,003500,0430.9491
06,30,1,1041,2,1,44,05,04,2000,2,6,981,1,082,10,1,981,55,2,  ,    ,02,2001,1,058200,1,2,      ,2,      ,0430.9491
06,30,1,1046,3,1,25,03,02,2000,1,7,981,1,035,12,1,981,31,2,  ,    ,02,2001,1,060000,1,2,      ,2,      ,0430.9488
06,30,1,1046,3,1,22,01,03,2000,1,7,981,1,082,88,1,981,06,2,  ,    ,88,8888,1,036000,1,2,      ,2,      ,0430.9488
06,30,1,1046,3,2,26,01,09,1999,1,7,066,1,082,24,1,066,12,2,  ,    ,09,2001,1,030000,1,2,      ,2,      ,0430.9488
06,30,1,1051,3,1,26,01,06,2000,1,6,452,1,081,12,1,532,03,2,  ,    ,06,2001,1,015000,1,2,      ,2,      ,0430.9488
06,30,1,1057,3,1,41,01,12,1997,2,7,Z90,3,018,36,1,389,33,2,  ,    ,12,2000,1,085967,1,2,      ,2,      ,0497.7158
06,30,1,1057,3,2,35,04,12,1998,2,7,Z90,3,018,24,1,066,58,2,  ,    ,12,2000,1,039670,1,2,      ,2,      ,0497.7158
06,30,1,1059,6,2,46,02,05,2000,1,7,Z90,3,035,20,1,311,45,2,  ,    ,01,2002,1,026400,1,2,      ,1,004400,0497.7158
06,30,1,1061,3,1,38,01,01,1998,1,4,Z90,3,081,88,1,959,32,2,  ,    ,88,8888,1,025000,1,2,      ,1,004400,0497.7158
06,30,1,1066,3,2,45,01,01,1997,2,7,Z90,6,096,88,1,066,44,2,  ,    ,88,8888,1,013000,1,2,      ,2,      ,0497.7158
06,30,1,1066,3,2,39,01,12,1998,2,7,Z90,6,096,24,1,066,21,2,  ,    ,12,2000,1,037000,1,2,      ,2,      ,0497.7158
06,30,1,1099,3,1,31,05,08,2000,1,7,Z90,1,999,10,1,855,36,2,  ,    ,06,2001,2,      , ,2,      ,2,      ,0430.9491
06,30,1,1100,3,2,31,02,03,1998,1,4,Z20,1,039,24,1,541,36,2,  ,    ,99,2001,1,018000,1,2,      ,1,003440,0430.9491
06,30,1,1101,3,2,44,01,05,2000,1,7,134,3,057,24,1,134,04,2,  ,    ,04,2002,1,004000,1,2,      ,2,      ,0430.9491
06,30,1,1105,3,1,29,02,03,1999,1,6,Z90,1,999,10,1,982,20,1,04,2000,  ,    ,2,      , ,1,120000,1,089500,0430.9491
06,30,1,1106,2,1,47,04,05,2000,2,7,Z90,1,066,10,1,042,25,2,  ,    ,03,2001,1,090000,2,2,      ,2,      ,0430.9491
06,30,1,1107,2,1,53,05,06,2000,2,7,Z90,1,081,12,1,389,60,2,  ,    ,03,2001,1,090000,1,2,      ,2,      ,0430.9491
06,30,1,1118,6,2,32,01,05,2000,4,7,Z20,1,039,24,1,541,04,2,  ,    ,05,2002,2,      , ,2,      ,2,      ,0430.9488
06,30,1,1118,2,1,38,02,07,2000,2,5,Z90,1,081,24,1,846,60,2,  ,    ,07,2002,2,      , ,2,      ,2,      ,0430.9488
06,30,1,1126,3,2,31,03,02,2000,1,7,Z90,6,096,09,1,066,60,2,  ,    ,11,2000,1,042500,1,2,      ,2,      ,0430.9488
06,30,1,1132,2,1,53,05,04,1999,2,6,985,1,039,10,1,532,50,1,07,2000,  ,    ,1,027000,1,1,020000,1,010000,0453.3210
06,30,1,1153,2,2,47,01,06,1997,2,7,Z90,1,039,45,1,451,39,2,  ,    ,03,2001,1,030000,1,2,      ,2,      ,0201.1936
06,30,1,1156,4,1,42,01,06,1998,2,2,951,1,036,36,1,951,27,2,  ,    ,06,2001,1,031100,1,2,      ,2,      ,0201.1936
06,30,1,1160,2,1,49,06,06,2000,2,7,Z90,1,082,09,1,042,48,2,  ,    ,03,2001,1,060000,1,1,050000,1,047500,0201.1936
06,30,1,1166,3,1,22,01,06,2000,1,7,Z90,1,066,09,1,042,03,2,  ,    ,03,2001,1,071760,1,2,      ,2,      ,0219.4839
06,30,1,1167,3,1,41,20,09,2000,1,6,Z90,3,065,03,1,973,60,2,  ,    ,12,2000,2,      , ,1,120000,1,002000,0219.4839
06,30,1,1178,3,2,28,02,12,1999,1,4,Z20,1,039,24,1,541,58,2,  ,    ,12,2001,1,026000,1,2,      ,2,      ,0201.1937
06,30,1,1178,3,2,40,02,10,1999,4,4,Z20,1,039,24,1,541,58,2,  ,    ,10,2001,1,030000,1,2,      ,2,      ,0201.1937
06,30,1,1180,3,2,38,02,08,2000,4,6,Z20,1,039,24,1,541,25,2,  ,    ,08,2002,1,003000,1,2,      ,1,019500,0201.1937
06,30,1,1201,2,1,70,01,12,1999,2,4,Z90,6,096,88,2,   ,  ,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0185.9415
06,30,1,1202,6,1,32,01,11,1999,2,5,799,1,081,12,1,855,10,2,  ,    ,11,2000,1,021000,1,2,      ,2,      ,0185.9415
06,30,1,1202,6,2,27,01,05,2000,2,4,Z20,1,052,06,1,172,04,2,  ,    ,11,2000,2,      , ,2,      ,2,      ,0185.9415
06,30,1,1220,2,2,43,01,11,1999,2,4,791,1,039,24,1,541,10,2,  ,    ,11,2001,1,042000,4,2,      ,1,010000,0201.1935
06,30,1,1223,3,1,33,03,12,1998,1,7,Z90,1,066,24,1,982,45,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0201.1935
06,30,1,1223,3,1,32,03,09,1998,1,7,Z90,1,052,12,1,982,45,1,07,1999,  ,    ,2,      , ,2,      ,2,      ,0201.1935
06,30,1,1228,1,2,70,01,01,2000,3,7,Z90,6,050,04,2,   ,  ,1,05,2000,  ,    ,2,      , ,1,000000,2,      ,0219.4840
06,30,1,1228,4,1,39,02,12,1999,2,7,Z90,4,057,01,2,   ,  ,1,01,2000,  ,    ,2,      , ,2,      ,2,      ,0219.4840
06,30,1,1228,3,2,38,02,08,2000,2,7,Z90,6,050,88,1,141,07,2,  ,    ,88,8888,2,      , ,1,888888,2,      ,0219.4840
06,30,1,1228,3,2,36,03,06,2000,2,7,Z90,6,050,88,1,066,09,2,  ,    ,88,8888,1,090000,1,2,      ,2,      ,0219.4840
06,30,1,1237,2,1,37,05,08,2000,2,7,Z90,1,020,09,1,981,36,2,  ,    ,05,2001,1,020000,1,1,065000,1,009330,0201.1935
06,30,1,1232,1,1,50,03,09,2000,2,7,219,7,096,01,2,   ,  ,2,  ,    ,10,2000,2,      , ,2,      ,2,      ,0219.4840
06,30,1,1243,4,1,30,03,09,2000,2,7,Z90,1,035,06,1,981,18,2,  ,    ,02,2001,2,      , ,2,      ,2,      ,0201.1935
06,30,1,1245,3,2,64,03,06,1998,1,7,Z90,3,096,88,1,079,33,2,  ,    ,88,8888,1,060000,1,2,      ,2,      ,0201.1935
06,30,1,1248,2,1,46,03,08,2000,2,6,Z90,1,066,06,1,043,30,2,  ,    ,03,2001,1,004000,2,1,100000,1,001000,0201.1935
06,30,1,1257,2,2,55,01,12,1999,2,6,Z20,3,096,18,1,541,09,2,  ,    ,08,2001,1,060000,1,2,      ,2,      ,0201.1937
06,30,1,1273,3,1,26,05,03,2000,1,7,Z90,1,035,12,1,982,50,2,  ,    ,02,2001,1,035000,1,2,      ,1,001000,0201.1934
06,30,1,1283,3,2,41,05,01,2000,1,6,Z90,1,082,11,1,593,55,2,  ,    ,12,2000,1,060000,4,2,      ,2,      ,0201.1934
06,30,1,1286,2,1,38,06,08,2000,2,6,Z90,1,035,09,1,981,44,2,  ,    ,06,2001,1,030000,2,1,040000,1,013950,0201.1936
06,30,1,1289,2,1,45,04,08,2000,2,7,Z90,1,035,09,1,981,30,2,  ,    ,06,2001,1,030400,2,1,025200,1,001540,0201.1936
06,30,1,1302,3,2,32,05,09,1999,1,7,Z90,3,081,15,1,079,30,2,  ,    ,12,2000,1,061400,1,2,      ,2,      ,0241.4326
06,30,1,1305,2,2,46,02,05,2000,2,6,451,1,081,24,1,541,30,2,  ,    ,05,2002,1,054300,2,2,      ,2,      ,0241.4326
06,30,1,1308,5,1,33,02,08,2000,1,6,Z90,1,035,06,1,981,24,2,  ,    ,03,2001,2,      , ,1,025000,2,      ,0241.4326
06,30,1,1318,3,2,30,01,08,1997,2,6,423,1,094,24,1,541,15,1,11,1998,  ,    ,2,      , ,2,      ,2,      ,0219.4840
06,30,1,1320,2,1,55,05,04,2000,2,6,043,1,096,07,1,043,35,2,  ,    ,01,2001,1,450000,1,2,      ,2,      ,0219.4840
06,30,1,1320,3,1,24,02,06,1999,1,7,Z90,1,001,10,1,982,16,1,12,1999,  ,    ,2,      , ,2,      ,2,      ,0219.4840
06,30,1,1322,2,1,45,05,03,2000,2,7,Z90,1,052,10,1,042,60,2,  ,    ,03,2001,1,180000,1,2,      ,2,      ,0201.1935
06,30,1,1337,4,1,31,01,07,1999,2,7,Z30,1,014,12,1,043,12,1,07,2000,  ,    ,1,068000,1,1,042000,1,008120,0201.1935
06,30,1,1343,3,2,27,01,03,1998,1,7,Z10,1,082,24,1,066,30,2,  ,    ,01,2001,1,033000,1,2,      ,2,      ,0201.1935
06,30,1,1355,6,1,30,07,08,2000,1,5,219,8,090,01,1,219,05,1,08,2000,  ,    ,2,      , ,1,020000,2,      ,0202.2468
06,30,1,1358,6,2,23,01,06,2000,2,6,Z30,6,096,88,2,   ,  ,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0201.1936
06,30,1,1360,3,2,27,01,10,1999,1,7,066,1,096,14,1,066,11,2,  ,    ,12,2000,1,048000,1,2,      ,2,      ,0201.1936
06,30,1,1362,2,2,48,01,07,2000,2,7,Z10,1,094,12,1,066,02,2,  ,    ,08,2001,1,008000,1,2,      ,2,      ,0201.1936
06,30,1,1365,2,1,56,09,07,1999,2,6,Z90,1,035,04,1,043,48,1,10,1999,  ,    ,2,      , ,2,      ,2,      ,0201.1936
06,30,1,1380,2,1,61,05,02,2000,2,6,Z90,1,082,09,1,042,60,2,  ,    ,11,2000,1,080000,2,2,      ,2,      ,0201.1935
06,30,1,1384,3,2,42,01,11,1999,1,4,541,1,052,13,1,541,10,2,  ,    ,12,2000,1,015000,1,2,      ,2,      ,0201.1936
06,30,1,1390,3,1,28,01,09,2000,2,6,872,1,052,09,1,532,01,2,  ,    ,06,2001,2,      , ,2,      ,2,      ,0201.1936
06,30,1,1390,4,1,36,04,08,1999,2,6,985,1,052,12,1,981,48,1,08,2000,  ,    ,1,030000,1,1,070000,1,002000,0201.1936
06,30,1,1404,3,1,25,01,02,1999,1,7,Z30,8,095,14,1,982,14,1,03,2000,  ,    ,2,      , ,2,      ,2,      ,0223.2496
06,30,1,1413,2,1,46,05,04,2000,2,7,Z90,1,035,12,1,042,50,2,  ,    ,04,2001,1,080000,1,2,      ,2,      ,0198.8266
06,30,1,1420,2,1,45,05,10,1999,2,6,Z90,1,063,12,1,981,60,2,  ,    ,10,2000,1,120000,1,2,      ,1,154600,0201.1937
06,30,1,1422,2,2,45,05,01,2000,2,7,Z20,1,010,12,1,219,60,2,  ,    ,05,2001,1,090000,1,2,      ,2,      ,0201.1937
06,30,1,1426,3,1,24,01,09,1999,1,7,Z90,1,081,13,1,066,12,2,  ,    ,10,2000,1,040000,1,2,      ,2,      ,0201.1937
06,30,1,1430,3,2,22,01,04,1999,1,4,532,1,082,88,1,541,17,2,  ,    ,88,8888,1,026000,1,2,      ,2,      ,0225.0124
06,30,1,1434,3,2,26,01,11,1999,1,5,Z20,1,039,24,1,541,10,2,  ,    ,11,2001,1,035000,1,2,      ,1,037000,0225.0124
06,30,2,1449,4,1,30,03,03,2000,2,6,Z90,1,015,06,1,532,36,1,09,2000,  ,    ,1,035000,1,1,010000,1,008500,0477.5659
06,30,2,1458,3,1,26,04,12,1999,1,6,981,1,066,88,1,981,52,2,  ,    ,88,8888,1,048000,1,2,      ,2,      ,0477.5706
06,30,2,1458,3,1,21,01,07,2000,1,6,981,1,066,10,1,981,02,2,  ,    ,05,2001,1,012000,1,2,      ,2,      ,0477.5706
06,30,2,1462,2,1,40,05,06,2000,2,4,954,1,081,24,1,954,52,2,  ,    ,06,2002,1,027000,1,2,      ,2,      ,0477.5706
06,30,2,1463,3,1,29,02,04,2000,1,6,981,1,035,10,1,981,24,2,  ,    ,02,2001,1,052800,1,2,      ,2,      ,0477.5706
06,30,2,1466,2,1,38,01,09,2000,2,7,133,7,032,03,2,   ,  ,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0477.5744
06,30,2,1471,3,1,25,02,05,1998,1,6,985,1,035,17,1,982,28,2,  ,    ,05,2001,1,017000,1,2,      ,2,      ,0477.5744
06,30,2,1473,3,1,47,05,09,1999,1,6,Z90,1,052,06,1,043,30,1,03,2000,  ,    ,2,      , ,2,      ,2,      ,0477.5744
06,30,2,1478,2,1,39,05,09,2000,2,6,981,1,082,06,1,981,50,2,  ,    ,04,2001,2,      , ,1,075000,1,003000,0520.9803
06,30,2,1481,3,1,34,02,09,2000,2,6,981,1,082,04,1,981,20,2,  ,    ,02,2001,1,024000,1,1,025000,1,003300,0520.9803
06,30,2,1483,2,1,47,05,08,2000,2,4,981,1,081,04,1,981,50,2,  ,    ,12,2000,1,072000,1,1,030000,1,002500,0520.9803
06,30,2,1486,2,1,43,05,01,2000,2,6,981,1,081,10,1,981,50,1,07,2000,  ,    ,1,042000,1,1,060000,1,008500,0520.9803
06,30,2,1489,3,2,25,01,05,1998,1,6,451,1,082,31,1,541,28,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0477.5660
06,30,2,1493,4,1,28,02,07,2000,2,7,Z90,1,081,12,1,021,32,2,  ,    ,06,2001,1,010000,1,1,050000,2,      ,0477.5660
06,30,2,1494,3,2,30,02,02,2000,1,7,066,1,081,24,1,066,45,2,  ,    ,03,2002,1,123000,1,2,      ,2,      ,0477.5660
06,30,2,1499,2,1,32,05,10,1999,2,6,Z90,1,070,11,1,043,40,1,09,2000,  ,    ,1,100000,2,1,040000,1,001350,0477.5660
06,30,2,1503,2,1,45,04,05,2000,2,2,Z90,1,052,10,1,982,53,2,  ,    ,02,2001,1,048000,1,2,      ,2,      ,0477.5688
06,30,2,1510,3,2,43,02,06,2000,1,4,Z90,1,039,88,1,541,18,2,  ,    ,88,8888,2,      , ,1,010000,1,008500,0477.5688
06,30,2,1510,3,2,42,01,05,1998,1,7,Z90,1,096,88,1,541,28,2,  ,    ,88,8888,1,060000,1,2,      ,1,006000,0477.5688
06,30,2,1518,3,2,39,03,04,1999,4,7,Z90,1,096,24,1,541,50,2,  ,    ,05,2001,1,070000,1,2,      ,2,      ,0520.9821
06,30,2,1523,2,2,33,02,08,1999,2,6,Z90,1,039,24,1,541,36,2,  ,    ,08,2001,1,050000,1,2,      ,2,      ,0520.9821
06,30,2,1525,3,1,29,02,09,2000,1,6,Z90,1,059,06,1,982,06,2,  ,    ,04,2001,2,      , ,1,050000,1,001500,0477.5635
06,30,2,1525,4,1,31,04,01,2000,2,6,985,1,888,10,1,982,39,2,  ,    ,11,2000,1,066000,1,2,      ,2,      ,0477.5635
06,30,2,1528,3,2,41,10,06,2000,2,7,066,8,096,09,1,066,60,2,  ,    ,03,2001,1,135000,1,1,150000,1,011200,0477.5635
06,30,2,1528,5,1,13,10,04,2000,1,2,Z30,8,096,02,2,   ,  ,1,06,2000,  ,    ,2,      , ,1,000000,2,      ,0468.2830
06,30,2,1543,3,2,22,01,04,2000,1,5,Z20,1,039,24,1,541,05,2,  ,    ,04,2002,1,005000,1,2,      ,2,      ,0562.2934
06,30,2,1563,6,2,31,02,08,1998,1,7,Z20,1,039,24,1,541,48,2,  ,    ,05,2001,1,012000,1,2,      ,2,      ,0492.3981
06,30,2,1567,4,1,29,02,01,2000,2,7,025,1,056,24,1,025,48,2,  ,    ,01,2002,1,030000,1,2,      ,2,      ,0492.3981
06,30,2,1567,3,1,23,01,08,2000,1,4,621,1,089,24,1,799,01,2,  ,    ,04,2002,2,      , ,2,      ,2,      ,0492.3981
06,30,2,1588,3,1,29,03,11,1999,1,4,621,1,052,10,1,981,40,1,08,2000,  ,    ,1,003000,1,1,125000,1,002100,0450.2751
06,30,2,1592,2,1,47,03,05,2000,2,2,Z90,1,094,10,1,981,34,2,  ,    ,03,2001,1,068000,1,2,      ,2,      ,0450.2751
06,30,2,1610,4,1,39,02,05,1998,2,6,Z90,1,039,24,1,985,48,1,01,2000,  ,    ,2,      , ,2,      ,2,      ,0477.5646
06,30,2,1610,3,2,41,02,01,2000,2,6,Z90,1,018,88,1,541,50,2,  ,    ,88,8888,1,013000,1,2,      ,2,      ,0477.5646
06,30,2,1647,3,2,44,05,04,2000,1,7,Z20,1,039,12,1,541,60,2,  ,    ,04,2001,1,015000,1,2,      ,1,011200,0477.5656
06,30,2,1647,3,2,27,02,04,2000,1,7,Z20,1,089,24,1,853,29,2,  ,    ,04,2002,1,020000,1,2,      ,2,      ,0477.5656
06,30,2,1650,3,2,31,01,06,1999,1,4,Z20,1,089,24,1,541,15,2,  ,    ,06,2001,1,020000,1,2,      ,2,      ,0477.5656
06,30,2,1651,3,2,27,01,12,1999,1,6,Z30,1,082,12,1,541,09,2,  ,    ,12,2001,1,013000,4,2,      ,2,      ,0477.5656
06,30,2,1654,4,1,42,02,11,1999,2,6,Z90,1,081,88,1,451,60,2,  ,    ,88,8888,1,022000,1,2,      ,2,      ,0477.5656
06,30,2,1655,2,1,42,09,04,2000,2,6,Z90,1,052,07,1,982,53,2,  ,    ,11,2000,1,060000,1,2,      ,2,      ,0477.5656
06,30,2,1656,3,2,30,04,01,2000,1,6,Z90,1,039,24,1,541,60,2,  ,    ,12,2002,1,006000,1,2,      ,2,      ,0477.5656
06,30,2,1660,4,1,40,03,08,1999,2,7,Z90,1,039,10,1,522,25,1,06,2000,  ,    ,2,      , ,1,040000,2,      ,0477.5659
06,30,2,1668,4,2,33,02,04,2000,2,4,412,6,083,11,1,541,12,2,  ,    ,03,2001,1,008000,4,1,020000,1,013800,0477.5659
06,30,2,1672,2,2,27,01,03,1999,2,4,Z20,1,082,24,1,541,18,2,  ,    ,03,2001,1,024000,4,2,      ,2,      ,0522.6190
06,30,2,1676,4,1,43,02,09,2000,2,7,531,1,052,10,1,531,20,2,  ,    ,07,2001,1,014000,1,1,040000,1,001500,0522.6190
06,30,2,1711,3,2,28,03,04,2000,2,4,532,1,039,24,1,541,24,2,  ,    ,04,2002,1,020000,1,2,      ,2,      ,0477.5654
06,30,2,1711,4,1,32,04,04,2000,2,4,592,1,039,24,1,799,58,2,  ,    ,03,2002,1,010000,1,1,030000,1,010500,0477.5654
06,30,2,1714,3,2,34,02,05,1999,1,7,621,1,082,24,1,541,36,2,  ,    ,05,2001,2,      , ,2,      ,2,      ,0477.5654
06,30,2,1717,4,1,35,01,08,2000,2,6,621,1,096,88,1,625,01,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0531.7585
06,30,2,1719,3,2,19,01,06,2000,1,6,Z30,1,082,88,1,541,03,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0531.7585
06,30,2,1724,4,2,23,01,06,1998,2,4,Z90,1,039,18,1,541,18,1,12,1999,  ,    ,2,      , ,2,      ,2,      ,0531.7585
06,30,2,1731,3,1,19,01,02,2000,1,5,611,6,018,88,1,855,07,2,  ,    ,88,8888,1,015000,4,2,      ,2,      ,0477.5647
06,30,2,1749,4,1,28,01,12,1996,2,5,621,1,089,30,1,833,30,1,06,1999,  ,    ,2,      , ,2,      ,2,      ,0477.5642
06,30,2,1749,3,1,30,01,11,1999,1,6,490,1,081,24,1,329,10,2,  ,    ,11,2001,1,005000,1,2,      ,2,      ,0477.5642
06,30,2,1757,3,2,36,02,12,1999,4,5,532,1,039,24,1,541,33,2,  ,    ,12,2001,1,018000,1,2,      ,2,      ,0477.5647
06,30,2,1762,2,2,36,01,01,2000,2,5,Z20,1,081,24,1,541,08,2,  ,    ,12,2001,1,038000,1,2,      ,1,012000,0477.5647
06,30,2,1764,3,2,40,01,09,1997,1,6,Z90,1,067,24,1,541,36,2,  ,    ,99,2001,1,010000,4,2,      ,1,000500,0477.5647
06,30,2,1768,3,2,36,01,08,1999,1,7,Z90,1,081,88,1,066,13,2,  ,    ,88,8888,1,010000,1,2,      ,2,      ,0490.5899
06,30,2,1768,3,2,26,01,08,1999,1,7,Z90,1,081,88,1,066,13,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0490.5899
06,30,2,1772,6,2,40,03,05,2000,1,4,799,1,082,88,1,541,60,2,  ,    ,88,8888,1,004000,1,1,030000,1,011400,0490.5899
06,30,2,1802,3,2,30,02,04,1998,1,4,Z20,1,015,24,1,542,36,2,  ,    ,04,2001,1,030000,1,2,      ,1,005700,0477.5669
06,30,2,1802,3,1,28,01,12,1998,1,6,451,1,089,22,1,799,21,2,  ,    ,12,2001,1,025000,1,2,      ,2,      ,0477.5669
06,30,2,1805,3,2,31,01,06,2000,1,4,Z20,1,094,24,1,541,03,2,  ,    ,06,2002,2,      , ,2,      ,2,      ,0477.5669
06,30,2,1824,3,1,24,02,11,1999,1,1,552,1,082,10,1,981,20,1,09,2000,  ,    ,1,075000,1,1,020000,2,      ,0477.5669
06,30,2,1836,2,2,60,01,07,2000,2,7,Z40,4,096,06,2,   ,  ,2,  ,    ,01,2001,2,      , ,2,      ,2,      ,0486.1255
06,30,2,1836,3,1,24,01,07,1999,1,6,611,1,014,24,1,982,14,2,  ,    ,07,2001,2,      , ,2,      ,2,      ,0486.1255
06,30,2,1864,3,1,25,01,02,2000,1,5,611,1,089,12,1,849,07,2,  ,    ,02,2001,1,015000,1,2,      ,1,002000,0477.5650
06,04,2,0225,2,1,49,03,07,2000,2,6,846,1,081,24,1,962,50,2,  ,    ,07,2002,1,030000,1,1,025000,1,007300,0338.8056
06,30,1,1111,3,2,31,02,01,2000,1,6,Z90,1,082,06,1,541,24,1,07,2000,  ,    ,2,      , ,1,009000,1,023000,0430.9491
06,30,1,1398,3,2,32,02,08,1996,1,5,Z20,1,039,24,1,541,48,2,  ,    ,09,2001,1,030000,1,2,      ,1,002740,0223.2496
06,30,2,1648,3,2,31,02,09,1999,1,4,Z20,1,081,24,1,541,36,2,  ,    ,09,2001,1,003000,1,2,      ,2,      ,0477.5656
06,30,2,1648,3,2,27,03,11,1999,1,4,Z20,1,081,24,1,541,56,2,  ,    ,11,2001,1,008000,1,2,      ,2,      ,0477.5656
06,30,2,1791,3,2,26,01,01,1996,1,7,323,1,039,37,1,541,37,1,02,1999,  ,    ,2,      , ,2,      ,2,      ,0477.5669
06,45,1,2267,3,1,25,01,11,1998,1,7,031,1,081,24,1,162,23,2,  ,    ,01,2001,1,048000,4,2,      ,1,079500,0346.8004
06,45,1,2405,2,1,41,05,08,1999,2,6,Y19,1,052,11,1,981,55,1,07,2000,  ,    ,2,      , ,1,180000,1,014000,0286.2421
06,45,1,2225,3,2,31,03,05,2000,1,6,Z20,1,081,88,1,541,57,2,  ,    ,88,8888,1,012000,1,2,      ,1,024000,0514.5756
06,45,1,2118,3,2,26,02,06,1999,1,7,066,1,081,24,1,066,39,2,  ,    ,05,2001,1,040000,4,2,      ,1,005500,0471.6945
06,45,1,1986,2,1,32,03,01,2000,2,7,Z90,1,035,17,1,981,42,2,  ,    ,06,2001,1,100000,1,2,      ,2,      ,0471.6945
06,45,1,2016,2,1,38,05,06,2000,2,7,Z90,1,052,10,1,982,43,2,  ,    ,04,2001,1,045000,1,2,      ,2,      ,0521.0112
06,79,1,2893,4,1,41,04,06,1999,2,7,Z90,1,081,11,1,959,44,1,06,1999,  ,    ,2,      , ,2,      ,2,      ,0072.7141
06,45,1,2429,2,1,38,04,05,2000,2,7,981,1,033,06,1,042,40,2,  ,    ,11,2000,1,050400,1,2,      ,2,      ,0286.2420
06,79,1,2916,2,1,49,02,05,1999,2,6,Z90,1,035,24,1,043,54,2,  ,    ,05,2001,1,060000,1,2,      ,2,      ,0072.7141
07,12,1,0013,4,1,35,03,09,2000,2,6,Z90,1,096,09,1,981,40,2,  ,    ,04,2001,2,      , ,1,160000,2,      ,0339.7613
07,12,1,0016,3,1,28,01,05,2000,1,7,Z90,1,052,10,1,981,04,2,  ,    ,03,2001,1,010000,1,2,      ,2,      ,0339.7613
07,12,1,0018,4,1,39,04,07,2000,2,7,Z90,1,035,10,1,981,40,2,  ,    ,04,2001,1,030000,1,1,200000,1,025000,0339.7613
07,12,1,0025,3,1,23,03,08,2000,1,7,Z90,1,035,10,1,981,15,2,  ,    ,08,2001,2,      , ,2,      ,2,      ,0339.7612
07,12,1,0028,2,1,38,04,05,2000,2,7,Z90,1,035,12,1,043,30,2,  ,    ,04,2001,1,100000,1,2,      ,2,      ,0339.7612
07,12,1,0036,3,1,36,04,03,2000,1,6,Z90,1,035,07,1,033,47,2,  ,    ,10,2000,2,      , ,2,      ,2,      ,0339.7612
07,12,1,0048,1,1,39,04,07,1999,2,3,979,1,001,88,1,989,48,2,  ,    ,88,8888,1,075000,1,2,      ,1,064000,0339.7611
07,12,1,0057,6,1,27,01,05,1996,1,7,Z90,1,052,12,1,981,36,1,08,2000,  ,    ,1,040000,1,1,030000,1,016500,0440.3656
07,12,1,0060,4,1,31,04,05,2000,2,7,Z90,1,052,12,1,981,48,2,  ,    ,04,2001,1,040000,1,1,050000,1,014500,0440.3656
07,12,1,0060,2,1,50,03,12,1999,2,7,324,1,096,12,1,083,36,2,  ,    ,04,2001,1,138000,1,2,      ,2,      ,0440.3656
07,12,1,0069,3,2,33,01,07,1998,1,7,Z90,1,096,36,1,066,25,2,  ,    ,08,2001,1,078000,1,2,      ,2,      ,0339.7611
07,12,1,0104,3,1,34,04,12,1999,2,7,Z30,1,052,12,1,981,36,2,  ,    ,04,2001,1,480000,1,2,      ,2,      ,0339.7609
07,12,1,0112,2,1,39,05,05,1998,2,7,985,1,052,29,1,981,60,2,  ,    ,10,2000,1,060000,1,2,      ,2,      ,0366.7513
07,12,1,0126,3,2,36,01,01,1999,1,3,Z90,1,054,88,1,541,20,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0339.7609
07,12,1,0128,3,1,32,05,05,1998,1,7,Z90,6,096,88,1,071,56,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0339.7609
07,12,1,0131,6,1,25,02,02,1999,1,6,Z90,1,061,12,1,834,28,2,  ,    ,01,2001,2,      , ,2,      ,2,      ,0339.7609
07,12,1,0142,3,2,28,01,02,1999,2,7,389,1,015,88,1,389,12,2,  ,    ,88,8888,1,018000,1,2,      ,2,      ,0339.7611
07,12,2,0156,3,2,26,01,10,1999,1,7,067,1,089,24,1,551,11,2,  ,    ,10,2001,1,141000,1,2,      ,2,      ,0702.9595
07,12,2,0169,2,1,58,02,09,2000,2,2,Z90,1,081,12,1,039,55,2,  ,    ,09,2001,1,069000,1,1,046000,2,      ,0709.7809
