RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18M_DTRET,RQ18Y_DTRET,RQ19_REASON,RQ20M_DTEXP,RQ20Y_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
13,2674,012,00323,01,01,1,32,03,06,2016,2,63,821,1,1,500,06,1,821,60,2,,,,12,2016,1,0080000,1,1,090,,,3,010,,,,,2,,2,,000356.7456,1
13,2675,011,00118,01,01,1,45,10,06,2016,2,63,352,1,2,232,06,1,411,50,2,,,,12,2016,1,0212000,1,1,065,,,3,035,,,,,2,,2,,000407.2954,1
13,2676,011,00118,01,01,1,55,07,03,2014,2,65,093,1,2,400,17,1,214,53,1,08,2015,2,,,2,,,,,,,,,,,,,2,,2,,000311.9574,2
13,2677,011,00118,01,01,1,49,06,05,2015,2,68,093,1,2,400,09,1,818,45,1,02,2016,2,,,2,,,,,,,,,,,,,1,0030000,2,,000407.2954,2
13,2678,011,00118,01,01,1,41,06,07,2016,2,68,093,1,2,300,09,1,411,45,2,,,,04,2017,1,0173000,1,1,050,,,3,050,,,,,2,,2,,000373.7726,1
13,2679,011,00118,01,01,1,50,05,07,2015,2,04,512,1,1,233,24,1,512,39,2,,,,07,2017,1,0090000,5,1,070,,,3,030,,,,,2,,2,,000407.2954,1
13,2680,012,00195,01,01,1,41,05,09,2016,2,65,215,1,1,213,07,1,215,60,2,,,,04,2017,2,,,,,,,,,,,,,2,,2,,000320.3766,1
13,2681,012,00195,01,01,2,44,05,02,2015,4,04,514,1,1,233,07,1,514,60,1,01,2016,2,,,1,0090000,1,1,080,,,3,020,,,,,2,,2,,000281.4873,2
13,2682,012,00195,04,05,2,32,01,01,2015,2,67,221,1,1,233,36,1,221,20,2,,,,01,2018,1,0030000,1,1,090,,,3,010,,,,,2,,2,,000347.2689,1
13,2683,011,00182,01,01,2,49,04,07,2014,4,06,522,1,1,234,24,1,142,48,1,07,2016,3,,,1,0180000,1,1,070,,,3,030,,,,,1,0060000,1,0108000,000363.7863,1
13,2684,011,00182,01,01,1,43,03,11,2015,2,04,093,1,1,233,24,1,712,47,2,,,,11,2017,1,0084000,4,1,060,,,3,040,,,,,2,,2,,000373.7726,1
13,2685,010,00373,02,02,1,34,02,08,2015,2,61,122,1,1,300,21,1,141,13,1,05,2016,3,,,1,0160000,5,1,040,2,050,3,010,,,,,1,0200000,2,,000390.5175,1
13,2686,010,00373,81,07,1,52,01,12,2014,2,68,921,6,,500,88,1,921,21,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000406.3274,
13,2686,010,00373,82,07,2,52,01,12,2014,2,63,523,1,1,500,88,1,522,21,2,,,,88,8888,1,0169800,1,1,100,,,,,,,,,2,,1,0019200,000406.3274,1
13,2686,010,00373,83,04,1,21,01,12,2014,1,54,093,1,1,500,88,1,513,21,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000406.3274,1
13,2687,010,00373,01,01,2,57,01,01,2014,3,53,142,4,,500,35,1,531,32,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,000302.3953,1
13,2688,010,00373,01,01,1,31,01,12,2012,2,64,422,4,,222,01,2,,,1,01,2013,3,,,2,,,,,,,,,,,,,2,,2,,000390.5175,2
13,2688,010,00373,02,02,2,33,01,12,2012,2,63,122,4,,222,01,2,,,1,01,2013,3,,,2,,,,,,,,,,,,,2,,2,,000410.6491,2
13,2689,010,00373,01,01,1,58,05,04,2016,2,68,093,1,2,500,88,1,511,60,2,,,,88,8888,1,0140500,3,1,100,,,,,,,,,2,,2,,000316.1939,1
13,2689,010,00373,03,03,1,25,01,07,2016,1,06,422,1,1,233,23,1,818,02,2,,,,06,2018,2,,,,,,,,,,,,,2,,2,,000390.5175,1
13,2690,012,00451,01,01,1,46,03,06,2015,2,04,312,1,1,233,23,1,312,15,2,,,,05,2017,1,0138000,5,1,100,,,,,,,,,2,,2,,000346.9554,1
13,2690,012,00451,02,02,2,42,01,08,2014,2,04,912,1,1,232,19,1,911,19,1,03,2016,2,,,2,,,,,,,,,,,,,2,,2,,000279.7497,2
13,2691,012,00451,01,01,1,46,02,12,2014,2,03,962,1,1,235,36,1,832,56,1,05,2016,3,,,1,0075000,1,1,100,,,,,,,,,1,0040000,2,,000346.9554,1
13,2692,012,00451,02,03,1,28,01,02,2012,1,06,741,1,1,233,45,1,513,45,1,11,2015,2,,,2,,,,,,,,,,,,,2,,2,,000328.2059,2
13,2692,012,00451,04,05,2,38,01,12,2014,2,03,541,1,1,234,35,1,911,21,2,,,,11,2017,2,,,,,,,,,,,,,2,,2,,000279.7497,1
13,2692,012,00451,06,03,2,32,01,05,2014,4,03,911,1,1,234,21,1,911,21,1,02,2016,2,,,2,,,,,,,,,,,,,2,,2,,000345.1253,2
13,2693,010,00181,01,01,1,53,04,12,2011,4,63,122,1,,500,88,1,122,58,2,,,,88,8888,1,0120000,1,1,060,,,3,020,4,020,,,2,,2,,000403.1814,1
13,2694,010,00181,04,03,1,21,01,07,2016,1,68,093,1,2,500,07,1,818,02,2,,,,02,2017,1,0103000,1,1,080,,,3,020,,,,,2,,2,,000304.1371,1
13,2695,010,00181,01,01,1,38,01,07,2016,2,68,093,1,2,300,06,1,315,02,2,,,,01,2017,1,0040000,1,1,080,,,3,020,,,,,2,,2,,000369.9972,1
13,2696,009,00487,02,02,2,34,01,12,2014,2,03,522,1,1,233,24,1,911,21,2,,,,12,2016,1,0050000,5,1,095,,,3,005,,,,,2,,2,,000380.1380,1
13,2697,010,00501,02,03,2,35,02,03,2016,4,04,911,1,1,232,24,1,911,30,2,,,,03,2018,1,0051000,5,1,090,,,3,010,,,,,2,,2,,000329.6181,1
13,2698,010,00501,07,08,2,64,02,02,2013,3,03,753,1,1,233,24,1,753,48,1,02,2015,2,,,2,,,,,,,,,,,,,2,,2,,000299.4486,2
13,2699,010,00501,02,02,2,32,01,03,2012,2,04,513,4,,221,00,2,,,1,03,2012,3,,,2,,,,,,,,,,,,,2,,2,,000406.6476,2
13,2700,011,00502,01,01,1,52,03,07,2016,2,04,833,1,1,235,24,1,833,31,2,,,,07,2018,1,0060000,1,1,080,,,3,020,,,,,2,,2,,000421.2200,1
13,2701,011,00502,01,01,1,56,03,05,2016,2,65,835,1,2,234,02,1,835,18,1,07,2016,2,,,1,0035000,1,1,090,,,3,010,,,,,1,0035000,2,,000322.6226,1
13,2702,011,00438,02,08,1,39,02,09,2015,2,68,522,1,2,233,24,1,512,37,2,,,,09,2017,1,0060000,5,1,100,,,,,,,,,2,,2,,000364.0822,1
13,2702,011,00438,03,04,2,29,01,05,2012,2,63,513,1,1,300,12,1,513,12,1,05,2013,2,,,2,,,,,,,,,,,,,2,,2,,000394.6432,2
13,2703,011,00438,01,01,1,38,02,10,2014,2,03,832,1,1,233,29,1,833,50,2,,,,03,2017,1,0057000,5,1,100,,,,,,,,,2,,2,,000364.0822,1
13,2704,011,00438,03,03,1,34,05,03,2016,2,65,933,1,2,223,09,1,835,43,2,,,,12,2016,1,0138000,1,1,080,,,3,020,,,,,2,,2,,000375.2963,1
13,2705,009,00167,01,01,1,47,05,02,2015,2,66,541,1,2,400,07,1,512,40,1,09,2016,2,,,1,0180000,1,1,080,,,3,020,,,,,1,0180000,2,,000340.0986,1
13,2706,009,00167,01,01,1,63,01,12,2013,2,62,093,4,,500,01,2,,,1,01,2014,3,,,2,,,,,,,,,,,,,2,,2,,000260.4898,2
13,2706,009,00167,02,02,2,62,01,12,2013,2,63,093,4,,500,01,2,,,1,01,2014,3,,,2,,,,,,,,,,,,,2,,2,,000249.1220,2
13,2706,009,00167,03,03,2,30,01,12,2013,1,62,222,4,,500,01,2,,,1,01,2014,3,,,2,,,,,,,,,,,,,2,,2,,000338.3047,2
13,2707,009,00167,01,01,1,57,05,06,2016,2,63,511,4,,223,01,2,,,1,07,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000260.4898,2
13,2707,009,00167,02,02,2,49,05,06,2016,2,63,093,4,,223,01,2,,,1,07,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000303.7678,2
13,2707,009,00167,03,03,2,28,05,06,2016,1,67,142,4,,223,01,2,,,1,07,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000338.3047,2
13,2707,009,00167,04,03,2,22,05,06,2016,1,67,222,4,,223,01,2,,,1,07,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000278.0550,2
13,2708,011,00054,01,01,1,48,05,04,2016,2,68,093,1,2,222,05,1,818,41,1,07,2016,2,,,1,0160000,1,1,090,,,3,010,,,,,1,1600000,2,,000369.5829,1
13,2709,011,00054,01,01,2,28,01,04,2016,3,04,523,1,1,212,03,1,513,03,1,07,2016,2,,,2,,,,,,,,,,,,,1,0080000,2,,000367.6334,1
13,2710,012,00131,01,01,1,43,03,09,2016,2,04,723,1,1,235,11,1,311,24,2,,,,08,2017,2,,,,,,,,,,,,,2,,2,,000343.1193,1
13,2711,012,00131,02,02,2,35,01,05,2016,2,63,312,1,1,212,23,1,121,04,2,,,,04,2018,1,0054000,1,1,090,,,3,010,,,,,2,,2,,000301.4693,1
13,2712,012,00131,01,01,1,35,01,04,2016,2,68,093,1,2,400,09,1,315,05,2,,,,01,2017,1,0100000,1,1,070,,,3,030,,,,,2,,2,,000343.1193,1
13,2713,012,00067,01,01,1,46,01,04,2016,4,65,214,1,1,233,10,1,511,05,2,,,,02,2017,1,0120000,5,1,070,,,3,030,,,,,2,,2,,000377.1255,1
13,2714,012,00003,01,01,2,60,01,03,2014,1,63,332,4,,222,00,2,,,1,03,2014,3,,,2,,,,,,,,,,,,,2,,2,,000269.6142,2
13,2715,012,00003,01,01,2,30,05,08,2016,2,67,222,4,,221,01,2,,,1,09,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000366.1329,2
13,2716,012,00003,01,01,1,50,05,07,2016,2,65,133,1,1,400,01,1,515,55,1,08,2016,3,,,1,0108000,1,1,080,2,010,3,010,,,,,1,0150000,1,0020000,000368.0744,1
13,2716,012,00003,02,02,2,50,05,12,2015,2,67,222,1,1,400,12,1,222,57,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,000328.7551,1
13,2716,012,00003,03,03,1,15,05,07,2016,1,03,093,5,,400,01,2,,,1,08,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000277.6544,2
13,2717,012,00003,01,01,1,49,01,03,2015,2,65,122,4,,500,00,2,,,1,03,2015,3,,,2,,,,,,,,,,,,,2,,2,,000368.0744,2
13,2718,009,00039,01,01,1,43,05,05,2016,2,65,093,1,2,500,06,1,214,30,2,,,,11,2016,1,0600000,1,1,050,2,030,3,020,,,,,2,,2,,000312.1065,1
13,2719,009,00039,01,01,2,41,02,01,2014,4,06,522,1,1,400,35,1,911,60,2,,,,12,2016,1,0180000,5,1,100,,,,,,,,,2,,2,,000274.2211,1
13,2720,009,00039,01,01,1,56,01,09,2013,2,65,093,1,2,500,09,1,311,09,1,06,2014,2,,,2,,,,,,,,,,,,,2,,2,,000260.4898,2
13,2721,009,00039,02,02,2,59,03,04,2016,2,67,222,1,1,233,88,1,222,60,2,,,,88,8888,1,0250000,1,1,100,,,,,,,,,2,,2,,000249.1220,1
13,2722,009,00103,01,01,1,44,02,05,2016,2,65,214,4,,212,01,2,,,1,06,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000314.4437,2
13,2722,009,00103,02,02,2,43,02,05,2016,2,63,334,4,,212,01,2,,,1,06,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000276.2745,2
13,2722,009,00103,03,03,1,24,02,05,2016,1,65,215,4,,212,01,2,,,1,06,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000258.4722,2
13,2722,009,00103,04,03,1,16,01,05,2016,1,03,093,4,,212,01,2,,,1,06,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000258.4722,2
13,2722,009,00103,05,03,2,09,01,05,2016,1,01,093,4,,212,01,2,,,1,06,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000284.6835,2
13,2722,009,00103,06,08,2,70,01,05,2016,3,90,221,4,,212,01,2,,,1,06,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000273.3011,2
13,2723,009,00103,01,01,1,54,05,12,2015,2,65,215,1,1,233,12,1,214,59,2,,,,12,2016,1,0300000,1,1,080,,,3,020,,,,,2,,2,,000342.6454,1
13,2723,009,00103,03,03,2,24,01,02,2016,1,68,122,1,2,222,08,1,122,07,2,,,,10,2016,1,0090000,2,1,040,,,3,060,,,,,2,,2,,000280.1372,1
13,2724,009,00103,01,01,1,50,10,07,2016,2,65,315,1,2,400,09,1,835,39,2,,,,04,2017,1,0100000,1,1,080,,,3,020,,,,,2,,2,,000342.6454,1
13,2725,009,00103,01,01,2,49,15,09,2016,4,63,122,8,,212,01,2,,,2,,,,10,2016,2,,,,,,,,,,,,,2,,2,,000306.0425,2
13,2725,009,00103,04,03,1,26,01,05,2016,2,68,422,1,1,212,11,1,512,04,2,,,,04,2017,1,0100000,1,1,100,,,,,,,,,2,,2,,000324.1288,1
13,2725,009,00103,05,08,2,24,01,05,2016,2,06,422,1,1,212,11,1,814,04,2,,,,04,2017,2,,,,,,,,,,,,,2,,2,,000280.1372,1
13,2725,009,00103,07,03,2,22,01,01,2016,1,67,222,1,1,212,12,1,233,08,2,,,,01,2017,1,0090000,1,1,100,,,,,,,,,2,,2,,000280.1372,1
13,2726,009,00103,01,01,2,62,03,04,2015,3,04,522,1,1,400,88,1,531,09,2,,,,88,8888,1,0120000,1,1,100,,,,,,,,,2,,2,,000250.9875,1
13,2726,009,00103,02,03,2,42,01,09,2013,1,06,524,1,1,400,39,1,531,36,2,,,,12,2016,1,0090000,1,1,100,,,,,,,,,2,,1,0015000,000276.2745,1
13,2727,009,00103,01,01,1,58,02,01,2014,2,63,122,1,1,233,35,1,121,32,2,,,,12,2016,1,0090000,1,1,100,,,,,,,,,2,,2,,000262.4404,1
13,2727,009,00103,02,02,2,57,02,11,2014,2,67,222,1,1,233,24,1,134,46,2,,,,11,2016,2,,,,,,,,,,,,,2,,2,,000250.9875,1
13,2728,009,00103,02,02,2,62,02,08,2014,2,90,111,3,,233,25,1,111,25,1,12,2015,3,,,1,0264000,1,,,,,,,,,5,100,2,,2,,000250.9875,
13,2729,009,00103,01,01,2,41,01,01,2015,1,54,522,4,,233,00,2,,,1,01,2015,3,,,2,,,,,,,,,,,,,2,,2,,000276.2745,2
13,2730,009,00103,03,03,1,37,07,12,2015,1,68,835,1,2,500,06,1,835,42,1,02,2016,2,,,2,,,,,,,,,,,,,2,,2,,000314.4437,2
13,2731,009,00103,01,01,2,54,02,12,2014,3,06,932,1,1,212,24,1,351,21,2,,,,12,2016,1,0162000,1,1,100,,,,,,,,,2,,2,,000306.0425,1
13,2731,009,00103,04,03,2,33,01,04,2015,1,55,522,1,1,212,19,1,351,17,2,,,,11,2016,1,0090000,1,1,100,,,,,,,,,2,,2,,000340.8380,1
13,2732,009,00359,01,01,1,39,01,11,2014,2,04,911,1,1,233,25,1,911,22,2,,,,12,2016,1,0150000,1,1,060,,,3,040,,,,,2,,2,,000328.2871,1
13,2733,012,00387,01,01,2,73,01,05,2012,3,03,093,4,,235,00,2,,,1,05,2012,3,,,2,,,,,,,,,,,,,2,,2,,000285.7629,2
13,2734,012,00387,03,05,1,24,01,04,2016,2,06,332,4,,234,00,2,,,1,04,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000270.2579,2
13,2734,012,00387,04,03,2,26,01,04,2016,2,67,421,4,,234,00,2,,,1,04,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000356.3793,2
13,2735,012,00387,01,01,1,39,04,05,2016,2,68,832,1,2,500,06,1,723,22,2,,,,11,2016,2,,,,,,,,,,,,,2,,2,,000328.7815,1
13,2736,012,00387,03,03,1,38,01,05,2016,2,65,214,1,1,300,23,1,214,04,2,,,,04,2018,1,0100000,1,1,100,,,,,,,,,2,,2,,000328.7815,1
13,2736,012,00387,04,05,2,28,01,05,2016,2,06,411,1,1,300,23,1,411,04,2,,,,04,2018,2,,,,,,,,,,,,,2,,2,,000356.3793,1
13,2737,010,00333,04,05,2,33,03,09,2016,2,60,222,1,1,222,06,1,222,12,2,,,,03,2017,1,0075000,1,1,050,2,030,3,010,4,005,5,005,1,0050000,2,,000347.1975,1
13,2738,010,00333,03,03,2,33,03,01,2016,1,06,911,1,1,211,04,1,911,28,1,05,2016,3,,,1,0005000,1,1,085,2,005,3,005,4,002,5,003,1,0005000,1,0005000,000347.1975,1
13,2739,010,00333,01,01,1,46,03,08,2015,2,60,311,1,1,233,16,1,311,21,2,,,,12,2016,1,0090000,1,1,070,2,005,3,015,4,005,5,005,2,,1,0010000,000359.9742,1
13,2740,011,00377,01,01,1,29,02,07,2016,2,06,513,1,1,233,25,1,816,25,2,,,,08,2018,1,0019000,5,1,050,2,020,3,010,4,010,5,010,2,,2,,000456.4316,1
13,2741,011,00377,08,03,2,27,01,06,2015,1,60,222,1,1,400,24,1,322,15,2,,,,06,2017,1,0067000,1,1,050,2,020,3,020,4,005,5,005,2,,2,,000446.5765,1
13,2742,011,00377,06,05,1,31,03,01,2016,2,68,093,1,2,222,09,1,835,27,2,,,,10,2016,1,0115200,2,1,050,2,010,3,020,4,005,5,015,2,,2,,000456.4316,1
13,2743,012,00382,09,05,1,33,06,08,2015,2,06,522,1,1,400,21,1,513,16,2,,,,05,2017,1,0120000,1,1,040,2,030,3,020,4,005,5,005,2,,2,,000433.4722,1
13,2744,011,00227,04,03,2,25,01,08,2015,1,67,222,1,1,233,24,1,222,13,2,,,,08,2017,1,0045000,1,1,030,2,020,3,040,4,005,5,005,2,,2,,000467.9619,1
13,2744,011,00227,05,03,1,23,01,02,2016,1,61,512,1,1,234,24,1,522,07,2,,,,02,2018,1,0022000,4,1,050,2,020,3,020,4,005,5,005,2,,2,,000594.8595,1
13,2745,010,00408,01,01,1,32,03,08,2015,2,05,351,1,1,233,16,1,422,12,2,,,,12,2016,1,0105900,5,1,050,2,030,3,010,4,005,5,005,2,,2,,000345.6616,1
13,2746,009,00581,02,02,2,47,06,09,2016,2,90,334,1,1,222,01,1,112,36,2,,,,10,2016,1,0300000,1,1,030,2,030,3,030,4,010,,,2,,1,0010000,000388.5705,1
13,2747,010,00558,01,01,1,36,06,09,2015,2,60,122,1,1,233,12,1,122,60,1,09,2016,2,,,1,0150000,1,1,060,2,010,3,020,4,005,5,005,1,0035000,2,,000447.2157,1
13,2748,012,00082,01,01,2,51,02,12,2014,4,06,522,1,1,211,24,1,522,45,2,,,,12,2016,1,0077000,1,1,050,2,010,3,030,4,005,5,005,2,,2,,000419.2223,1
13,2749,012,00082,03,03,1,25,02,12,2014,1,06,515,1,1,233,24,1,515,45,2,,,,12,2016,1,0047000,1,1,030,2,010,3,050,4,005,5,005,2,,2,,000459.2441,1
13,2750,012,00082,03,03,1,34,02,08,2016,1,60,093,1,2,500,09,1,835,10,2,,,,05,2017,1,0030000,1,1,030,2,010,3,050,4,005,5,005,2,,2,,000459.2441,1
13,2751,010,00483,01,01,2,22,02,08,2016,1,06,265,1,1,211,03,1,265,26,2,,,,11,2016,2,,,,,,,,,,,,,1,0060000,2,,000347.1848,1
13,2752,009,00056,02,02,2,47,02,09,2016,2,04,522,1,1,232,24,1,911,24,2,,,,09,2018,2,,,,,,,,,,,,,2,,2,,000213.3885,1
13,2753,009,00056,02,03,2,35,01,01,2014,4,06,513,1,1,232,24,1,513,24,1,01,2016,2,,,2,,,,,,,,,,,,,2,,2,,000260.3462,2
13,2754,009,00056,02,03,2,32,02,02,2014,2,06,754,1,1,233,24,1,911,48,1,02,2016,2,,,2,,,,,,,,,,,,,2,,2,,000261.0525,2
13,2755,010,00004,01,01,1,52,01,10,2013,2,06,753,1,1,233,24,1,753,24,1,10,2015,2,,,2,,,,,,,,,,,,,2,,2,,000365.6646,2
13,2756,010,00004,02,02,2,28,01,09,2015,5,04,091,1,1,235,24,1,911,12,2,,,,09,2017,1,0030000,5,1,095,,,3,003,4,002,,,2,,2,,000397.9276,1
13,2757,010,00004,02,03,2,39,02,08,2016,1,06,091,1,1,234,24,1,141,26,2,,,,08,2018,2,,,,,,,,,,,,,2,,2,,000396.8510,1
13,2758,010,00004,01,01,1,30,03,08,2016,2,65,214,1,1,232,24,1,215,49,2,,,,08,2018,1,0015000,1,1,095,,,3,005,,,,,2,,2,,000351.6531,1
13,2759,012,00453,03,03,1,32,02,02,2016,2,04,834,1,1,233,25,1,515,55,2,,,,03,2018,1,0132000,5,1,090,,,,,,,5,010,2,,2,,000260.7327,1
13,2759,012,00453,04,05,2,29,02,09,2016,2,04,911,1,1,500,24,1,531,48,2,,,,09,2018,2,,,,,,,,,,,,,2,,2,,000295.0429,1
13,2760,009,00398,04,03,2,25,01,03,2014,1,65,214,1,1,222,22,1,311,22,1,01,2016,3,,,1,0090000,1,1,080,,,3,020,,,,,2,,2,,000279.3551,2
13,2761,009,00398,01,01,1,41,07,08,2016,2,04,432,1,2,300,07,1,511,54,2,,,,03,2017,1,0188000,5,1,030,2,050,3,016,4,004,,,2,,2,,000271.0158,1
13,2762,011,00397,01,01,1,56,02,05,2013,2,61,742,1,1,233,09,1,742,21,1,02,2015,3,,,2,,,,,,,,,,,,,2,,2,,000334.2916,2
13,2763,012,00396,03,03,2,26,02,04,2016,1,67,222,1,1,233,12,1,222,17,2,,,,04,2017,1,0120000,1,1,050,,,3,050,,,,,2,,2,,000306.0520,1
13,2764,012,00396,02,02,1,35,01,10,2015,5,04,821,1,1,234,24,1,513,11,2,,,,10,2017,1,0050000,5,1,090,2,010,,,,,,,2,,2,,000296.9158,1
13,2765,010,00403,02,02,1,46,09,03,2016,2,06,835,1,2,400,05,1,313,45,1,08,2016,2,,,1,0060000,2,1,065,,,3,020,4,015,,,1,0025000,1,0022000,000357.6174,1
13,2766,010,00403,03,08,2,33,02,03,2013,1,04,093,1,1,233,36,1,911,34,1,01,2016,3,,,2,,,,,,,,,,,,,2,,2,,000389.1704,2
13,2767,010,00403,01,01,1,28,06,07,2016,2,54,143,1,2,400,09,1,835,48,2,,,,04,2017,1,0062000,5,1,090,,,3,010,,,,,2,,2,,000343.9143,1
13,2768,009,00455,02,04,2,37,01,09,2013,1,53,411,1,1,213,36,1,821,36,1,09,2016,2,,,1,0015000,5,1,020,,,,,,,5,080,1,0056000,2,,000269.4444,1
13,2769,009,00455,02,02,2,47,01,05,2016,2,04,753,1,1,231,24,1,911,04,2,,,,05,2018,1,0060000,5,1,090,,,,,4,010,,,2,,2,,000220.8457,1
13,2770,009,00455,01,01,1,38,01,11,2014,2,04,721,1,1,233,13,1,931,13,1,12,2015,3,,,2,,,,,,,,,,,,,2,,2,,000262.1102,2
13,2771,009,00455,01,01,1,35,02,08,2014,2,04,931,1,1,234,24,1,411,37,1,06,2016,2,,,1,0023000,5,1,050,,,3,030,,,5,020,1,0030000,1,0010000,000262.1102,1
13,2771,009,00455,02,02,2,33,01,06,2014,2,04,522,1,1,234,24,1,522,24,1,06,2016,1,,,1,0034500,5,1,050,2,020,3,030,,,,,1,0030000,2,,000270.1754,1
13,2772,011,00454,02,02,2,36,01,05,2016,2,04,142,1,1,232,24,1,911,04,2,,,,05,2018,1,0062000,5,1,065,,,,,,,5,035,2,,2,,000297.5384,1
13,2773,012,00282,02,02,2,45,02,04,2015,2,53,091,1,1,400,24,1,911,53,2,,,,04,2017,1,0144000,1,1,085,,,3,010,4,005,,,2,,2,,000244.0976,1
13,2774,012,00225,02,03,1,35,02,04,2016,2,62,343,1,1,231,24,1,343,18,2,,,,04,2018,1,0040000,1,1,060,,,,,,,5,040,2,,2,,000284.0993,1
13,2775,012,00339,02,03,1,23,01,11,2015,1,64,251,8,,212,01,2,,,1,12,2015,3,,,2,,,,,,,,,,,,,2,,2,,000275.2125,2
13,2776,011,00283,01,01,1,47,03,05,2015,2,65,311,1,1,232,24,1,432,58,2,,,,05,2017,1,0150000,1,1,080,2,020,,,,,,,2,,2,,000263.0284,1
13,2777,011,00226,01,01,1,55,04,09,2016,2,04,132,1,1,100,07,1,721,37,2,,,,04,2017,2,,,,,,,,,,,,,2,,2,,000331.1963,1
13,2778,010,00346,04,03,2,32,01,08,2016,1,04,513,4,,300,03,2,,,2,,,,11,2016,2,,,,,,,,,,,,,2,,2,,000382.5149,2
13,2779,010,00346,04,03,2,27,01,11,2015,2,67,222,1,1,233,24,1,222,10,2,,,,11,2017,1,0096000,1,1,080,,,3,020,,,,,2,,2,,000382.5149,1
13,2780,010,00346,01,01,1,46,04,06,2016,2,65,214,1,1,233,12,1,311,48,2,,,,06,2017,1,0090000,1,1,060,,,3,040,,,,,2,,2,,000351.5015,1
13,2781,011,00340,02,02,2,36,01,02,2015,2,04,911,1,1,233,24,1,911,19,2,,,,02,2017,1,0062000,1,1,080,,,3,010,4,010,,,2,,2,,000296.5697,1
13,2782,011,00340,06,03,2,34,02,05,2015,2,06,523,1,1,232,24,1,522,40,2,,,,05,2017,1,0070000,5,1,085,,,3,010,4,005,,,2,,2,,000297.3743,1
13,2783,011,00112,01,01,2,43,01,03,2016,2,65,215,1,1,213,36,1,215,06,2,,,,03,2019,1,0190000,1,1,100,,,,,,,,,2,,2,,000292.0488,1
13,2784,011,00112,01,01,1,32,03,07,2016,2,65,821,1,1,222,12,1,723,02,2,,,,07,2017,1,0100000,1,1,100,,,,,,,,,2,,2,,000258.7870,1
13,2785,011,00112,01,01,1,62,05,01,2016,2,65,093,1,1,233,11,1,311,56,2,,,,12,2016,1,0048000,1,1,040,2,020,3,030,4,010,,,2,,2,,000323.4580,1
13,2786,012,00168,01,01,1,48,02,04,2016,2,66,313,1,1,233,24,1,313,30,2,,,,04,2018,1,0020000,3,1,090,,,3,010,,,,,2,,2,,000282.5159,1
13,2787,012,00168,01,01,1,41,01,04,2013,2,04,931,1,1,233,33,1,931,33,1,01,2016,3,,,2,,,,,,,,,,,,,2,,2,,000298.2649,2
13,2788,012,00168,01,01,1,38,02,08,2016,2,04,512,1,1,232,24,1,512,26,2,,,,08,2018,1,0040000,1,,,2,100,,,,,,,2,,2,,000298.2649,1
13,2789,012,00168,01,01,1,45,04,03,2016,2,04,512,1,2,214,10,1,512,28,2,,,,01,2017,1,0264000,5,1,085,2,015,,,,,,,2,,2,,000282.5159,1
13,2790,011,00169,03,03,2,29,02,12,2015,1,65,215,1,1,213,36,1,411,45,2,,,,12,2018,1,0078000,1,1,050,2,025,3,025,,,,,2,,2,,000290.9145,1
13,2791,010,00232,01,01,2,50,05,08,2015,3,53,091,1,1,211,14,1,911,59,2,,,,10,2016,1,0030000,1,1,100,,,,,,,,,2,,1,0010000,000328.6131,1
13,2792,010,00232,01,01,1,29,01,01,2014,2,04,522,1,1,234,14,1,522,14,1,03,2015,3,,,2,,,,,,,,,,,,,2,,2,,000355.2646,2
13,2793,010,00232,07,03,2,21,01,08,2014,1,04,422,1,1,234,36,1,513,25,2,,,,08,2017,1,0060000,1,1,100,,,,,,,,,2,,2,,000349.1131,1
